callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
THA930,HSTUD,VTBS,LFPG,61500,104999,62820,106319,22.0,22.0,68.0,116.0,69.0,118.0
EXS892,GJZHC,GCRR,EGCC,58800,73792,59662,73911,14.366666666666667,1.9833333333333334,65.0,81.0,66.0,82.0
DTR331,OYLHB,LOWS,EKCH,-14400,-5889,-12720,-4609,28.0,21.333333333333332,-16.0,-7.0,-15.0,-6.0
TAP1970,CSDJH,LPPT,LPPR,-14400,-9950,-13380,-10608,17.0,-10.966666666666667,-16.0,-12.0,-15.0,-12.0
DAL284,N830MH,KATL,EGLL,1200,26509,14700,39778,225.0,221.15,1.0,29.0,16.0,44.0
EZY86XD,GEZPI,LIMC,LICJ,61200,66409,62040,66682,14.0,4.55,68.0,73.0,68.0,74.0
KAL906,HL7630,EDDF,RKSI,69000,103245,70020,103547,17.0,5.033333333333333,76.0,114.0,77.0,115.0
ANE8712,ECMLN,LEMD,LFLL,54600,60458,55680,60223,18.0,-3.9166666666666665,60.0,67.0,61.0,66.0
DAL3,N175DZ,EGLL,KJFK,62100,90582,62280,90648,3.0,1.1,69.0,100.0,69.0,100.0
AFR256,FGSQH,LFPG,WSSS,71400,113958,72360,114078,16.0,2.0,79.0,126.0,80.0,126.0
MMD4411,OYGFS,EKCH,EKBI,57300,59681,58680,60278,23.0,9.95,63.0,66.0,65.0,66.0
TAP438,CSTTA,LPPT,LFPO,58800,67234,60180,67886,23.0,10.866666666666667,65.0,74.0,66.0,75.0
THY9DJ,TCJRH,LTBA,LTAN,15300,19240,16380,20280,18.0,17.333333333333332,17.0,21.0,18.0,22.0
PGT5CB,TCCPR,LWSK,LTFJ,54600,59318,55980,60780,23.0,24.366666666666667,60.0,65.0,62.0,67.0
EWG8FA,DABBD,EDDS,EBBR,52500,56236,52980,56191,8.0,-0.75,58.0,62.0,58.0,62.0
DLH9949,DACKG,EPWR,EDDM,57600,61668,57840,61241,4.0,-7.116666666666666,64.0,68.0,64.0,68.0
AFL2682,RA89103,UUEE,EVRA,23100,29013,24900,29913,30.0,15.0,25.0,32.0,27.0,33.0
