callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
IBK3098,EIFHM,EKCH,EKYT,72600,75203,73020,74879,7.0,-5.4,80.0,83.0,81.0,83.0
SXD89Z,DASXS,LTAJ,EDDF,42300,56429,44940,58254,44.0,30.416666666666668,47.0,62.0,49.0,64.0
FIN1978,OHLXF,LLOV,EFHK,34800,51376,36313,52166,25.216666666666665,13.166666666666666,38.0,57.0,40.0,57.0
THY7FU,TCJLV,LTAN,LTBA,15000,18728,18480,21300,58.0,42.86666666666667,16.0,20.0,20.0,23.0
SWR136M,HBIJQ,EPKK,LSZH,33300,39334,34200,39332,15.0,-0.03333333333333333,37.0,43.0,38.0,43.0
VLG1898,ECMFM,LEBL,EDDL,40800,48979,42180,49491,23.0,8.533333333333333,45.0,54.0,46.0,54.0
ICE532,TFFIK,BIKF,EDDM,26400,38507,28380,40034,33.0,25.45,29.0,42.0,31.0,44.0
RWZ9412,VPBWW,OMDW,UUDD,41400,59301,42420,59721,17.0,7.0,46.0,65.0,47.0,66.0
BEE4NA,GPRPH,EGPH,EGAC,30600,34041,31320,33360,12.0,-11.35,34.0,37.0,34.0,37.0
DLH9PF,DAIRM,EDDT,EDDM,32400,36502,32880,35957,8.0,-9.083333333333334,36.0,40.0,36.0,39.0
IBE32LP,ECJGS,LIML,LEMD,25200,32477,26100,33189,15.0,11.866666666666667,28.0,36.0,29.0,36.0
AFL107,VPBLX,KLAX,UUEE,-1200,43183,-487,43173,11.883333333333333,-0.16666666666666666,-2.0,47.0,-1.0,47.0
THY3WN,TCSAH,LTFJ,LTCS,30600,35998,30900,35640,5.0,-5.966666666666667,34.0,39.0,34.0,39.0
ELY331,4XEKS,LLBG,EBBR,18000,34633,19560,35571,26.0,15.633333333333333,20.0,38.0,21.0,39.0
WZZ3UH,HALPZ,EBCI,EPWA,51300,57640,51840,57579,9.0,-1.0166666666666666,57.0,64.0,57.0,63.0
KAC117,9KAOI,OKBK,EINN,21600,46895,26820,51786,87.0,81.51666666666667,24.0,52.0,29.0,57.0
RYR29WA,EIDCK,LIRP,LEVC,47400,53891,47760,53358,6.0,-8.883333333333333,52.0,59.0,53.0,59.0
THY323,TCJSK,UTAA,LTBA,-2700,10546,-1740,11400,16.0,14.233333333333333,-3.0,11.0,-2.0,12.0
AAL730,N276AY,KCLT,EGLL,-2700,21253,-780,23630,32.0,39.61666666666667,-3.0,23.0,-1.0,26.0
DLH1YX,DAISK,LIRF,EDDF,44100,52702,47460,53462,56.0,12.666666666666666,49.0,58.0,52.0,59.0
FIN2ER,OHLVH,LFPG,EFHK,51900,61569,53040,61817,19.0,4.133333333333334,57.0,68.0,58.0,68.0
SWR43B,HBIJF,LSZH,EGLL,39900,45683,40860,47599,16.0,31.933333333333334,44.0,50.0,45.0,52.0
TAP1452,CSTTV,LPPT,GMMX,34200,39607,34920,39091,12.0,-8.6,38.0,44.0,38.0,43.0
DLH457,DAIMB,KLAX,EDDF,-2700,35214,-660,36336,34.0,18.7,-3.0,39.0,-1.0,40.0
AFR27CN,FGMZB,LFBO,LFPO,21600,26274,22500,26846,15.0,9.533333333333333,24.0,29.0,25.0,29.0
BEE1CM,GFBJK,EGCC,EHAM,25200,28892,25920,29248,12.0,5.933333333333334,28.0,32.0,28.0,32.0
UAL901,N26952,KSFO,EGLL,-2700,32514,36,35019,45.6,41.75,-3.0,36.0,0.0,38.0
DLH3M,DAIDP,EDDH,EDDM,29700,33658,30480,34500,13.0,14.033333333333333,33.0,37.0,33.0,38.0
IBS3761,ECMCB,LEPA,LEMD,44700,48788,46320,50898,27.0,35.166666666666664,49.0,54.0,51.0,56.0
RYR2DM,EIEFG,EGPH,LFMK,23100,30827,23760,30429,11.0,-6.633333333333334,25.0,34.0,26.0,33.0
PGT82P,TCDCJ,LTFJ,EDDS,27900,37563,28740,37734,14.0,2.85,31.0,41.0,31.0,41.0
RYR3CJ,EIFIS,EGSS,EPMO,32100,39970,33240,39660,19.0,-5.166666666666667,35.0,44.0,36.0,44.0
BEE9CL,GJECY,EGBB,EGPF,75300,79763,76560,79813,21.0,0.8333333333333334,83.0,88.0,85.0,88.0
THY7440,TCSAJ,LTAC,LTCC,25200,28949,26100,29549,15.0,10.0,28.0,32.0,29.0,32.0
VLG1220,ECJTQ,LEBL,LFLL,36000,41102,36540,40773,9.0,-5.483333333333333,40.0,45.0,40.0,45.0
JAI233,VTJEQ,CYYZ,EHAM,-1200,22298,540,23385,29.0,18.116666666666667,-2.0,24.0,0.0,25.0
WZZ3BL,HALPX,EGGW,LRSB,-15600,-6375,-14700,-5540,15.0,13.916666666666666,-18.0,-8.0,-17.0,-7.0
SWR24TL,OELGQ,LSZA,LSZH,51300,53241,51840,54248,9.0,16.783333333333335,57.0,59.0,57.0,60.0
BEE1MD,GECOP,EGPF,EGBB,69300,73278,70080,73091,13.0,-3.1166666666666667,77.0,81.0,77.0,81.0
DLH76E,DAISG,EDDF,LPPR,37980,47317,39540,48361,26.0,17.4,42.0,52.0,43.0,53.0
RYR7UP,EIDHC,EBCI,LIPE,42720,47929,43500,48172,13.0,4.05,47.0,53.0,48.0,53.0
THY4JG,TCJTI,HECA,LTBA,6000,13665,8015,14580,33.583333333333336,15.25,6.0,15.0,8.0,16.0
HOP42LR,FGRXB,LFMN,LFLL,21000,24220,21540,24234,9.0,0.23333333333333334,23.0,26.0,23.0,26.0
RYR7465,EIDAI,LFOT,LPPR,61200,67711,61923,67863,12.05,2.533333333333333,68.0,75.0,68.0,75.0
BEE2PT,GECOF,EGHI,EGNT,67500,71887,68280,71782,13.0,-1.75,75.0,79.0,75.0,79.0
AZA815,EIIKB,LLBG,LIRF,30900,43179,32100,43382,20.0,3.3833333333333333,34.0,47.0,35.0,48.0
UAE9988,LXGCL,KORD,EBBR,-3600,23231,5880,29898,158.0,111.11666666666666,-4.0,25.0,6.0,33.0
RYR4KB,EIEMA,LICC,LIMC,31260,37803,31620,37584,6.0,-3.65,34.0,42.0,35.0,41.0
BAW429,GBNWX,EHAM,EGLL,33900,37212,37260,40733,56.0,58.68333333333333,37.0,41.0,41.0,45.0
SAS238,LNRCY,ENBR,ENGM,21600,24941,22139,24317,8.983333333333333,-10.4,24.0,27.0,24.0,27.0
FIN5PE,OHLKL,LSGG,EFHK,35400,46601,37320,47146,32.0,9.083333333333334,39.0,51.0,41.0,52.0
AZA109,EIEIE,EHAM,LIRF,60600,67435,62010,67530,23.5,1.5833333333333333,67.0,74.0,68.0,75.0
PGT5TX,TCCPD,EHAM,LTFJ,44100,55791,44400,55061,5.0,-12.166666666666666,49.0,61.0,49.0,61.0
UTN4431,URAZB,UKBB,HESH,44100,57907,44940,58191,14.0,4.733333333333333,49.0,64.0,49.0,64.0
SHT10A,GGATP,EGPF,EGKK,21900,25874,22800,26250,15.0,6.266666666666667,24.0,28.0,25.0,29.0
EZY1828,GEZTR,LLBG,EGCC,-22500,-2864,-20760,-1993,29.0,14.516666666666667,-25.0,-4.0,-24.0,-3.0
EZY3342,GEZWX,LIPZ,LLBG,24600,36515,24960,36249,6.0,-4.433333333333334,27.0,40.0,27.0,40.0
EWG4RG,DAEWK,EGBB,EDDL,58500,62770,60120,63432,27.0,11.033333333333333,65.0,69.0,66.0,70.0
BAW542,GEUYT,EGLL,LIPE,52560,59626,53400,58894,14.0,-12.2,58.0,66.0,59.0,65.0
WZZ997,HALXT,LEMG,LHBP,48600,60738,49260,60695,11.0,-0.7166666666666667,54.0,67.0,54.0,67.0
TVS54J,OKEMA,EPWA,LZTT,42300,45704,42840,45132,9.0,-9.533333333333333,47.0,50.0,47.0,50.0
DLH8EJ,DAIQF,EIDW,EDDF,33900,39938,36360,41572,41.0,27.233333333333334,37.0,44.0,40.0,46.0
TUI9LP,DATYB,EDDS,GCTS,21600,37365,22680,37828,18.0,7.716666666666667,24.0,41.0,25.0,42.0
SAS2744,OYKFH,EKCH,EYPA,78600,82167,78960,82024,6.0,-2.3833333333333333,87.0,91.0,87.0,91.0
THY6KN,TCJHD,LWSK,LTBA,71100,75577,72595,76980,24.916666666666668,23.383333333333333,79.0,83.0,80.0,85.0
RYR2HN,EIFRJ,EBCI,LEMD,30300,37197,31200,37631,15.0,7.233333333333333,33.0,41.0,34.0,41.0
BAW42Y,GEUUM,LFLL,EGLL,37200,42692,38640,44880,24.0,36.46666666666667,41.0,47.0,42.0,49.0
EIN47VA,EIDVL,EIDW,GCTS,48600,63681,50100,64181,25.0,8.333333333333334,54.0,70.0,55.0,71.0
LOT412,SPLIN,LSZH,EPWA,35100,41825,36480,42128,23.0,5.05,39.0,46.0,40.0,46.0
MAI110,5TCLE,GQPP,GCLP,37200,42673,37228,41928,0.4666666666666667,-12.416666666666666,41.0,47.0,41.0,46.0
MAI111,5TCLE,GCLP,GQPP,45000,50764,46140,50224,19.0,-9.0,50.0,56.0,51.0,55.0
DLH8RK,DAIUK,EDDM,EDDF,28800,32118,30840,32918,34.0,13.333333333333334,32.0,35.0,34.0,36.0
RYR68UK,EIFRO,EYVI,EGGP,34200,44769,35470,45928,21.166666666666668,19.316666666666666,38.0,49.0,39.0,51.0
ABD322,TFAMQ,EDFH,FMEE,12600,51886,12420,51432,-3.0,-7.566666666666666,14.0,57.0,13.0,57.0
ELY003,4XECE,LLBG,KJFK,19800,61952,21060,61983,21.0,0.5166666666666667,22.0,68.0,23.0,68.0
SAS732,SERJS,ESSA,ULLI,39000,43346,40620,44110,27.0,12.733333333333333,43.0,48.0,45.0,49.0
EIN783,EIDEJ,GCLP,EIDW,65700,81474,66540,80942,14.0,-8.866666666666667,73.0,90.0,73.0,89.0
SAS661,OYKAO,EKCH,EDDM,22500,27686,23040,27560,9.0,-2.1,25.0,30.0,25.0,30.0
RYR40DV,EIENS,LEZL,EGSS,-12300,-2813,-11160,-1664,19.0,19.15,-14.0,-4.0,-13.0,-2.0
AWC148,GPOWK,LIMF,EGKK,36900,43064,38100,43991,20.0,15.45,41.0,47.0,42.0,48.0
TOM87M,GTAWG,EGGW,GCTS,29400,44699,30240,44802,14.0,1.7166666666666666,32.0,49.0,33.0,49.0
FPO1363,FGZTI,EGNX,LEMD,81000,89537,80940,88652,-1.0,-14.75,90.0,99.0,89.0,98.0
WZZ4GZ,HALYI,EGGW,LHDC,-10800,-1716,-9480,-1852,22.0,-2.2666666666666666,-12.0,-2.0,-11.0,-3.0
QTR248,A7ADI,UBBB,OTHH,-1200,8544,-360,8784,14.0,4.0,-2.0,9.0,-1.0,9.0
WZZ6270,HALYK,EPWR,UKKK,52200,58161,52560,57360,6.0,-13.35,58.0,64.0,58.0,63.0
WZZ212,HALPR,EGCN,LRCL,59700,68652,60000,68487,5.0,-2.75,66.0,76.0,66.0,76.0
BEE5RA,GJEDM,EGTE,EIDW,68400,73461,68820,73155,7.0,-5.1,76.0,81.0,76.0,81.0
UAL82,N78009,KEWR,VIDP,7200,54946,13158,58821,99.3,64.58333333333333,8.0,61.0,14.0,65.0
EZY3919,GEZON,LFPG,LEBL,53100,58518,53700,58082,10.0,-7.266666666666667,59.0,65.0,59.0,64.0
LOT651,SPEQH,EPWA,LRCL,34500,40484,35368,40272,14.466666666666667,-3.533333333333333,38.0,44.0,39.0,44.0
GJI64,EIKMA,LFPB,OKBK,37200,57059,38700,58289,25.0,20.5,41.0,63.0,43.0,64.0
SWN1117,SEMAJ,EDDB,EDDK,75600,79251,75240,79970,-6.0,11.983333333333333,84.0,88.0,83.0,88.0
SAS4152,LNRRN,ENZV,ENBR,21300,23965,21540,22908,4.0,-17.616666666666667,23.0,26.0,23.0,25.0
AEA7232,ECKRJ,LECO,LEMD,19800,23069,20280,23200,8.0,2.183333333333333,22.0,25.0,22.0,25.0
SWR112W,HBIJE,LSZH,LKPR,42300,46410,43680,47070,23.0,11.0,47.0,51.0,48.0,52.0
UAE29,A6EDV,OMDB,EGLL,20400,46002,23160,49497,46.0,58.25,22.0,51.0,25.0,54.0
RSC640,ECMNN,GCLA,GCXO,72000,74008,72300,73712,5.0,-4.933333333333334,80.0,82.0,80.0,81.0
IBE6011,ECMJA,LEMD,SUMU,-4500,39509,-3600,40853,15.0,22.4,-5.0,43.0,-4.0,45.0
UAE203,A6EUF,OMDB,KJFK,-5100,43307,-2640,45124,41.0,30.283333333333335,-6.0,48.0,-3.0,50.0
WZZ208,HALXO,LCLK,EPWA,-16200,-3708,-15180,-4094,17.0,-6.433333333333334,-18.0,-5.0,-17.0,-5.0
LOT643,SPLII,EPWA,LROP,-8700,-2016,-8220,-3175,8.0,-19.316666666666666,-10.0,-3.0,-10.0,-4.0
IBE6252,ECLZJ,KJFK,LEMD,5400,30203,9674,32656,71.23333333333333,40.88333333333333,6.0,33.0,10.0,36.0
SWR257,HBJHD,LLBG,LSZH,13200,27522,13980,27326,13.0,-3.2666666666666666,14.0,30.0,15.0,30.0
RYR2MU,EIDYD,EIDW,GCRR,23100,37476,23700,36900,10.0,-9.6,25.0,41.0,26.0,41.0
AFR1774,FGUGO,LFPG,ENGM,30000,37613,30600,37390,10.0,-3.716666666666667,33.0,41.0,34.0,41.0
RYR115R,EIDHZ,LEVC,EDDH,19800,30245,20280,30079,8.0,-2.7666666666666666,22.0,33.0,22.0,33.0
BAW242,GZBKJ,MMMX,EGLL,10800,43530,12326,45368,25.433333333333334,30.633333333333333,12.0,48.0,13.0,50.0
SAS502,EISIB,EGLL,EKCH,35700,41739,36420,41572,12.0,-2.783333333333333,39.0,46.0,40.0,46.0
