callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
THY6,TCJJO,KORD,LTBA,12000,49260,15960,51480,66.0,37.0,13.0,54.0,17.0,57.0
NTJ33S,CGIXT,ESGG,ESNN,65100,69254,65580,69170,8.0,-1.4,72.0,76.0,72.0,76.0
SWR139,HBJNE,VHHH,LSZH,58500,102845,61080,104825,43.0,33.0,65.0,114.0,67.0,116.0
LOT88C,SPEQK,EPKT,EPWA,52500,56056,53400,55265,15.0,-13.183333333333334,58.0,62.0,59.0,61.0
THY1JA,TCJVG,LTBA,DAAG,17700,31802,18780,31946,18.0,2.4,19.0,35.0,20.0,35.0
EZY75PY,GEZAX,LFBO,LIMC,46200,50561,47040,51076,14.0,8.583333333333334,51.0,56.0,52.0,56.0
BEE1EP,GJEDT,EGLL,EGPD,65100,71163,66360,70889,21.0,-4.566666666666666,72.0,79.0,73.0,78.0
BEE4DX,GECOO,EGAC,EGPF,65700,68411,66000,67302,5.0,-18.483333333333334,73.0,76.0,73.0,74.0
RSC230,ECMMM,GCLP,GCFV,-9000,-6779,-8700,-7086,5.0,-5.116666666666666,-10.0,-8.0,-10.0,-8.0
TOM1XB,GFDZD,EGKK,GCTS,31200,44833,32400,45167,20.0,5.566666666666666,34.0,49.0,36.0,50.0
BEL5HR,OOSSE,EBBR,LFMN,44100,50776,45180,50557,18.0,-3.65,49.0,56.0,50.0,56.0
RYR1906,EIFOZ,LIBD,EGSS,73500,82328,74640,83210,19.0,14.7,81.0,91.0,82.0,92.0
THY5HB,TCJGP,LTBA,LTCJ,26700,33143,27840,33083,19.0,-1.0,29.0,36.0,30.0,36.0
RYR87ST,EIEXD,LHBP,LIME,42300,47221,42540,47330,4.0,1.8166666666666667,47.0,52.0,47.0,52.0
EZY609,GEZAU,EGGP,EGAA,50700,53166,50732,52680,0.5333333333333333,-8.1,56.0,59.0,56.0,58.0
BEE594Y,GPRPF,LFPG,EGTE,43800,49132,44820,48349,17.0,-13.05,48.0,54.0,49.0,53.0
DLH453,DAIHI,KLAX,EDDM,4500,44886,7620,47046,52.0,36.0,5.0,49.0,8.0,52.0
DAH2046,7TVKQ,DAAG,LSGG,43200,49189,43500,48827,5.0,-6.033333333333333,48.0,54.0,48.0,54.0
SWR186W,HBJCA,LSGG,LGAV,40800,50353,42180,50469,23.0,1.9333333333333333,45.0,55.0,46.0,56.0
DLH66E,DAIZY,LFBO,EDDF,42600,48894,43440,48576,14.0,-5.3,47.0,54.0,48.0,53.0
HKS401,LNOQC,ENKB,ENUK,45000,49201,45660,48723,11.0,-7.966666666666667,50.0,54.0,50.0,54.0
RAM412,CNCOE,GMMX,GMMN,71400,74551,71400,73951,0.0,-10.0,79.0,82.0,79.0,82.0
DLH1307,DAISI,OLBA,EDDF,11700,27516,12320,27038,10.333333333333334,-7.966666666666667,13.0,30.0,13.0,30.0
RYR6TP,EIEKA,EDSB,LBSF,54600,63020,55002,62371,6.7,-10.816666666666666,60.0,70.0,61.0,69.0
DLH1RJ,DAIUH,EGCC,EDDF,33600,39486,35040,39687,24.0,3.35,37.0,43.0,38.0,44.0
SAS1606,OYKBO,LSZH,ESSA,66300,74617,66660,74212,6.0,-6.75,73.0,82.0,74.0,82.0
QSM2215,EPFQN,OIIE,LTBA,52200,63287,53160,63540,16.0,4.216666666666667,58.0,70.0,59.0,70.0
CFG031,LYVEG,HEGN,EDDF,59100,78594,59640,77255,9.0,-22.316666666666666,65.0,87.0,66.0,85.0
ANZ1,ZKOKO,EGLL,KLAX,55800,94774,57720,95290,32.0,8.6,62.0,105.0,64.0,105.0
VIR63,GVROS,EGKK,MUHA,45000,80845,46140,81457,19.0,10.2,50.0,89.0,51.0,90.0
IBK3JE,EIFHV,GCXO,LEMD,68100,78512,68400,78297,5.0,-3.5833333333333335,75.0,87.0,76.0,86.0
DAL259,N805NW,EHAM,KBOS,39300,67137,41220,67846,32.0,11.816666666666666,43.0,74.0,45.0,75.0
EWG9821,DABQE,LIMC,EDDL,-10800,-5068,-10020,-5693,13.0,-10.416666666666666,-12.0,-6.0,-12.0,-7.0
DIAWG,DIAWG,EDDT,EDDV,78300,81284,78960,81866,11.0,9.7,87.0,90.0,87.0,90.0
RYR49ZQ,EIFIY,LIME,EVRA,61200,70201,61800,70200,10.0,-0.016666666666666666,68.0,78.0,68.0,78.0
BAW45,GBYGG,EGLL,FACT,-6000,34657,-4440,35003,26.0,5.766666666666667,-7.0,38.0,-5.0,38.0
FIN533,OHLZB,EFHK,EFRO,40800,45737,41880,45914,18.0,2.95,45.0,50.0,46.0,51.0
EZS82BN,HBJYB,LSGG,LOWW,48000,52911,48900,53207,15.0,4.933333333333334,53.0,58.0,54.0,59.0
DAL404,N808NW,KJFK,LFPG,-3660,21261,688,23285,72.46666666666667,33.733333333333334,-5.0,23.0,0.0,25.0
ACA865,CGHKX,EGLL,CYUL,46800,72719,49020,73909,37.0,19.833333333333332,52.0,80.0,54.0,82.0
BCS7836,EIDGU,EDDP,LGAV,3900,13480,4860,13240,16.0,-4.0,4.0,14.0,5.0,14.0
AFL2496,VPBDK,UUEE,EKCH,63300,71938,66720,74717,57.0,46.31666666666667,70.0,79.0,74.0,83.0
GMI3349,DASTV,GCTS,EDDK,44700,63182,45000,62352,5.0,-13.833333333333334,49.0,70.0,50.0,69.0
CFE89H,GLCYV,EGLC,LEPA,42600,50298,42780,49830,3.0,-7.8,47.0,55.0,47.0,55.0
CSA798,OKNEP,LKPR,LHBP,61800,65624,62820,65822,17.0,3.3,68.0,72.0,69.0,73.0
BPA341M,EIGAW,LATI,LIMC,40800,46831,40860,46387,1.0,-7.4,45.0,52.0,45.0,51.0
BAW125,GVIIE,EGLL,OBBI,47400,68642,48600,69198,20.0,9.266666666666667,52.0,76.0,54.0,76.0
AVA010,N781AV,SKBO,LEMD,9780,43227,11247,45337,24.45,35.166666666666664,10.0,48.0,12.0,50.0
KLM1766,PHEZH,EDDF,EHAM,39000,42824,40800,43832,30.0,16.8,43.0,47.0,45.0,48.0
IAM2813,,LIRS,LIRE,42000,45125,41940,45480,-1.0,5.916666666666667,46.0,50.0,46.0,50.0
AFL1003,VPBNL,UMKK,UUEE,37800,43466,38220,43364,7.0,-1.7,42.0,48.0,42.0,48.0
EZY17JT,GEZFC,LFLL,LIRF,60900,66279,61440,65996,9.0,-4.716666666666667,67.0,73.0,68.0,73.0
UAL940,N58101,KEWR,EGLL,10500,34913,13742,37183,54.03333333333333,37.833333333333336,11.0,38.0,15.0,41.0
KLM51X,PHBXA,EHAM,EDDT,41700,45781,42180,45489,8.0,-4.866666666666666,46.0,50.0,46.0,50.0
AEA6025,ECLLR,LEMD,LEIB,44100,48108,45420,48531,22.0,7.05,49.0,53.0,50.0,53.0
EZY98PU,GEZUH,LICC,LIMC,53100,59045,54060,59428,16.0,6.383333333333334,59.0,65.0,60.0,66.0
EZY13PR,GUZHA,LEMG,EGKK,46800,55999,48000,56730,20.0,12.183333333333334,52.0,62.0,53.0,63.0
EZY9137,OEIJB,GCTS,LPMA,-14700,-10179,-12000,-7914,45.0,37.75,-17.0,-12.0,-14.0,-9.0
RYR14WW,EIDYW,EHEH,LIRN,44100,52031,44220,51683,2.0,-5.8,49.0,57.0,49.0,57.0
FDB728,A6FES,UKKK,OMDB,48300,67099,49140,67042,14.0,-0.95,53.0,74.0,54.0,74.0
DLH406,DAIKN,EDDT,KJFK,59700,89841,60660,90099,16.0,4.3,66.0,99.0,67.0,100.0
