callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
THY147,TCJPF,OERK,LTFJ,3600,17958,6780,21120,53.0,52.7,4.0,19.0,7.0,23.0
BAW604,GEUXM,EGLL,LIRP,39600,47272,40680,47234,18.0,-0.6333333333333333,44.0,52.0,45.0,52.0
MNB201,TCMCD,HECA,LTBA,7200,14959,7602,14580,6.7,-6.316666666666666,8.0,16.0,8.0,16.0
RVP851,CSDVQ,LPPS,LPMA,28800,30058,28500,29100,-5.0,-15.966666666666667,32.0,33.0,31.0,32.0
SBI3092,,LIMF,ULLI,32100,42903,33300,43114,20.0,3.5166666666666666,35.0,47.0,37.0,47.0
RSC230,ECMMM,GCLP,GCFV,77400,79621,77700,79314,5.0,-5.116666666666666,86.0,88.0,86.0,88.0
THY9EJ,TCJVJ,LTBA,LTAJ,24000,29599,26100,30499,35.0,15.0,26.0,32.0,29.0,33.0
TAP553,CSTMW,EDDM,LPPT,-18900,-8375,-18060,-7979,14.0,6.6,-21.0,-10.0,-21.0,-9.0
THY20W,TCJFP,LTCR,LTAC,26700,31032,27900,32820,20.0,29.8,29.0,34.0,31.0,36.0
MAC334,CNNML,LFMT,GMMX,34500,43530,33420,41393,-18.0,-35.61666666666667,38.0,48.0,37.0,45.0
CLX798,LXWCV,ELLX,UBBB,18000,33821,19500,35040,25.0,20.316666666666666,20.0,37.0,21.0,38.0
KLM1050,PHEZH,EGGD,EHAM,32700,36446,33900,37143,20.0,11.616666666666667,36.0,40.0,37.0,41.0
TGZ936,4LTGN,UGTB,UUWW,13200,22377,14340,22889,19.0,8.533333333333333,14.0,24.0,15.0,25.0
THY576,TCJVE,LTBA,HHAS,-23400,-8417,-22080,-8415,22.0,0.03333333333333333,-26.0,-10.0,-25.0,-10.0
RYR2007,EIDWA,LIME,LLOV,18900,33158,19080,32220,3.0,-15.633333333333333,21.0,36.0,21.0,35.0
TAP442,CSTTF,LPPT,LFPO,39600,48174,40140,47446,9.0,-12.133333333333333,44.0,53.0,44.0,52.0
WZZ208,HALXN,LCLK,EPWA,-21300,-8988,-21000,-9945,5.0,-15.95,-24.0,-10.0,-24.0,-12.0
RYR14PM,EIFTC,LIPE,EGSS,19200,26250,19620,26249,7.0,-0.016666666666666666,21.0,29.0,21.0,29.0
DLH1RJ,DAIUO,EGCC,EDDF,34800,40548,35100,40100,5.0,-7.466666666666667,38.0,45.0,39.0,44.0
THY34E,TCSBN,LTAC,LTCI,25200,29948,26580,31200,23.0,20.866666666666667,28.0,33.0,29.0,34.0
PGT2490,TCCPK,LTFJ,LTCK,20400,26551,21420,26670,17.0,1.9833333333333334,22.0,29.0,23.0,29.0
KAC101,9KAOI,OKBK,EGLL,24300,46752,31053,54604,112.55,130.86666666666667,27.0,51.0,34.0,60.0
EWG9821,DABQE,LIMC,EDDL,75600,81332,76380,80707,13.0,-10.416666666666666,84.0,90.0,84.0,89.0
BAW730,GEUYV,EGLL,LSGG,42300,47816,44100,48997,30.0,19.683333333333334,47.0,53.0,49.0,54.0
BAW45,GBYGG,EGLL,FACT,80400,121057,81960,121442,26.0,6.416666666666667,89.0,134.0,91.0,134.0
UAE210,A6EBR,KEWR,LGAV,17700,50330,19977,50977,37.95,10.783333333333333,19.0,55.0,22.0,56.0
GMI3662,DAGES,EDDE,GCLP,45600,61877,46140,62224,9.0,5.783333333333333,50.0,68.0,51.0,69.0
LOT3805,SPEQI,EPWA,EPRZ,24000,26988,23926,26150,-1.2333333333333334,-13.966666666666667,26.0,29.0,26.0,29.0
DAL404,N808NW,KJFK,LFPG,82740,107661,84840,107661,35.0,0.0,91.0,119.0,94.0,119.0
RYR9715,EIGDE,ESKN,EPKK,21000,26823,21960,27167,16.0,5.733333333333333,23.0,29.0,24.0,30.0
AEA6007,ECMKL,LEBL,LEPA,27600,30034,27960,29763,6.0,-4.516666666666667,30.0,33.0,31.0,33.0
DAL48,N191DN,KJFK,EHAM,1800,26932,21122,44518,322.03333333333336,293.1,2.0,29.0,23.0,49.0
GSW9518,HBJOG,LSZH,LWSK,18000,24973,18600,24945,10.0,-0.4666666666666667,20.0,27.0,20.0,27.0
CBM77,GOLIV,EGHH,EGFF,55200,56895,55800,56895,10.0,0.0,61.0,63.0,62.0,63.0
SWR23C,HBJHH,KJFK,LSGG,2700,30009,11727,35960,150.45,99.18333333333334,3.0,33.0,13.0,39.0
RYR12FM,EIDCO,LHBP,EDDB,27900,32568,28322,32293,7.033333333333333,-4.583333333333333,31.0,36.0,31.0,35.0
AEE3SA,SXDGJ,LGTS,EDDM,55800,63310,55964,63342,2.7333333333333334,0.5333333333333333,62.0,70.0,62.0,70.0
RYR64LQ,EIFRR,LEMD,LIRA,46680,54590,47640,54595,16.0,0.08333333333333333,51.0,60.0,52.0,60.0
RYR7SC,EIDPT,LHBP,EIDW,36000,46653,36862,41698,14.366666666666667,-82.58333333333333,40.0,51.0,40.0,46.0
