callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
IBE6500,ECMMG,MDSD,LEMD,-9300,18515,-7200,19278,35.0,12.716666666666667,-11.0,20.0,-8.0,21.0
RYR2EF,EIFRG,EGBB,LEMG,32400,41807,32820,41823,7.0,0.26666666666666666,36.0,46.0,36.0,46.0
AFL107,VPBLX,KLAX,UUEE,85200,129583,85800,129583,10.0,0.0,94.0,143.0,95.0,143.0
THY323,TCJSK,UTAA,LTBA,83700,96946,84660,97306,16.0,6.0,93.0,107.0,94.0,108.0
AAL730,N276AY,KCLT,EGLL,83700,107653,85620,108973,32.0,22.0,93.0,119.0,95.0,121.0
DLH3KX,DAIZA,EDDM,LBSF,51300,57241,52140,57590,14.0,5.816666666666666,57.0,63.0,57.0,63.0
DLH457,DAIMB,KLAX,EDDF,83700,121614,85740,123054,34.0,24.0,93.0,135.0,95.0,136.0
UAL901,N26952,KSFO,EGLL,83700,118914,84300,118914,10.0,0.0,93.0,132.0,93.0,132.0
AFR31XW,FGTAS,EDDH,LFPG,31800,36739,33420,37712,27.0,16.216666666666665,35.0,40.0,37.0,41.0
JAI233,VTJEQ,CYYZ,EHAM,85200,108698,86940,109238,29.0,9.0,94.0,120.0,96.0,121.0
WZZ3BL,HALPX,EGGW,LRSB,70800,80025,71700,80860,15.0,13.916666666666666,78.0,88.0,79.0,89.0
PGT9LR,TCAZP,LTFJ,LTCC,33600,39260,34320,39107,12.0,-2.55,37.0,43.0,38.0,43.0
BRU811,EW100PJ,UMMS,LHBP,29100,35593,30360,36081,21.0,8.133333333333333,32.0,39.0,33.0,40.0
UAE9988,LXGCL,KORD,EBBR,82800,109631,84300,109631,25.0,0.0,92.0,121.0,93.0,121.0
GFA006,A9CKD,EGLL,OBBI,85200,108639,87240,109187,34.0,9.133333333333333,94.0,120.0,96.0,121.0
