callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
SXS2AK,TCSOH,EDDK,LTBJ,4500,14805,5400,14520,15.0,-4.75,5.0,16.0,6.0,16.0
AFR267,FGSPA,RKSI,LFPG,3300,44857,5040,46123,29.0,21.1,3.0,49.0,5.0,51.0
WIF32K,LNWIL,ENBO,ENSH,47400,49288,47640,48840,4.0,-7.466666666666667,52.0,54.0,52.0,54.0
BOX413,DAALI,KORD,EDDF,26700,54376,28560,54507,31.0,2.183333333333333,29.0,60.0,31.0,60.0
KLM1333,PHEXS,EHAM,EKYT,27000,31994,27900,31634,15.0,-6.0,30.0,35.0,31.0,35.0
SAS1259,ESATB,EKCH,EKAH,58500,60892,60300,61882,30.0,16.5,65.0,67.0,67.0,68.0
RYR9GW,EIDAJ,EGSS,LZIB,26100,33272,27060,33370,16.0,1.6333333333333333,29.0,36.0,30.0,37.0
THY8PQ,TCJVS,LTBA,EBBR,21900,34485,26040,37700,69.0,53.583333333333336,24.0,38.0,28.0,41.0
EZY37TR,GEZOO,EGKK,LEPA,66000,73428,67260,73590,21.0,2.7,73.0,81.0,74.0,81.0
AUA195,OELWJ,LOWW,EDDK,59400,65076,60540,65834,19.0,12.633333333333333,66.0,72.0,67.0,73.0
UAE191,A6ENE,OMDB,LPPT,12300,41534,13620,42608,22.0,17.9,13.0,46.0,15.0,47.0
PGT56Q,TCDCJ,LTFJ,LTBS,24300,28600,26160,29560,31.0,16.0,27.0,31.0,29.0,32.0
FYG22R,OOFPE,LFMV,EBBR,63000,68530,63874,69349,14.566666666666666,13.65,70.0,76.0,70.0,77.0
PGT7VP,TCDCI,LTAF,LTFJ,43800,48292,44520,48780,12.0,8.133333333333333,48.0,53.0,49.0,54.0
AFR1061,FHEPG,UDYZ,LFPG,18600,37946,19800,38723,20.0,12.95,20.0,42.0,22.0,43.0
AIZ846,4XBAU,LLET,LLBG,50400,53874,50340,52560,-1.0,-21.9,56.0,59.0,55.0,58.0
TFL71Z,PHTFB,GCTS,GCLA,57600,59293,58320,59611,12.0,5.3,64.0,65.0,64.0,66.0
DLH2VR,IADJO,LIMF,EDDF,33000,38135,33060,37244,1.0,-14.85,36.0,42.0,36.0,41.0
HIPPO,,LLNV,LLOV,11700,13756,12300,13756,10.0,0.0,13.0,15.0,13.0,15.0
ACA879,CGFAF,LSZH,CYYZ,30300,62091,31440,62240,19.0,2.4833333333333334,33.0,68.0,34.0,69.0
PGT38L,TCNBJ,LTFJ,LTAF,24300,28905,26280,29760,33.0,14.25,27.0,32.0,29.0,33.0
TAP537A,CSTTO,EDDT,LPPT,41100,53764,41940,54140,14.0,6.266666666666667,45.0,59.0,46.0,60.0
TRA76Y,PHHSF,EHAM,LGAV,52200,62855,53460,62528,21.0,-5.45,58.0,69.0,59.0,69.0
