callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
BEE1PM,GPRPL,EGCC,EGPH,30000,33819,31260,33743,21.0,-1.2666666666666666,33.0,37.0,34.0,37.0
EDW212S,HBIHZ,LSZH,GCFV,32100,46817,32820,46119,12.0,-11.633333333333333,35.0,52.0,36.0,51.0
TUI8DV,DABKA,EDDV,GCTS,21600,38433,23100,39467,25.0,17.233333333333334,24.0,42.0,25.0,43.0
OAL277,SXOBH,LGHI,LGAV,62400,65138,63000,64791,10.0,-5.783333333333333,69.0,72.0,70.0,71.0
AEG301,ESLSH,EDSB,EGBB,-11700,-1360,-11270,-2951,7.166666666666667,-26.516666666666666,-13.0,-2.0,-13.0,-4.0
THY3RP,TCJGP,LTFJ,LTCG,54000,59359,54840,59760,14.0,6.683333333333334,60.0,65.0,60.0,66.0
N930CF,,LEIB,LFMN,-9900,-2516,-9360,-3399,9.0,-14.716666666666667,-11.0,-3.0,-11.0,-4.0
BEE329K,GECOM,LFPG,EGHI,60300,64813,60960,64292,11.0,-8.683333333333334,67.0,72.0,67.0,71.0
BMS3CD,YRBML,LROP,EGBB,24300,36806,25680,37630,23.0,13.733333333333333,27.0,40.0,28.0,41.0
RYR2JN,EIFRL,LEVC,EDDK,45300,54444,45780,54129,8.0,-5.25,50.0,60.0,50.0,60.0
TAY082B,SERLA,LTFJ,EBLG,73800,85491,74340,85342,9.0,-2.4833333333333334,82.0,94.0,82.0,94.0
FDB940,A6FDX,UWUU,OMDB,42600,59517,43200,59517,10.0,0.0,47.0,66.0,48.0,66.0
THY775,TCJVA,OOMS,LTBA,-4800,14219,-3900,15540,15.0,22.016666666666666,-6.0,15.0,-5.0,17.0
WZZ1567,HALYS,EPWA,UKKK,46200,50450,46500,50100,5.0,-5.833333333333333,51.0,56.0,51.0,55.0
TVF40CP,FGZHR,LFPO,LPPR,39300,46571,39780,46187,8.0,-6.4,43.0,51.0,44.0,51.0
THY4WH,TCJUE,LTAY,LTBA,12300,15450,13260,15900,16.0,7.5,13.0,17.0,14.0,17.0
MSC616,SUBTM,EPKT,HEMA,35100,49630,34860,48678,-4.0,-15.866666666666667,39.0,55.0,38.0,54.0
IBK9KY,EIFVV,EKCH,EGKK,67200,74226,67800,73465,10.0,-12.683333333333334,74.0,82.0,75.0,81.0
BTI6C3,YLBAI,EVRA,EBBR,51600,61406,52740,62105,19.0,11.65,57.0,68.0,58.0,69.0
DLH8KW,DACKG,EPGD,EDDM,44100,48855,44760,49166,11.0,5.183333333333334,49.0,54.0,49.0,54.0
AZA1366,EIDSX,LIPE,LICC,32100,37121,32640,36868,9.0,-4.216666666666667,35.0,41.0,36.0,40.0
RYR9VR,EIFRJ,LMML,LEMD,44100,53267,45600,54162,25.0,14.916666666666666,49.0,59.0,50.0,60.0
PGT75U,TCIZI,LTAC,LTBJ,24900,28510,25680,28920,13.0,6.833333333333333,27.0,31.0,28.0,32.0
AFR61ZX,FGRXM,LROP,LFPG,17400,28096,18840,28732,24.0,10.6,19.0,31.0,20.0,31.0
SAS1705,OYKAO,EFHK,EKCH,18900,24286,20160,24958,21.0,11.2,21.0,26.0,22.0,27.0
JSY232D,9AJSD,LDZA,LIPO,57600,61175,58500,61522,15.0,5.783333333333333,64.0,67.0,65.0,68.0
EIN23W,EIDVG,EGKK,EIDW,30900,35603,31500,34944,10.0,-10.983333333333333,34.0,39.0,35.0,38.0
THY6UW,TCJHC,LTBA,LTAF,16500,21717,17400,21300,15.0,-6.95,18.0,24.0,19.0,23.0
AEA9059,ECMQP,LEMD,GCXO,21900,31182,22800,31170,15.0,-0.2,24.0,34.0,25.0,34.0
AAL50,N722AN,KDFW,EGLL,2400,31406,4260,33246,31.0,30.666666666666668,2.0,34.0,4.0,36.0
VLG37LX,ECMBD,LEBL,LEMH,31200,34463,31353,33267,2.55,-19.933333333333334,34.0,38.0,34.0,36.0
THY4VS,TCJHE,LTBA,LTAT,13200,18545,15120,19620,32.0,17.916666666666668,14.0,20.0,16.0,21.0
KLM875,PHBVP,EHAM,VTBS,58500,96586,59040,96298,9.0,-4.8,65.0,107.0,65.0,106.0
ETD92X,A6EIS,OMAA,LYBE,-6300,14374,-5280,14401,17.0,0.45,-7.0,15.0,-6.0,16.0
VLG3046,ECLVX,LEZL,GCLP,64500,71503,64620,71565,2.0,1.0333333333333334,71.0,79.0,71.0,79.0
BEE239W,GFBJE,LFPG,EGCC,33000,37932,33840,37658,14.0,-4.566666666666666,36.0,42.0,37.0,41.0
RYR6UN,EIEBC,EDDF,GCTS,18300,35466,19020,34751,12.0,-11.916666666666666,20.0,39.0,21.0,38.0
BEL3LP,OOTCQ,EBBR,GCLP,35100,50544,35820,49916,12.0,-10.466666666666667,39.0,56.0,39.0,55.0
FTL4412,ECGXJ,LKPR,LBSF,-11700,-3062,-10380,-2663,22.0,6.65,-13.0,-4.0,-12.0,-3.0
EWG5E,DASTX,LOWW,EDDS,55800,59853,56880,60333,18.0,8.0,62.0,66.0,63.0,67.0
DLH5NH,DAIUD,EDDF,LHBP,26400,32212,27300,31787,15.0,-7.083333333333333,29.0,35.0,30.0,35.0
SXS6VP,TCSNR,LTCG,LTAI,26700,32380,27420,32760,12.0,6.333333333333333,29.0,35.0,30.0,36.0
AAL56,N734AR,KMIA,EGLL,600,27335,1140,28617,9.0,21.366666666666667,0.0,30.0,1.0,31.0
BAW119,GYMME,EGLL,VOBL,-36000,-3385,-34740,-3148,21.0,3.95,-40.0,-4.0,-39.0,-4.0
WIF69U,LNWFU,ENKB,ENBR,43500,48232,44700,49132,20.0,15.0,48.0,53.0,49.0,54.0
BTI422,YLCSB,EVRA,UUEE,59100,63466,59940,64500,14.0,17.233333333333334,65.0,70.0,66.0,71.0
DOP605,OYHHV,EKEB,EKTE,72900,78543,73680,78644,13.0,1.6833333333333333,81.0,87.0,81.0,87.0
DOP606,OYHHV,EKTE,EKEB,78300,81310,80880,84082,43.0,46.2,87.0,90.0,89.0,93.0
ETD97C,A6AFB,OMAA,LSGG,18000,42959,18600,43242,10.0,4.716666666666667,20.0,47.0,20.0,48.0
AZA582,IBIXR,LIRF,LATI,30300,35351,31500,35007,20.0,-5.733333333333333,33.0,39.0,35.0,38.0
THY8XR,TCLNC,EGLL,LTBA,-22500,-9762,-20160,-7560,39.0,36.7,-25.0,-11.0,-23.0,-9.0
ETD99P,A6ETN,EDDM,OMAA,34500,54040,35340,54442,14.0,6.7,38.0,60.0,39.0,60.0
UAE956,A6EPW,OLBA,OMDB,-3300,8289,-2790,8417,8.5,2.1333333333333333,-4.0,9.0,-4.0,9.0
LTR512,LNLTD,ENHF,ENRA,27600,32829,28320,33200,12.0,6.183333333333334,30.0,36.0,31.0,36.0
QGA423T,DCKHG,EDDB,EGCC,30600,37451,32040,39107,24.0,27.6,34.0,41.0,35.0,43.0
THY6AB,TCSCG,LTAT,LTFJ,67800,72625,68340,72900,9.0,4.583333333333333,75.0,80.0,75.0,81.0
NAK153,FGGNO,LFBE,LFBS,54900,57643,55860,59301,16.0,27.633333333333333,61.0,64.0,62.0,65.0
IBK5EN,EIFHW,ESSA,LEBL,68400,80879,69000,80578,10.0,-5.016666666666667,76.0,89.0,76.0,89.0
JSY233D,9AJSD,LIPO,LIRA,64800,67918,66180,69099,23.0,19.683333333333334,72.0,75.0,73.0,76.0
EWG6PT,DABQE,EDDN,EDDL,62100,65922,62160,65310,1.0,-10.2,69.0,73.0,69.0,72.0
ANZ2,ZKOKS,KLAX,EGLL,600,35272,1320,37221,12.0,32.483333333333334,0.0,39.0,1.0,41.0
SDM6642,VPBIQ,EDDB,ULLI,35700,43161,35820,42849,2.0,-5.2,39.0,47.0,39.0,47.0
THY29R,TCJYB,FKYS,LTBA,5100,29548,9780,33720,78.0,69.53333333333333,5.0,32.0,10.0,37.0
SHT9Z,GEUUM,EGPH,EGLL,38100,42453,38040,41734,-1.0,-11.983333333333333,42.0,47.0,42.0,46.0
LOT387,SPEQH,EPWA,EDDT,26400,31969,27000,31161,10.0,-13.466666666666667,29.0,35.0,30.0,34.0
WIF863,LNWIF,ENSH,ENBO,38700,40896,38340,39543,-6.0,-22.55,43.0,45.0,42.0,43.0
SAS50A,LNRPJ,ENGM,ESSA,21300,24434,22366,24709,17.766666666666666,4.583333333333333,23.0,27.0,24.0,27.0
BEE4EA,GPRPJ,EGLC,EDDL,54600,59011,54480,58127,-2.0,-14.733333333333333,60.0,65.0,60.0,64.0
BEE3SB,GPRPG,EGPH,EGCC,54600,57909,55320,57886,12.0,-0.38333333333333336,60.0,64.0,61.0,64.0
NAX7DP,LNNHF,ESSA,ESPA,66900,71404,67020,70901,2.0,-8.383333333333333,74.0,79.0,74.0,78.0
ABR2CL,EIFXJ,EGNT,EGPF,23100,25670,22560,24873,-9.0,-13.283333333333333,25.0,28.0,25.0,27.0
SAS116,EIFPD,ESMS,ESSA,49500,53147,49440,52745,-1.0,-6.7,55.0,59.0,54.0,58.0
