callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EZY24MN,GEZNC,EGGW,LIMC,62700,70113,63300,69022,10.0,-18.183333333333334,69.0,77.0,70.0,76.0
RYR54GZ,EIEBA,EHEH,LIRP,59700,65674,60120,65296,7.0,-6.3,66.0,72.0,66.0,72.0
FDX5182,N939FD,LFPG,EKCH,10320,17943,13140,18178,47.0,3.9166666666666665,11.0,19.0,14.0,20.0
AFR99ML,,EDDL,LFPG,29700,33372,30120,32607,7.0,-12.75,33.0,37.0,33.0,36.0
SIA308,9VSKS,WSSS,EGLL,4200,54507,5340,54687,19.0,3.0,4.0,60.0,5.0,60.0
ETH3738,ETAPS,EBLG,ZSPD,25200,67155,26400,70740,20.0,59.75,28.0,74.0,29.0,78.0
EWG8P,DAEWO,EDDH,EDDS,65400,69317,66300,69498,15.0,3.0166666666666666,72.0,77.0,73.0,77.0
ETD75X,A6EYO,OMAA,EIDW,19800,51138,21120,51954,22.0,13.6,22.0,56.0,23.0,57.0
FIN439,OHLKL,EFHK,EFOU,45600,48742,47040,50175,24.0,23.883333333333333,50.0,54.0,52.0,55.0
TAP1451,CSTTI,GMMX,LPPT,42300,47019,44220,48343,32.0,22.066666666666666,47.0,52.0,49.0,53.0
AEA4532,ECMIY,LEMH,LEPA,40800,42797,40560,41833,-4.0,-16.066666666666666,45.0,47.0,45.0,46.0
BCS352,DAEAN,EBBR,EGNX,6900,11184,8340,11192,24.0,0.13333333333333333,7.0,12.0,9.0,12.0
WIF811,LNWIG,ENLK,ENBO,47100,49170,47280,48484,3.0,-11.433333333333334,52.0,54.0,52.0,53.0
OAL66M,SXDVJ,LGAV,LGRP,54900,58033,55080,57293,3.0,-12.333333333333334,61.0,64.0,61.0,63.0
ANE15SE,ECLJT,LFML,LEMD,40200,45527,40620,45287,7.0,-4.0,44.0,50.0,45.0,50.0
DLH465,DABVU,KMCO,EDDF,3900,31979,6420,34115,42.0,35.6,4.0,35.0,7.0,37.0
BRX417,SEMDB,ESSV,ESSB,44400,46774,44160,46036,-4.0,-12.3,49.0,51.0,49.0,51.0
AUA354R,OELDC,EBBR,LOWW,60000,65262,60720,65722,12.0,7.666666666666667,66.0,72.0,67.0,73.0
EXS85G,GJZBD,GCLP,EGSS,57000,72140,57780,72461,13.0,5.35,63.0,80.0,64.0,80.0
UAL945,N222UA,EDDF,KORD,30600,62993,31920,63671,22.0,11.3,34.0,69.0,35.0,70.0
ATG4416,ERJAI,UBBB,LIPO,30600,46128,31800,46728,20.0,10.0,34.0,51.0,35.0,51.0
EWG8WM,DABQS,EDDL,LSGG,63900,69481,65520,69791,27.0,5.166666666666667,71.0,77.0,72.0,77.0
RYR9457,EIFRK,LIPE,EIDW,45300,55461,46440,55661,19.0,3.3333333333333335,50.0,61.0,51.0,61.0
FEG3048,SUTMJ,EDDL,HELX,51300,68385,53100,68402,30.0,0.2833333333333333,57.0,75.0,59.0,76.0
EZY101C,GEZBJ,LFBO,LFLL,61200,64427,61320,63751,2.0,-11.266666666666667,68.0,71.0,68.0,70.0
JAI116,VTJET,VABB,EGLL,14100,49028,14580,49879,8.0,14.183333333333334,15.0,54.0,16.0,55.0
BAW308,GEUUL,EGLL,LFPG,42300,46256,43620,46631,22.0,6.25,47.0,51.0,48.0,51.0
BHL944,LNONA,ENBR,ENOC,49500,52700,49440,51830,-1.0,-14.5,55.0,58.0,54.0,57.0
BHL944,,ENOC,ENBR,52200,54045,52623,54493,7.05,7.466666666666667,58.0,60.0,58.0,60.0
NAX638,LNDYQ,ENGM,ENBR,-10800,-6653,-9540,-7272,21.0,-10.316666666666666,-12.0,-8.0,-11.0,-9.0
WZZ1146,HALWN,LROP,LRCL,69600,72695,69840,72079,4.0,-10.266666666666667,77.0,80.0,77.0,80.0
EWG6EB,DAKNF,EDDS,EDDT,63900,67634,64620,67957,12.0,5.383333333333334,71.0,75.0,71.0,75.0
EZY59UV,GEZPB,HEGN,EGKK,56700,77922,57600,77792,15.0,-2.1666666666666665,63.0,86.0,64.0,86.0
KLM52G,PHEXE,EDDW,EHAM,37800,40026,37980,40250,3.0,3.7333333333333334,42.0,44.0,42.0,44.0
RYR8VR,EIEBX,LEMD,LPPR,30000,33803,30780,33542,13.0,-4.35,33.0,37.0,34.0,37.0
DLH3HV,IADJQ,EDDF,LIMF,26400,30118,26820,30170,7.0,0.8666666666666667,29.0,33.0,29.0,33.0
CMB539,N342AX,OKBK,EINN,50400,79703,50841,79553,7.35,-2.5,56.0,88.0,56.0,88.0
THY9RV,TCJSN,EDDM,LTBA,33600,41806,34380,41902,13.0,1.6,37.0,46.0,38.0,46.0
EZY64LR,GEZIN,EGSS,EGPH,64200,68600,64020,67524,-3.0,-17.933333333333334,71.0,76.0,71.0,75.0
FIN1RE,OHATI,EFHK,EYVI,51600,56925,52320,57356,12.0,7.183333333333334,57.0,63.0,58.0,63.0
EZY606R,DABOB,EDDM,EDDT,36300,39645,36720,39945,7.0,5.0,40.0,44.0,40.0,44.0
RYR2PP,EIEVO,GCTS,LIME,42900,57077,43800,57321,15.0,4.066666666666666,47.0,63.0,48.0,63.0
SAS76A,EIFPV,ENVA,ENZV,59700,63857,59520,63087,-3.0,-12.833333333333334,66.0,70.0,66.0,70.0
AZA1762,EIDTD,LICJ,LIML,40800,45751,41100,45788,5.0,0.6166666666666667,45.0,50.0,45.0,50.0
KLM73J,PHEXF,EHAM,EDDF,26100,29589,26640,29197,9.0,-6.533333333333333,29.0,32.0,29.0,32.0
FIN3A,OHATH,EFKI,EFJY,44700,47372,44820,47160,2.0,-3.533333333333333,49.0,52.0,49.0,52.0
BMS139,YRAMA,LROP,EDDH,19800,30098,19914,29667,1.9,-7.183333333333334,22.0,33.0,22.0,32.0
EIN124,EIEAV,KORD,EIDW,9000,32774,9660,31931,11.0,-14.05,10.0,36.0,10.0,35.0
PBD837,VQBTI,UUWW,LTBA,26400,38219,27720,38880,22.0,11.016666666666667,29.0,42.0,30.0,43.0
PBD838,VQBTI,LTBA,UUWW,42600,54940,43620,54760,17.0,-3.0,47.0,61.0,48.0,60.0
FIN5CF,OHATE,EFHK,EFKE,42900,48989,44160,49213,21.0,3.7333333333333334,47.0,54.0,49.0,54.0
KLM85J,PHBXT,EHAM,LEBL,27300,33988,27960,34415,11.0,7.116666666666666,30.0,37.0,31.0,38.0
HNL05B,PHEUE,EHQT,EHKD,42300,44084,42300,44084,0.0,0.0,47.0,48.0,47.0,48.0
DAH1012,7TVKL,DAAG,LFPG,56400,63855,57593,64579,19.883333333333333,12.066666666666666,62.0,70.0,63.0,71.0
KTB677,ESPJR,EEKA,EETN,56700,58859,56700,58200,0.0,-10.983333333333333,63.0,65.0,63.0,64.0
ANE46EH,ECMLC,LFLL,LEMD,40200,45770,39780,45018,-7.0,-12.533333333333333,44.0,50.0,44.0,50.0
BTI468,YLBAX,EPWA,EVRA,68100,73272,68400,72904,5.0,-6.133333333333334,75.0,81.0,76.0,81.0
