callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
ETD37A,A6ETD,OMAA,EGCC,24300,52335,27300,55431,50.0,51.6,27.0,58.0,30.0,61.0
DLH884,DAIUN,EDDF,EETN,-16800,-9058,-16080,-9180,12.0,-2.033333333333333,-19.0,-11.0,-18.0,-11.0
SAS2706,EIFPT,ENGM,EFHK,64500,68939,66300,70066,30.0,18.783333333333335,71.0,76.0,73.0,77.0
THY2GY,TCJVO,UUWW,LTBA,46500,55889,48645,57420,35.75,25.516666666666666,51.0,62.0,54.0,63.0
LOG18JD,,EGNS,EGPH,55500,58629,55763,57957,4.383333333333334,-11.2,61.0,65.0,61.0,64.0
LOG98NM,,EGPL,EGPO,55200,56937,55800,56937,10.0,0.0,61.0,63.0,62.0,63.0
MSR704,SUGDB,LIMC,HECA,46800,58590,48180,59238,23.0,10.8,52.0,65.0,53.0,65.0
HBFVD,,LSZS,LSZH,48600,50984,49620,51803,17.0,13.65,54.0,56.0,55.0,57.0
AFL2155,VPBKQ,EDDL,UUEE,57600,68400,59040,69600,24.0,20.0,64.0,76.0,65.0,77.0
THY3PD,TCJGI,LTFJ,LTAC,16500,19408,17100,19320,10.0,-1.4666666666666666,18.0,21.0,19.0,21.0
RYR6RX,EIFZO,LGAV,LGSR,17700,20378,18480,20628,13.0,4.166666666666667,19.0,22.0,20.0,22.0
EZY73FE,GEZFO,LIMC,ESSA,34800,43753,35340,43445,9.0,-5.133333333333334,38.0,48.0,39.0,48.0
LOG68MX,,EGCC,EGPF,-10200,-6177,-9540,-6190,11.0,-0.21666666666666667,-12.0,-7.0,-11.0,-7.0
DAL11,N178DN,EGLL,KMSP,46500,77523,47220,76980,12.0,-9.05,51.0,86.0,52.0,85.0
THY2HM,TCJTA,LTBA,LICC,16800,24367,17940,24282,19.0,-1.4166666666666667,18.0,27.0,19.0,26.0
DLH7MC,DACNV,EDDF,EPGD,-10800,-5503,-10680,-5879,2.0,-6.266666666666667,-12.0,-7.0,-12.0,-7.0
WZZ695,HALPK,LROP,LICA,45900,52506,46260,51763,6.0,-12.383333333333333,51.0,58.0,51.0,57.0
NOS409,INEOX,GCFV,LIMC,35400,48038,36240,48377,14.0,5.65,39.0,53.0,40.0,53.0
THY2TR,TCJTM,LTBA,OLBA,81300,87216,81960,86664,11.0,-9.2,90.0,96.0,91.0,96.0
RYR27PU,EIEFK,EGCC,LMML,27000,39204,27600,38878,10.0,-5.433333333333334,30.0,43.0,30.0,43.0
LOT3931,SPEQH,EPWA,EPSC,24000,28312,24660,28200,11.0,-1.8666666666666667,26.0,31.0,27.0,31.0
FDB728,A6MAX,UKKK,OMDB,48000,66612,48120,65814,2.0,-13.3,53.0,74.0,53.0,73.0
RAM202,,GMMN,GMMN,9720,17355,10062,17136,5.7,-3.65,10.0,19.0,11.0,19.0
VLG20EE,ECMKO,LEGR,LEBL,50400,54649,50760,54571,6.0,-1.3,56.0,60.0,56.0,60.0
AUA75,OELPC,LOWW,ZSPD,63840,98019,65580,98913,29.0,14.9,70.0,108.0,72.0,109.0
BBC001,S2AHN,VGHS,EGLL,24600,64430,26580,67236,33.0,46.766666666666666,27.0,71.0,29.0,74.0
AFR95UR,FGUGD,LFPG,EGCC,62400,66964,65820,69310,57.0,39.1,69.0,74.0,73.0,77.0
BPA2220,9HAMW,LIMC,LATI,67500,73021,69060,74016,26.0,16.583333333333332,75.0,81.0,76.0,82.0
AUA980X,OELGD,LOWG,LOWW,37500,38971,37560,39145,1.0,2.9,41.0,43.0,41.0,43.0
IAW223,YIASA,ORBI,LTBA,28800,38189,31283,40440,41.38333333333333,37.516666666666666,32.0,42.0,34.0,44.0
FWI543,FHHAV,TFFR,LFPO,3300,31628,5005,32800,28.416666666666668,19.533333333333335,3.0,35.0,5.0,36.0
ASL68N,YUAPE,LYBE,EBBR,59400,67751,59940,68177,9.0,7.1,66.0,75.0,66.0,75.0
SXS8HP,TCSOF,EDDS,LTBJ,51600,60698,51180,59400,-7.0,-21.633333333333333,57.0,67.0,56.0,66.0
RRR9902,ZH877,ORAA,LCRA,-3900,7260,-3519,7944,6.35,11.4,-5.0,8.0,-4.0,8.0
DIEAH,,EDDS,LFLY,45000,51053,46200,52502,20.0,24.15,50.0,56.0,51.0,58.0
AIC126,VTALN,KORD,VIDP,-16200,33140,-14520,33226,28.0,1.4333333333333333,-18.0,36.0,-17.0,36.0
QTR238,A7ADC,LTFJ,OTHH,-10860,3330,-10380,2910,8.0,-7.0,-13.0,3.0,-12.0,3.0
ABF2B,OHSWJ,EETU,EFHK,45000,47420,44880,47022,-2.0,-6.633333333333334,50.0,52.0,49.0,52.0
AFR267,FGSPO,RKSI,LFPG,3300,45160,4680,46253,23.0,18.216666666666665,3.0,50.0,5.0,51.0
EXS81K,GJZHB,LEMG,EGCC,46500,55844,47520,56567,17.0,12.05,51.0,62.0,52.0,62.0
DLH520,DAIHE,EDDM,MMMX,-8400,38549,-6300,39023,35.0,7.9,-10.0,42.0,-7.0,43.0
THY74J,TCJFN,LTAC,LTCV,45600,50305,48120,52525,42.0,37.0,50.0,55.0,53.0,58.0
SWR49A,HBJVL,LSGG,EGLC,43500,49218,44220,48743,12.0,-7.916666666666667,48.0,54.0,49.0,54.0
AFL2357,VPBMB,LOWW,UUEE,54300,62723,55500,63060,20.0,5.616666666666666,60.0,69.0,61.0,70.0
HBFWA,,LFQB,LFSG,43200,45095,44219,46865,16.983333333333334,29.5,48.0,50.0,49.0,52.0
N918RD,N918RD,TBPB,LPPD,11700,32564,12300,32564,10.0,0.0,13.0,36.0,13.0,36.0
RYR93HN,EIFRF,EGSS,EDDF,30360,35219,30720,34243,6.0,-16.266666666666666,33.0,39.0,34.0,38.0
THY1YL,TCJSC,LTBA,ESSA,42600,54932,44340,55888,29.0,15.933333333333334,47.0,61.0,49.0,62.0
KLM1915,PHEXL,EHAM,EDDV,-13500,-10483,-12420,-10018,18.0,7.75,-15.0,-12.0,-14.0,-12.0
IBK5251,EIGBB,GCXO,LEAL,-18600,-9006,-17460,-8450,19.0,9.266666666666667,-21.0,-11.0,-20.0,-10.0
AMJ80,SXCGR,LIRA,LFPB,43200,49933,45158,51162,32.63333333333333,20.483333333333334,48.0,55.0,50.0,56.0
THY5RD,TCJMM,LTBA,LTAJ,-1800,3800,540,4897,39.0,18.283333333333335,-2.0,4.0,0.0,5.0
THY8PQ,TCJSE,LTBA,EBBR,21900,35271,23880,36574,33.0,21.716666666666665,24.0,39.0,26.0,40.0
DLH1C,DAIUA,LSZH,EDDF,32700,35879,33180,35647,8.0,-3.8666666666666667,36.0,39.0,36.0,39.0
AFR86YL,FGTAS,LFPG,LIRF,72600,79805,73980,79830,23.0,0.4166666666666667,80.0,88.0,82.0,88.0
PGT91C,TCAJP,LTAI,LTFJ,67800,72109,70020,73009,37.0,15.0,75.0,80.0,77.0,81.0
AFR19YW,FGMZB,LFPG,LFBO,50100,54778,50520,54352,7.0,-7.1,55.0,60.0,56.0,60.0
AUA57,OELPB,LOWW,VHHH,45600,80740,46140,80399,9.0,-5.683333333333334,50.0,89.0,51.0,89.0
SWR171Y,HBJCF,LSZH,LIRN,40800,46031,42600,47376,30.0,22.416666666666668,45.0,51.0,47.0,52.0
NJE664M,CSGLD,LFMN,EDDM,37500,41287,38034,41669,8.9,6.366666666666666,41.0,45.0,42.0,46.0
DLH2VC,DAIUO,EDDF,ESSA,-13200,-6530,-12660,-6726,9.0,-3.2666666666666666,-15.0,-8.0,-15.0,-8.0
