callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
NAX546,LNNGS,ENGM,ENZV,65700,69283,67500,69724,30.0,7.35,73.0,76.0,75.0,77.0
QTR8111,A7BFE,LIMC,KORD,6300,41369,7860,41612,26.0,4.05,7.0,45.0,8.0,46.0
DLH884,DAIUN,EDDF,EETN,69600,77342,70320,77220,12.0,-2.033333333333333,77.0,85.0,78.0,85.0
BEL1AP,OOSSX,EBBR,EDDH,71100,74932,71760,74586,11.0,-5.766666666666667,79.0,83.0,79.0,82.0
SWR76AZ,OELGQ,LSZH,LSZA,40500,42819,40920,42663,7.0,-2.6,45.0,47.0,45.0,47.0
AZG123,VQBBM,UBBB,RKSI,9000,34476,9660,34536,11.0,1.0,10.0,38.0,10.0,38.0
EZS37GM,HBJYL,BKPR,LSGG,33300,42759,33240,41759,-1.0,-16.666666666666668,37.0,47.0,36.0,46.0
EZY29HB,GEZWY,LSGG,LPPR,52980,60933,54960,62120,33.0,19.783333333333335,58.0,67.0,61.0,69.0
DLH455,DAIMH,KSFO,EDDF,84300,121081,85739,121920,23.983333333333334,13.983333333333333,93.0,134.0,95.0,135.0
DLH6PN,DAISR,EDDF,EDDM,22500,25029,23640,25626,19.0,9.95,25.0,27.0,26.0,28.0
SVA123,HZAR12,OEJN,EGCC,6300,29899,9295,33050,49.916666666666664,52.516666666666666,7.0,33.0,10.0,36.0
QTR6SL,A7AMA,OTHH,EDDM,17700,38621,18600,38799,15.0,2.966666666666667,19.0,42.0,20.0,43.0
ABR9DN,EIFXK,LFPG,EDDB,10800,20025,12780,19551,33.0,-7.9,12.0,22.0,14.0,21.0
EZY31QL,GEJAR,LFLL,LEMD,40800,48188,42240,48234,24.0,0.7666666666666667,45.0,53.0,46.0,53.0
LOG68MX,,EGCC,EGPF,76200,80223,76860,80210,11.0,-0.21666666666666667,84.0,89.0,85.0,89.0
DLH543,DAIFD,SKBO,EDDF,7500,43924,8817,44073,21.95,2.4833333333333334,8.0,48.0,9.0,48.0
BEE7LT,GFBEM,EGFF,EGAC,25200,28684,25260,28200,1.0,-8.066666666666666,28.0,31.0,28.0,31.0
DLH57X,DAIPC,EDDM,LEBL,42900,49517,43860,49799,16.0,4.7,47.0,55.0,48.0,55.0
EZY86VA,OEIVU,LFBD,EGKK,69300,74180,70800,75536,25.0,22.6,77.0,82.0,78.0,83.0
DLH7XC,DAIUY,EDDM,EGLL,54000,60499,55200,63134,20.0,43.916666666666664,60.0,67.0,61.0,70.0
DLH7MC,DACNV,EDDF,EPGD,75600,80897,75720,80521,2.0,-6.266666666666667,84.0,89.0,84.0,89.0
AFL1852,VPBGI,UUEE,UBBB,-8100,2429,-7320,2760,13.0,5.516666666666667,-9.0,2.0,-9.0,3.0
THY3NC,TCJHD,LTBJ,LTBA,18000,21719,18720,21600,12.0,-1.9833333333333334,20.0,24.0,20.0,24.0
THY7NB,TCJJZ,LTBA,LTAC,18000,21431,18900,21540,15.0,1.8166666666666667,20.0,23.0,21.0,23.0
RYR23CK,EIEBH,EPRZ,EGSS,-11100,-2471,-11160,-2796,-1.0,-5.416666666666667,-13.0,-3.0,-13.0,-4.0
SBI694,,LIPX,UUDD,-11400,-423,-11040,-670,6.0,-4.116666666666666,-13.0,-1.0,-13.0,-1.0
WZZ3RG,HALYV,LRCL,LFOB,38400,47993,38880,48813,8.0,13.666666666666666,42.0,53.0,43.0,54.0
EIN1HL,EILBS,KBOS,EINN,1200,20352,2035,19636,13.916666666666666,-11.933333333333334,1.0,22.0,2.0,21.0
