callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
RYR5KE,EIEKN,EGPK,GCTS,43980,59229,45060,59470,18.0,4.016666666666667,48.0,65.0,50.0,66.0
SWR25N,HBJBH,EGLL,LSGG,51900,58121,53460,57911,26.0,-3.5,57.0,64.0,59.0,64.0
CFG3AH,DABON,EDDF,GCLP,35100,49042,36660,50561,26.0,25.316666666666666,39.0,54.0,40.0,56.0
DLH14M,DAIDO,LEBL,EDDM,63300,70427,64500,70399,20.0,-0.4666666666666667,70.0,78.0,71.0,78.0
THY3,TCJOB,LTBA,KJFK,19800,59800,21480,60114,28.0,5.233333333333333,22.0,66.0,23.0,66.0
BAW107,GCIVK,EGLL,OMDB,45300,68321,46860,68382,26.0,1.0166666666666666,50.0,75.0,52.0,75.0
AFR1061,FHEPJ,UDYZ,LFPG,18600,37300,19260,37248,11.0,-0.8666666666666667,20.0,41.0,21.0,41.0
BTI468,YLBBT,EPWA,EVRA,68100,73091,68400,72259,5.0,-13.866666666666667,75.0,81.0,76.0,80.0
MSR757,SUGEF,HECA,EHAM,29700,47719,31988,49702,38.13333333333333,33.05,33.0,53.0,35.0,55.0
TVF4648,FHTVA,LFRS,LPPR,59400,64404,59520,63859,2.0,-9.083333333333334,66.0,71.0,66.0,70.0
THY8PQ,TCJTI,LTBA,EBBR,21900,34194,23580,34961,28.0,12.783333333333333,24.0,37.0,26.0,38.0
NAX776,LNDYC,ENGM,ENVA,75600,78585,75780,78182,3.0,-6.716666666666667,84.0,87.0,84.0,86.0
SAS635,SEROC,ESSA,EDDF,29100,36187,29640,35924,9.0,-4.383333333333334,32.0,40.0,32.0,39.0
DLH459,DAIHL,KSFO,EDDM,19500,57638,21360,59869,31.0,37.18333333333333,21.0,64.0,23.0,66.0
RYR21ZF,EIDLN,EPKT,EGPH,63000,72798,63360,72862,6.0,1.0666666666666667,70.0,80.0,70.0,80.0
AFR1887,,EGPH,LFPG,22200,27652,22860,27953,11.0,5.016666666666667,24.0,30.0,25.0,31.0
RYR8WA,EIDPB,EGGW,EIDW,23400,28099,23940,27240,9.0,-14.316666666666666,26.0,31.0,26.0,30.0
RYR9WJ,EIEBH,ELLX,LPPT,-13200,-4747,-11160,-3194,34.0,25.883333333333333,-15.0,-6.0,-13.0,-4.0
MJF6T,OEIEO,EBBR,UUWW,-13500,-3212,-12300,-3074,20.0,2.3,-15.0,-4.0,-14.0,-4.0
EZY74RM,GEZIN,EDDM,EGSS,53400,59301,53940,59555,9.0,4.233333333333333,59.0,65.0,59.0,66.0
THY2VP,TCJHE,LTBA,LTAU,27000,31631,28080,31511,18.0,-2.0,30.0,35.0,31.0,35.0
ETH706,ETATQ,HAAB,EDDF,-12000,12383,-10362,14667,27.3,38.06666666666667,-14.0,13.0,-12.0,16.0
AUI4NN,URPSU,UKBB,EDDM,45000,53801,45780,53836,13.0,0.5833333333333334,50.0,59.0,50.0,59.0
AFL2414,VPBDC,UUEE,LIMC,-22200,-10064,-21300,-9635,15.0,7.15,-25.0,-12.0,-24.0,-11.0
AFR333,FHRBD,KBOS,LFPG,3300,24954,3660,25079,6.0,2.0833333333333335,3.0,27.0,4.0,27.0
AFL1862,VPBEW,UUEE,UDYZ,49200,58685,51720,60681,42.0,33.266666666666666,54.0,65.0,57.0,67.0
HOP83SB,,LFRS,LFBO,49500,52851,50400,53151,15.0,5.0,55.0,58.0,56.0,59.0
SAS51E,OYKFD,ENVA,EKCH,49500,54405,49740,53974,4.0,-7.183333333333334,55.0,60.0,55.0,59.0
EZS52HN,HBJYB,LEBL,LSGG,59400,65059,60540,65308,19.0,4.15,66.0,72.0,67.0,72.0
RYR3JL,EIESW,LIRA,LGAV,67680,74380,68280,73944,10.0,-7.266666666666667,75.0,82.0,75.0,82.0
EZY74EK,GEZDV,LIMC,EGKK,55500,60684,56100,61300,10.0,10.266666666666667,61.0,67.0,62.0,68.0
THY8DA,TCJTA,LTBA,LSZH,21900,32204,23100,32580,20.0,6.266666666666667,24.0,35.0,25.0,36.0
TAP442,CSTTG,LPPT,LFPO,39600,49171,40140,48455,9.0,-11.933333333333334,44.0,54.0,44.0,53.0
EZY23TB,GEZIH,LOWS,EDDB,57600,61142,59040,62319,24.0,19.616666666666667,64.0,67.0,65.0,69.0
GGLOB,GGLOB,EDDF,ELLX,58800,61710,60540,62052,29.0,5.7,65.0,68.0,67.0,68.0
SDM6642,VQBAS,EDDB,ULLI,35700,43053,36060,42603,6.0,-7.5,39.0,47.0,40.0,47.0
AUA275H,OELBY,LOWW,EDDT,60000,64372,60720,64331,12.0,-0.6833333333333333,66.0,71.0,67.0,71.0
RYR8708,EIESP,LIBD,LFOB,35100,43657,35520,43387,7.0,-4.5,39.0,48.0,39.0,48.0
AEE70,SXDGD,LGTS,LCLK,54000,60019,54780,59973,13.0,-0.7666666666666667,60.0,66.0,60.0,66.0
THY759,TCJVM,OMDB,LTFJ,4800,21068,5880,21840,18.0,12.866666666666667,5.0,23.0,6.0,24.0
IBK5BC,EIFVT,EDDB,EKCH,76500,79765,77520,80124,17.0,5.983333333333333,85.0,88.0,86.0,89.0
DLH3AE,DAIRN,EDDF,EDDT,35100,38802,35880,38957,13.0,2.5833333333333335,39.0,43.0,39.0,43.0
SAS998,OYKBM,ZSPD,EKCH,20100,61203,21360,61479,21.0,4.6,22.0,68.0,23.0,68.0
AFL2010,VPBTH,UUEE,LKPR,21300,31221,22320,31297,17.0,1.2666666666666666,23.0,34.0,24.0,34.0
EXS224,GLSAE,GCTS,EGNM,50700,67838,51635,67597,15.583333333333334,-4.016666666666667,56.0,75.0,57.0,75.0
DAL46,N196DN,KJFK,EHAM,-8760,16061,-7980,14473,13.0,-26.466666666666665,-10.0,17.0,-9.0,16.0
TAP557J,CSTJF,EDDM,LPPT,45000,55624,46980,55984,33.0,6.0,50.0,61.0,52.0,62.0
RYR5,EIDWW,EPWA,EPMO,25200,28131,25229,26138,0.48333333333333334,-33.21666666666667,28.0,31.0,28.0,29.0
VLG8636,ECMHS,LFPO,EKCH,26100,32590,26160,31684,1.0,-15.1,29.0,36.0,29.0,35.0
EZY46VZ,GEZWP,LFBO,LPPR,55800,60970,56640,61154,14.0,3.066666666666667,62.0,67.0,62.0,67.0
RYR8006,EIDPH,EGPD,LEAL,37500,48544,38400,48787,15.0,4.05,41.0,53.0,42.0,54.0
EWG007,DAGWT,EDDT,EDDK,63000,66425,63300,66014,5.0,-6.85,70.0,73.0,70.0,73.0
GMI1320,DASTA,EDDN,GCTS,46800,62466,47100,61708,5.0,-12.633333333333333,52.0,69.0,52.0,68.0
SVA127,HZAK18,OEJN,LFPG,4800,25900,5682,26453,14.7,9.216666666666667,5.0,28.0,6.0,29.0
WZZ421,HALWI,LYBE,EDSB,59400,66172,60360,66259,16.0,1.45,66.0,73.0,67.0,73.0
AEE926,SXDNC,LGAV,LLBG,54000,60221,54600,60300,10.0,1.3166666666666667,60.0,66.0,60.0,67.0
THY7CW,TCJTL,LTBA,EFHK,21600,33911,23040,33982,24.0,1.1833333333333333,24.0,37.0,25.0,37.0
DLH9F,DAILX,LFPG,EDDF,36000,40280,36840,39749,14.0,-8.85,40.0,44.0,40.0,44.0
TAP022,CSTOX,SBSV,LPPT,12600,41631,14580,43026,33.0,23.25,14.0,46.0,16.0,47.0
RYR6VT,EIFZT,EGNX,LFBL,34500,39539,35040,39422,9.0,-1.95,38.0,43.0,38.0,43.0
JAI116,VTJET,VABB,EGLL,14100,47899,15180,49717,18.0,30.3,15.0,53.0,16.0,55.0
AFR89PP,FGUGB,LFPG,EGBB,25500,30166,28440,31299,49.0,18.883333333333333,28.0,33.0,31.0,34.0
BAW34BQ,GEUPC,LIPE,EGLL,41700,48817,41940,49229,4.0,6.866666666666666,46.0,54.0,46.0,54.0
