callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EWG139,DAXGA,FIMP,EDDK,23400,66767,24660,67379,21.0,10.2,26.0,74.0,27.0,74.0
ASL30Q,YUALV,LYPG,LYBE,26700,30194,26940,29616,4.0,-9.633333333333333,29.0,33.0,29.0,32.0
MSR725,SUGCR,HECA,EBBR,29700,46425,31977,47646,37.95,20.35,33.0,51.0,35.0,52.0
RYR7NL,EIENM,EIDW,LFLS,35400,42042,36900,42826,25.0,13.066666666666666,39.0,46.0,41.0,47.0
RYR55VD,EIGDI,LRTR,EBCI,29700,37941,30120,37525,7.0,-6.933333333333334,33.0,42.0,33.0,41.0
THY1VB,TCJHF,LTAC,LTBA,12600,15822,12540,15060,-1.0,-12.7,14.0,17.0,13.0,16.0
BAW164,GVIIN,LLBG,EGLL,53100,71004,54000,71016,15.0,0.2,59.0,78.0,60.0,78.0
RAM910Y,CNRGC,GMMN,LTBA,30300,45441,31200,45060,15.0,-6.35,33.0,50.0,34.0,50.0
TOM44J,GTAWS,LSGG,EGNT,39600,46742,41100,47760,25.0,16.966666666666665,44.0,51.0,45.0,53.0
DLH677,DAIBA,GMMX,EDDM,46200,59488,46620,59006,7.0,-8.033333333333333,51.0,66.0,51.0,65.0
AAL106,N798AN,KJFK,EGLL,3000,27376,4800,26751,30.0,-10.416666666666666,3.0,30.0,5.0,29.0
LBT214,TSINB,DTMB,EDDL,25200,34706,26160,35076,16.0,6.166666666666667,28.0,38.0,29.0,38.0
IBE3195,ECKMD,EDDM,LEMD,23700,33359,24480,33392,13.0,0.55,26.0,37.0,27.0,37.0
RYR9WJ,EIEBH,ELLX,LPPT,73200,81653,75240,83206,34.0,25.883333333333333,81.0,90.0,83.0,92.0
MJF6T,OEIEO,EBBR,UUWW,72900,83188,74100,83326,20.0,2.3,81.0,92.0,82.0,92.0
AWC883,GZAPX,EGGW,LFLB,52500,58252,53940,58901,24.0,10.816666666666666,58.0,64.0,59.0,65.0
RYR4EU,EIDAF,EBBR,LEBL,36000,42682,37080,42553,18.0,-2.15,40.0,47.0,41.0,47.0
RYR95GW,EIEMK,LEBL,LIPE,37500,43965,39120,44073,27.0,1.8,41.0,48.0,43.0,48.0
EZY98NK,OEIVC,EHAM,LIMC,47400,52370,48420,52615,17.0,4.083333333333333,52.0,58.0,53.0,58.0
SXS3KL,TCSEO,EDDK,LTAI,6000,18342,6180,17220,3.0,-18.7,6.0,20.0,6.0,19.0
ANR215,URCOI,UKKK,UGSB,26400,34790,27480,35340,18.0,9.166666666666666,29.0,38.0,30.0,39.0
AFL2414,VPBDC,UUEE,LIMC,64200,76336,65100,76765,15.0,7.15,71.0,84.0,72.0,85.0
DLA6HE,IADJT,EDDM,LIMC,26400,30400,27360,30381,16.0,-0.31666666666666665,29.0,33.0,30.0,33.0
DLH5AC,DACNF,EDDF,LSGG,21600,26074,23760,26993,36.0,15.316666666666666,24.0,28.0,26.0,29.0
AUI57E,URGBD,UKBB,UKOO,29700,32594,30300,32962,10.0,6.133333333333334,33.0,36.0,33.0,36.0
