callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EZY86FU,GEZDJ,EGSS,LJLJ,26400,33338,28560,34706,36.0,22.8,29.0,37.0,31.0,38.0
AHY9019,VPBRU,UBBB,ULLI,14400,27787,14760,27547,6.0,-4.0,16.0,30.0,16.0,30.0
HTM019,DCOBI,EDQG,EDDM,24300,26182,24540,26012,4.0,-2.8333333333333335,27.0,29.0,27.0,28.0
RYR4WC,EIDCR,LEAL,EDDK,20400,29547,21300,29154,15.0,-6.55,22.0,32.0,23.0,32.0
BAW90HA,GMEDK,EHAM,EGKK,64500,67985,65580,67862,18.0,-2.05,71.0,75.0,72.0,75.0
PGT9SL,TCCPG,EDDL,LTFJ,56700,67961,56640,66900,-1.0,-17.683333333333334,63.0,75.0,62.0,74.0
AFR27CN,FGTAX,LFBO,LFPO,21600,26198,22560,26431,16.0,3.8833333333333333,24.0,29.0,25.0,29.0
KLM14N,PHEXN,EGFF,EHAM,37200,41100,38280,42018,18.0,15.3,41.0,45.0,42.0,46.0
KLM82V,PHBGU,EDDH,EHAM,33600,36489,36840,39590,54.0,51.68333333333333,37.0,40.0,40.0,43.0
EZY93FJ,GEZBX,EGPH,LIMC,49800,58546,49920,57556,2.0,-16.5,55.0,65.0,55.0,63.0
IBE0801,ECLXQ,LEBL,LEMD,25200,29315,27360,30580,36.0,21.083333333333332,28.0,32.0,30.0,33.0
KLM1374,PHBCD,LROP,EHAM,44700,54385,46080,55262,23.0,14.616666666666667,49.0,60.0,51.0,61.0
TUI478,DATUH,EDDS,EDDV,27000,30287,26640,29281,-6.0,-16.766666666666666,30.0,33.0,29.0,32.0
RYR7PV,EIFRE,EIDW,EPKK,23100,32330,23760,32362,11.0,0.5333333333333333,25.0,35.0,26.0,35.0
QTR8112,A7BFC,KORD,LIMC,-33660,-4440,-29100,-1663,76.0,46.28333333333333,-38.0,-5.0,-33.0,-2.0
DLH8YA,DAIBI,EDDP,EDDF,47700,50660,47880,50021,3.0,-10.65,53.0,56.0,53.0,55.0
ENT522P,SPENT,EPWR,ENTO,33300,38891,33960,39350,11.0,7.65,37.0,43.0,37.0,43.0
DLH5KC,DAIDA,EDDL,EDDM,59100,62576,60360,63249,21.0,11.216666666666667,65.0,69.0,67.0,70.0
VLG7393,ECKCU,DAOO,LEAL,41400,44055,42218,44316,13.633333333333333,4.35,46.0,48.0,46.0,49.0
IBK645A,EIFJJ,LEAL,GCTS,-6900,3784,-5760,4177,19.0,6.55,-8.0,4.0,-7.0,4.0
AFR1648,FGKXR,LFPG,LEBL,41400,48434,44220,49054,47.0,10.333333333333334,46.0,53.0,49.0,54.0
IBK3FB,GNRWY,ENVA,EGKK,75300,83943,75840,83163,9.0,-13.0,83.0,93.0,84.0,92.0
RYR62ZA,EIEVK,LFOB,GMME,33060,42174,33741,42647,11.35,7.883333333333334,36.0,46.0,37.0,47.0
RCH1815,77188A,DTTA,ETAR,69300,77228,69393,76713,1.55,-8.583333333333334,77.0,85.0,77.0,85.0
WIF865,LNWII,ENAN,ENBO,45900,49325,46200,48359,5.0,-16.1,51.0,54.0,51.0,53.0
IAW421,YIAQA,ORBI,UBBB,50400,56928,49992,55920,-6.8,-16.8,56.0,63.0,55.0,62.0
