callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EZY13FT,GEZTK,LPPR,LFBO,54300,60607,55500,60160,20.0,-7.45,60.0,67.0,61.0,66.0
AZA4GK,IBIKC,LIML,LICC,54000,59241,54540,59919,9.0,11.3,60.0,65.0,60.0,66.0
UPS4,N259UP,EPWA,VHHH,28800,62552,29340,62459,9.0,-1.55,32.0,69.0,32.0,69.0
EIN23H,EICVA,EIDW,EGKK,39000,42866,41220,44772,37.0,31.766666666666666,43.0,47.0,45.0,49.0
AFL1852,VPBGI,UUEE,UBBB,78300,88829,79080,89010,13.0,3.0166666666666666,87.0,98.0,87.0,98.0
RYR23CK,EIEBH,EPRZ,EGSS,75300,83929,75240,83604,-1.0,-5.416666666666667,83.0,93.0,83.0,92.0
SBI694,,LIPX,UUDD,75000,85977,75360,85730,6.0,-4.116666666666666,83.0,95.0,83.0,95.0
THY28J,TCJVL,HAAB,LTBA,83100,100529,83700,100542,10.0,0.21666666666666667,92.0,111.0,93.0,111.0
DLH501,DABVS,SBGL,EDDF,82200,120791,83029,121020,13.816666666666666,3.816666666666667,91.0,134.0,92.0,134.0
THY6CY,TCSBE,LTFH,LTFJ,27000,31574,27240,31214,4.0,-6.0,30.0,35.0,30.0,34.0
HOP55ZS,,LFST,LFBO,19800,24485,20580,24887,13.0,6.7,22.0,27.0,22.0,27.0
ANR1334,URCNP,LLBG,UKBB,75000,85909,75180,85440,3.0,-7.816666666666666,83.0,95.0,83.0,94.0
AFR34DV,FHBLI,LFPG,LFSB,74100,77360,74940,77275,14.0,-1.4166666666666667,82.0,85.0,83.0,85.0
BEE9CL,GJECY,EGBB,EGPF,-11100,-6637,-9840,-6587,21.0,0.8333333333333334,-13.0,-8.0,-11.0,-8.0
AMX004,XAADD,LFPG,MMMX,78300,121363,79320,120874,17.0,-8.15,87.0,134.0,88.0,134.0
CFG4KC,DAIAA,EDDP,GCLP,38700,56332,39660,56308,16.0,-0.4,43.0,62.0,44.0,62.0
AFR53XW,FGRHP,LFMN,LFPO,74700,79790,75333,80285,10.55,8.25,83.0,88.0,83.0,89.0
DLH76E,DAISG,EDDF,LPPR,-48420,-39083,-46860,-38039,26.0,17.4,-54.0,-44.0,-53.0,-43.0
N900JG,N900JG,KFLL,EGGW,64800,90701,68494,93412,61.56666666666667,45.18333333333333,72.0,100.0,76.0,103.0
RYR7465,EIDAI,LFOT,LPPR,-25200,-18689,-24477,-18537,12.05,2.533333333333333,-28.0,-21.0,-28.0,-21.0
DLH2556,DAIBG,EDDM,UGTB,72900,85230,73740,85920,14.0,11.5,81.0,94.0,81.0,95.0
THY1MZ,TCJLZ,LTBA,UWUU,81300,94269,82020,93789,12.0,-8.0,90.0,104.0,91.0,104.0
EWG583,DAXGA,LEPA,EDDK,66900,76081,68100,76257,20.0,2.933333333333333,74.0,84.0,75.0,84.0
DLH9JC,DAIUI,EDDF,LHBP,74400,80143,75480,79683,18.0,-7.666666666666667,82.0,89.0,83.0,88.0
CCM777H,,LFPO,LFKJ,72300,77263,73500,77577,20.0,5.233333333333333,80.0,85.0,81.0,86.0
RYR13TN,EIEKV,EDDB,EIDW,72300,81339,73800,81854,25.0,8.583333333333334,80.0,90.0,82.0,90.0
AAL44,N344AN,KJFK,LFPG,80100,104055,81208,102779,18.466666666666665,-21.266666666666666,89.0,115.0,90.0,114.0
SAS2744,OYKFH,EKCH,EYPA,-7800,-4233,-7440,-4376,6.0,-2.3833333333333333,-9.0,-5.0,-9.0,-5.0
THY6KN,TCJHD,LWSK,LTBA,-15300,-10823,-13805,-9420,24.916666666666668,23.383333333333333,-17.0,-13.0,-16.0,-11.0
VLG6934,ECJTR,LIRF,LSZH,65400,71233,67080,72187,28.0,15.9,72.0,79.0,74.0,80.0
