callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
KLM1733,PHEXP,EHAM,EBBR,73800,75938,74340,75706,9.0,-3.8666666666666667,82.0,84.0,82.0,84.0
NAX36A,LNNGD,ENZV,EPKK,30900,38801,31320,37905,7.0,-14.933333333333334,34.0,43.0,34.0,42.0
SWR139,HBJNE,VHHH,LSZH,-27900,16445,-25320,18457,43.0,33.53333333333333,-31.0,18.0,-29.0,20.0
BAW481B,GEUYA,LEBL,EGLL,59700,66857,59880,67276,3.0,6.983333333333333,66.0,74.0,66.0,74.0
BCS939,GDHKJ,GMMN,LFPG,64800,75178,65340,75463,9.0,4.75,72.0,83.0,72.0,83.0
THY7FQ,TCSCK,LTFJ,LTAU,61500,65502,62100,65202,10.0,-5.0,68.0,72.0,69.0,72.0
EZY48FN,GEZUA,EHAM,EGGW,60900,64555,61746,64118,14.1,-7.283333333333333,67.0,71.0,68.0,71.0
VLG8462,ECMHA,LEBL,LPPT,66300,73134,66780,73133,8.0,-0.016666666666666666,73.0,81.0,74.0,81.0
RAM121,CNRNZ,GMMW,GMMN,68400,71521,68400,70921,0.0,-10.0,76.0,79.0,76.0,78.0
RYR1906,EIFOZ,LIBD,EGSS,-12900,-4072,-11760,-3190,19.0,14.7,-15.0,-5.0,-14.0,-4.0
TAY025N,ECLOF,EBLG,EGPH,13440,19269,15464,20216,33.733333333333334,15.783333333333333,14.0,21.0,17.0,22.0
ETD72E,A6EYL,OMAA,EIDW,79800,110376,80520,110497,12.0,2.0166666666666666,88.0,122.0,89.0,122.0
SIO624,IJAMI,LFMN,LIPE,63000,65330,63660,65894,11.0,9.4,70.0,72.0,70.0,73.0
DLH3X,DAIDA,EDDM,EDDT,70200,73576,70980,73874,13.0,4.966666666666667,78.0,81.0,78.0,82.0
ASL15M,YUALN,LYBE,LOWW,63000,67753,63540,67719,9.0,-0.5666666666666667,70.0,75.0,70.0,75.0
ICE521,TFISR,EDDF,BIKF,63000,74652,62820,73546,-3.0,-18.433333333333334,70.0,82.0,69.0,81.0
TAP047,CSTOG,LPPT,SBBE,60060,88385,60540,88240,8.0,-2.4166666666666665,66.0,98.0,67.0,98.0
ETD45N,A6BLQ,OMAA,EDDL,80700,105197,81120,105017,7.0,-3.0,89.0,116.0,90.0,116.0
SWR1025,HBIJP,EDDL,LSZH,64500,68874,65340,68424,14.0,-7.5,71.0,76.0,72.0,76.0
AOJ46D,OEFOA,LOWI,LSGG,25200,28125,25260,28135,1.0,0.16666666666666666,28.0,31.0,28.0,31.0
CFG031,LYVEG,HEGN,EDDF,-27300,-7806,-26760,-9145,9.0,-22.316666666666666,-31.0,-9.0,-30.0,-11.0
ANZ1,ZKOKO,EGLL,KLAX,-30600,8374,-28680,8890,32.0,8.6,-34.0,9.0,-32.0,9.0
RAM730K,CNROP,GMMN,LFML,44400,53045,45420,53343,17.0,4.966666666666667,49.0,58.0,50.0,59.0
VIR63,GVROS,EGKK,MUHA,-41400,-5555,-40260,-4943,19.0,10.2,-46.0,-7.0,-45.0,-6.0
IBK3JE,EIFHV,GCXO,LEMD,-18300,-7888,-18000,-8103,5.0,-3.5833333333333335,-21.0,-9.0,-20.0,-10.0
TAP1693,CSTTU,LPPT,LPMA,79800,86152,80760,86786,16.0,10.566666666666666,88.0,95.0,89.0,96.0
ANE8916,ECMJO,LEMD,LFML,57300,63339,58200,62513,15.0,-13.766666666666667,63.0,70.0,64.0,69.0
DIAWG,DIAWG,EDDT,EDDV,-8100,-5116,-7440,-4534,11.0,9.7,-9.0,-6.0,-9.0,-6.0
TOM057,GTUIK,MKJS,EGKK,78600,107800,79200,107800,10.0,0.0,87.0,119.0,88.0,119.0
NOS292,EINEO,LIMC,HTZA,69600,96442,71400,97394,30.0,15.866666666666667,77.0,107.0,79.0,108.0
THY1CR,TCJIP,LTBA,OKBK,81300,92614,81660,91774,6.0,-14.0,90.0,102.0,90.0,101.0
HOP86XX,,LFRS,LFML,64800,69040,65824,69525,17.066666666666666,8.083333333333334,72.0,76.0,73.0,77.0
DLH507,DABYP,SBGR,EDDF,78300,117820,78860,117780,9.333333333333334,-0.6666666666666666,87.0,130.0,87.0,130.0
BPA1237,EICMD,MDLR,LIMC,69600,99427,70816,99838,20.266666666666666,6.85,77.0,110.0,78.0,110.0
EWG6902,DAGWT,LJLJ,EDDL,70200,75214,71040,75992,14.0,12.966666666666667,78.0,83.0,78.0,84.0
FHDLN,FHDLN,LFMT,LFPN,32400,37873,32800,37848,6.666666666666667,-0.4166666666666667,36.0,42.0,36.0,42.0
DLA33ZU,IADJQ,LIMF,EDDM,69300,73567,69540,72920,4.0,-10.783333333333333,77.0,81.0,77.0,81.0
IBB170,ECLOV,GCXO,GCLP,61200,63203,61800,63244,10.0,0.6833333333333333,68.0,70.0,68.0,70.0
EWG143,DAXGF,MDLR,EDDK,78300,109353,78900,109353,10.0,0.0,87.0,121.0,87.0,121.0
KLM1177,PHEZH,EHAM,ENVA,70500,77822,70800,77261,5.0,-9.35,78.0,86.0,78.0,85.0
EIN27Y,EIDVK,EGBB,EIDW,63600,67917,63000,65775,-10.0,-35.7,70.0,75.0,70.0,73.0
AFR97BJ,FHEPD,LFPG,EGBB,65100,70017,66060,69079,16.0,-15.633333333333333,72.0,77.0,73.0,76.0
TAY103A,OEIAB,EDDM,EBLG,81300,85406,82200,85290,15.0,-1.9333333333333333,90.0,94.0,91.0,94.0
EZY64LR,GEZIR,EGSS,EGPH,64200,68387,64500,67694,5.0,-11.55,71.0,75.0,71.0,75.0
DLH406,DAIKN,EDDT,KJFK,-26700,3441,-25740,3699,16.0,4.3,-30.0,3.0,-29.0,4.0
EZY814D,GEZTH,EDDT,EDDL,20400,24376,20520,23846,2.0,-8.833333333333334,22.0,27.0,22.0,26.0
DLH2729,DAIRX,EDDH,EDDM,69300,73876,69780,73295,8.0,-9.683333333333334,77.0,82.0,77.0,81.0
CAL073,B18903,RCTP,EHAM,62400,107946,63180,104335,13.0,-60.18333333333333,69.0,119.0,70.0,115.0
JAF27E,OOJEF,EBLG,EBOS,81900,83909,83940,85583,34.0,27.9,91.0,93.0,93.0,95.0
BRX801T,SELEB,ESGT,ESSB,19200,22683,19200,22234,0.0,-7.483333333333333,21.0,25.0,21.0,24.0
APF108,SELJI,ESNG,ESNQ,18300,19774,18840,19728,9.0,-0.7666666666666667,20.0,21.0,20.0,21.0
