callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
RAM200,CNRGU,GMMN,KJFK,-34200,-9591,-32580,-8653,27.0,15.633333333333333,-38.0,-11.0,-37.0,-10.0
RYR89NN,EIEMC,LEMG,EGGD,20400,30278,21240,30746,14.0,7.8,22.0,33.0,23.0,34.0
DAH1037,,LFLL,DAAG,41700,47207,42720,47295,17.0,1.4666666666666666,46.0,52.0,47.0,52.0
WIF44D,LNWSA,ENSG,ENGM,21900,25356,22980,25862,18.0,8.433333333333334,24.0,28.0,25.0,28.0
VLG3978,ECLOB,LEPA,LEZG,48300,51568,48540,51042,4.0,-8.766666666666667,53.0,57.0,53.0,56.0
KLM20J,PHBGX,EGNT,EHAM,33900,37699,35040,38446,19.0,12.45,37.0,41.0,38.0,42.0
KTK7777,VQBSX,UUDD,MDPC,22200,64943,24378,66859,36.3,31.933333333333334,24.0,72.0,27.0,74.0
PGT86J,TCNBN,LTFJ,LTBS,13500,17617,14280,17340,13.0,-4.616666666666666,15.0,19.0,15.0,19.0
THY4AN,TCJVJ,LTBA,ORNI,3900,13825,4320,13045,7.0,-13.0,4.0,15.0,4.0,14.0
VLG62RE,ECMAO,LFPO,LIRF,52800,58081,54840,60175,34.0,34.9,58.0,64.0,60.0,66.0
GMI4035,LZAOA,ESNX,EDFH,48600,58955,49260,59241,11.0,4.766666666666667,54.0,65.0,54.0,65.0
VDA8417,RA82078,EDDP,URRP,3600,17093,4080,27683,8.0,176.5,4.0,18.0,4.0,30.0
BEE1ND,GECOT,EIDW,EGHI,75300,79203,75000,78120,-5.0,-18.05,83.0,88.0,83.0,86.0
WZZ6TX,HALXY,LHBP,LEMD,55800,65662,56470,65921,11.166666666666666,4.316666666666666,62.0,72.0,62.0,73.0
MEA305,T7MRC,HECA,OLBA,32400,36808,34535,37827,35.583333333333336,16.983333333333334,36.0,40.0,38.0,42.0
RYR46NJ,EIFRR,LEVC,LEST,42000,46751,42480,46944,8.0,3.216666666666667,46.0,51.0,47.0,52.0
MSI201,URMSI,UKDE,UKKK,19200,24121,19800,24360,10.0,3.9833333333333334,21.0,26.0,22.0,27.0
SRN6937,SPKPO,UKKK,EPWA,57600,65049,57900,64399,5.0,-10.833333333333334,64.0,72.0,64.0,71.0
VLG325L,ECMKN,LEZL,GCXO,46200,52416,47040,52949,14.0,8.883333333333333,51.0,58.0,52.0,58.0
PGT8U,TCCPB,EBCI,LTFJ,44700,55422,45420,55731,12.0,5.15,49.0,61.0,50.0,61.0
BAW73J,GDBCF,EGJJ,EGKK,49500,51952,50220,52433,12.0,8.016666666666667,55.0,57.0,55.0,58.0
OAL323,SXDVX,LGIR,LGAV,56100,58329,56259,58324,2.65,-0.08333333333333333,62.0,64.0,62.0,64.0
AAL106,N751AN,KJFK,EGLL,3000,24709,4440,25864,24.0,19.25,3.0,27.0,4.0,28.0
BOV776,CP2880,SLVR,LEMD,6300,46052,9071,49484,46.18333333333333,57.2,7.0,51.0,10.0,54.0
SAS4787,LNRRF,ENGM,BIKF,33000,44098,36840,45608,64.0,25.166666666666668,36.0,48.0,40.0,50.0
BEE2NB,GFBJF,EGHI,EGCC,75300,77691,75300,77976,0.0,4.75,83.0,86.0,83.0,86.0
TAP939L,CSTTB,LSGG,LPPR,45600,52649,46920,53427,22.0,12.966666666666667,50.0,58.0,52.0,59.0
THY8XG,TCJPM,LTAC,LTFJ,22200,25058,22620,25620,7.0,9.366666666666667,24.0,27.0,25.0,28.0
SAS4556,SERJT,ENVA,ENBO,28800,32198,30300,32681,25.0,8.05,32.0,35.0,33.0,36.0
WZZ1CY,HALPQ,LRCL,LCLK,27000,35027,28740,36360,29.0,22.216666666666665,30.0,38.0,31.0,40.0
THY114,TCJHR,LTBA,OEYN,-5100,6154,-4380,5536,12.0,-10.3,-6.0,6.0,-5.0,6.0
ISR702,4XABI,LROP,LLBG,-9000,-248,-8160,-420,14.0,-2.8666666666666667,-10.0,-1.0,-10.0,-1.0
RYR1XD,EIFRN,EDDN,LIME,40800,44558,41460,44891,11.0,5.55,45.0,49.0,46.0,49.0
EWG5YA,DABQB,EDDL,LFLL,65400,71071,66060,70885,11.0,-3.1,72.0,78.0,73.0,78.0
FIN5RG,OHATM,EFHK,EETN,42300,43465,42540,43845,4.0,6.333333333333333,47.0,48.0,47.0,48.0
SAS1315,LNRRG,ENAL,ENGM,29700,32606,30600,33220,15.0,10.233333333333333,33.0,36.0,34.0,36.0
EZY56CU,GEZEY,EGKK,EGPH,47700,53013,49020,52950,22.0,-1.05,53.0,58.0,54.0,58.0
SWR53T,HBJHC,KBOS,LSZH,9900,32705,11160,32355,21.0,-5.833333333333333,11.0,36.0,12.0,35.0
EZY23ZK,GEZAU,EDDB,EGCC,60600,67208,61020,67146,7.0,-1.0333333333333334,67.0,74.0,67.0,74.0
JEI313,DCGRC,EDDM,EDDN,25200,28832,26280,30418,18.0,26.433333333333334,28.0,32.0,29.0,33.0
CES553,B2023,ZSPD,LFPG,-28500,13968,-27960,14186,9.0,3.6333333333333333,-32.0,15.0,-32.0,15.0
THY7424,TCSBV,LTFJ,LTCG,22200,27878,22800,27720,10.0,-2.6333333333333333,24.0,30.0,25.0,30.0
EZY569H,GEZWC,LOWW,EHAM,54300,60466,56520,62129,37.0,27.716666666666665,60.0,67.0,62.0,69.0
VLG66YE,ECKDT,LIBD,LEBL,55500,62461,55620,62051,2.0,-6.833333333333333,61.0,69.0,61.0,68.0
EZY98NK,GEJAR,EHAM,LIMC,47400,52665,47716,52351,5.266666666666667,-5.233333333333333,52.0,58.0,53.0,58.0
MAC455,CNNMM,GMMN,LIME,79200,90618,79740,90643,9.0,0.4166666666666667,88.0,100.0,88.0,100.0
UPS260,N340UP,EDDK,LIPZ,5100,9819,5700,9446,10.0,-6.216666666666667,5.0,10.0,6.0,10.0
LOT411,SPLIC,EPWA,LSZH,24000,30470,25020,30575,17.0,1.75,26.0,33.0,27.0,33.0
RYR7RW,EIDWL,GCTS,EGSS,40800,57942,41700,57868,15.0,-1.2333333333333334,45.0,64.0,46.0,64.0
THY5LF,TCJHY,LTBA,LIMF,24300,34742,26220,35505,32.0,12.716666666666667,27.0,38.0,29.0,39.0
HOP34EU,,LFBO,LFQQ,29100,34410,29100,34326,0.0,-1.4,32.0,38.0,32.0,38.0
BEE5PT,GECOB,EGNX,EGPF,60600,64586,60840,64423,4.0,-2.716666666666667,67.0,71.0,67.0,71.0
EZY9004,GEZIK,EDDH,EGSS,37800,42908,38280,42903,8.0,-0.08333333333333333,42.0,47.0,42.0,47.0
TAP943,CSTNI,LSGG,LPPT,41700,50019,42840,50414,19.0,6.583333333333333,46.0,55.0,47.0,56.0
TAP331,CSTTA,EGKK,LPPR,47640,54764,48300,54571,11.0,-3.216666666666667,52.0,60.0,53.0,60.0
RYR42FU,EIFTT,EYVI,EGGW,35100,44763,35760,44609,11.0,-2.566666666666667,39.0,49.0,39.0,49.0
EZY569B,GEZIM,LFBO,LFPG,64200,69289,63900,68899,-5.0,-6.5,71.0,76.0,71.0,76.0
NJE005W,CSDXR,LIRA,EDDL,39600,46303,39600,46792,0.0,8.15,44.0,51.0,44.0,51.0
BAW10,GYMMF,VTBS,EGLL,15300,60320,16620,61768,22.0,24.133333333333333,17.0,67.0,18.0,68.0
AEE847,SXOBD,LATI,LGAV,63000,67487,63240,66909,4.0,-9.633333333333333,70.0,74.0,70.0,74.0
TAP1535,CSTNJ,LPPT,GVNP,33900,47921,35580,48377,28.0,7.6,37.0,53.0,39.0,53.0
TCMLA,TCMLA,LTFJ,LTAJ,22800,27378,24060,27900,21.0,8.7,25.0,30.0,26.0,31.0
IBK2911,EIGBF,EKCH,EGKK,-9600,-3753,-8880,-3220,12.0,8.883333333333333,-11.0,-5.0,-10.0,-4.0
AIZ803,4XEMB,LLSD,LLET,21600,24475,21965,24240,6.083333333333333,-3.9166666666666665,24.0,27.0,24.0,26.0
TOM2CH,GOOBH,GCLP,EGCC,65100,81335,66120,82005,17.0,11.166666666666666,72.0,90.0,73.0,91.0
BAW577,GEUOF,LIML,EGLL,44100,49236,45000,51850,15.0,43.56666666666667,49.0,54.0,50.0,57.0
UTN4432,DAZUB,HESH,UKBB,41400,56093,40020,54060,-23.0,-33.88333333333333,46.0,62.0,44.0,60.0
WZZ1EJ,HALPX,EGGW,LRCL,70800,79654,72120,80230,22.0,9.6,78.0,88.0,80.0,89.0
WZZ525,HALWP,EYVI,EGCN,57600,66917,58560,67876,16.0,15.983333333333333,64.0,74.0,65.0,75.0
THY5BC,TCJFC,LTCI,LTAC,25800,31037,27060,32580,21.0,25.716666666666665,28.0,34.0,30.0,36.0
OAL325,SXDGO,LGIR,LGAV,65100,67333,65159,67543,0.9833333333333333,3.5,72.0,74.0,72.0,75.0
BTI6C4,YLBAX,EBBR,EVRA,64200,73308,64920,73261,12.0,-0.7833333333333333,71.0,81.0,72.0,81.0
RYR6PC,EIEBP,EPRZ,EGGD,34800,44048,34920,44532,2.0,8.066666666666666,38.0,48.0,38.0,49.0
EWG1789,DAGWI,EDDK,EDDM,-13200,-9954,-12420,-10051,13.0,-1.6166666666666667,-15.0,-12.0,-14.0,-12.0
EDC287,GYEDC,ESNQ,EGGW,-18900,-3690,-18300,-6665,10.0,-49.583333333333336,-21.0,-5.0,-21.0,-8.0
EZY8094,GEZDD,LGKV,EGKK,52500,64753,53066,65382,9.433333333333334,10.483333333333333,58.0,71.0,58.0,72.0
RSC487,ECMJG,GCRR,GCXO,-7200,-3650,-6720,-4463,8.0,-13.55,-8.0,-5.0,-8.0,-5.0
THY5KJ,TCJVO,LTFJ,EGKK,27300,41576,28380,42839,18.0,21.05,30.0,46.0,31.0,47.0
WZZ2276,HALXO,LIRF,EYVI,27900,38281,29880,39013,33.0,12.2,31.0,42.0,33.0,43.0
WIF35C,LNWIL,ENVD,ENTC,46200,51023,46860,51126,11.0,1.7166666666666666,51.0,56.0,52.0,56.0
SAS336,LNRPN,ENGM,ENVA,32280,37000,35940,38145,61.0,19.083333333333332,35.0,41.0,39.0,42.0
AHY9817,4KAZ66,UBBG,UUWW,30600,40376,32040,41216,24.0,14.0,34.0,44.0,35.0,45.0
BAW847,GEUYI,EPWA,EGLL,42300,50214,43920,52612,27.0,39.96666666666667,47.0,55.0,48.0,58.0
CNF001P,ECJEV,GCXO,GCLP,76200,78391,76800,78836,10.0,7.416666666666667,84.0,87.0,85.0,87.0
OHY047,TCOBM,LTAJ,LTBA,14400,20277,14580,19440,3.0,-13.95,16.0,22.0,16.0,21.0
BAW280,GZBKG,KLAX,EGLL,7500,39994,8520,42626,17.0,43.86666666666667,8.0,44.0,9.0,47.0
THY7YW,TCJHE,LTCS,LTBA,27000,33034,27720,33960,12.0,15.433333333333334,30.0,36.0,30.0,37.0
WIF974,LNWIM,ENVD,ENKR,46080,47071,46560,47478,8.0,6.783333333333333,51.0,52.0,51.0,52.0
AFR57EN,,LFPG,EGPH,-10500,-5060,-10320,-5363,3.0,-5.05,-12.0,-6.0,-12.0,-6.0
