callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
TAP1510,CSTNS,DIAP,LPPT,25500,43917,25017,42248,-8.05,-27.816666666666666,28.0,48.0,27.0,46.0
EZY82UM,GEZFF,LEMD,EGKK,56100,63603,56745,63654,10.75,0.85,62.0,70.0,63.0,70.0
DTR265,OYJRZ,GCFV,EKCH,50400,68069,51600,68754,20.0,11.416666666666666,56.0,75.0,57.0,76.0
AUA564H,OELBX,LSZH,LOWW,62700,67347,64560,67996,31.0,10.816666666666666,69.0,74.0,71.0,75.0
CFE5XP,GLCYU,BIKF,EGLC,61500,72493,62930,73147,23.833333333333332,10.9,68.0,80.0,69.0,81.0
DLH728,DAIMM,EDDF,ZSPD,61920,96891,63780,98234,31.0,22.383333333333333,68.0,107.0,70.0,109.0
PGT2RH,TCCPI,LTFJ,LTAN,56400,59975,58440,60960,34.0,16.416666666666668,62.0,66.0,64.0,67.0
OEKAS,,LOAV,LOWG,45000,48900,45600,48674,10.0,-3.7666666666666666,50.0,54.0,50.0,54.0
THY139,TCJPO,OEMA,LTFJ,3600,17513,4698,18600,18.3,18.116666666666667,4.0,19.0,5.0,20.0
SHT3P,GEUYL,EGCC,EGLL,31200,33877,33420,36924,37.0,50.78333333333333,34.0,37.0,37.0,41.0
IBE3328,ECIGK,LEMD,GOBD,-25200,-8845,-24480,-9168,12.0,-5.383333333333334,-28.0,-10.0,-28.0,-11.0
DISAR,DISAR,LFMN,EHBK,42000,47548,41580,46590,-7.0,-15.966666666666667,46.0,52.0,46.0,51.0
RYR2JT,EIFRH,EIDW,LEMG,26400,36762,26700,35902,5.0,-14.333333333333334,29.0,40.0,29.0,39.0
THY4MY,TCJVM,UUWW,LTBA,5100,14835,6627,16260,25.45,23.75,5.0,16.0,7.0,18.0
SAS1471,LNRRT,ENGM,EKCH,51000,54722,51660,54786,11.0,1.0666666666666667,56.0,60.0,57.0,60.0
EVE5733,ECLZD,GCLP,EDDK,32400,49199,32460,47636,1.0,-26.05,36.0,54.0,36.0,52.0
WIF414,LNRDY,ENTO,ENBR,46200,49991,46860,49309,11.0,-11.366666666666667,51.0,55.0,52.0,54.0
EZY3005,GEZFB,EGSS,EHAM,54300,57634,54900,57199,10.0,-7.25,60.0,64.0,61.0,63.0
RCH468,01794T,CYYT,EGAA,43800,68529,44400,68529,10.0,0.0,48.0,76.0,49.0,76.0
VLG3939,ECMFN,LEPA,LEAL,80100,82916,80700,82831,10.0,-1.4166666666666667,89.0,92.0,89.0,92.0
RYR2RQ,EIFOI,LFML,EBCI,48000,53911,48360,53691,6.0,-3.6666666666666665,53.0,59.0,53.0,59.0
AEA7315,ECLIN,LEVX,LEMD,41700,44916,41760,44888,1.0,-0.4666666666666667,46.0,49.0,46.0,49.0
DLH73U,DAEBC,LFPG,EDDM,65700,69562,67080,70832,23.0,21.166666666666668,73.0,77.0,74.0,78.0
BAW2677,GGATP,LCPH,EGKK,49800,66591,50520,67124,12.0,8.883333333333333,55.0,73.0,56.0,74.0
DLH3XN,DAIUL,EDDF,EDDM,44100,47484,47160,49427,51.0,32.38333333333333,49.0,52.0,52.0,54.0
UAE12,A6EEW,EGKK,OMDB,34800,58089,35580,57656,13.0,-7.216666666666667,38.0,64.0,39.0,64.0
KAC171,9KAOK,OKBK,EDDF,20700,40296,25900,45412,86.66666666666667,85.26666666666667,23.0,44.0,28.0,50.0
SRR6566,OYSRU,EDDK,EGNX,85800,90051,86160,90030,6.0,-0.35,95.0,100.0,95.0,100.0
VLG62RE,ECMES,LFPO,LIRF,51900,58386,52680,58214,13.0,-2.8666666666666667,57.0,64.0,58.0,64.0
EZY59CV,OEIJK,EGPF,EGSS,57300,61409,58080,61506,13.0,1.6166666666666667,63.0,68.0,64.0,68.0
AFR1888,FGRHU,LFPG,LROP,32700,42385,34680,42876,33.0,8.183333333333334,36.0,47.0,38.0,47.0
AUA171Q,OELBR,LOWW,EDDH,59400,64741,60900,65081,25.0,5.666666666666667,66.0,71.0,67.0,72.0
BTI423,YLCSC,UUEE,EVRA,72900,77380,74880,79000,33.0,27.0,81.0,85.0,83.0,87.0
EZS13EL,HBJZY,EDDB,LFSB,56100,60570,56400,60097,5.0,-7.883333333333334,62.0,67.0,62.0,66.0
SXS7ZP,TCSOB,LTAI,LTBJ,25500,29529,26280,28740,13.0,-13.15,28.0,32.0,29.0,31.0
VLG39XW,ECMKN,LEBL,LEPA,21600,24308,22200,23771,10.0,-8.95,24.0,27.0,24.0,26.0
