callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
AMX004,N438AM,LFPG,MMMX,-8100,32732,-7140,32181,16.0,-9.183333333333334,-9.0,36.0,-8.0,35.0
DIPVD,,LFPB,LBSF,-11700,-1775,-11700,-2328,0.0,-9.216666666666667,-13.0,-2.0,-13.0,-3.0
DLH8UA,DACKD,LKPR,EDDM,69600,72639,69540,71959,-1.0,-11.333333333333334,77.0,80.0,77.0,79.0
AMC394,9HAEN,LMML,EHAM,23400,34130,24240,34741,14.0,10.183333333333334,26.0,37.0,26.0,38.0
AAL716,N290AY,KPHL,EDDM,-600,27729,780,27727,23.0,-0.03333333333333333,-1.0,30.0,0.0,30.0
BEE9DH,GJEDP,EGPD,EGBB,27600,32304,28560,32337,16.0,0.55,30.0,35.0,31.0,35.0
THY70,TCJJV,LTBA,VHHH,-3600,29454,-2040,29814,26.0,6.0,-4.0,32.0,-3.0,33.0
TOM55W,GOOBH,LEAL,EGPF,37800,48434,38280,48643,8.0,3.4833333333333334,42.0,53.0,42.0,54.0
EZY8680,GEZFH,LIEO,EGKK,38100,45817,38220,45726,2.0,-1.5166666666666666,42.0,50.0,42.0,50.0
IBK2860,EIFVV,EGKK,ESSA,75300,84736,78240,85635,49.0,14.983333333333333,83.0,94.0,86.0,95.0
BID11A,DCCCC,EGMC,EDVK,-3600,2643,-2400,3141,20.0,8.3,-4.0,2.0,-3.0,3.0
EGL112,GUJET,GCRR,EINN,57000,70738,57000,69974,0.0,-12.733333333333333,63.0,78.0,63.0,77.0
TVF23PP,FGZHE,LEZL,LFPO,-18300,-11101,-17100,-10016,20.0,18.083333333333332,-21.0,-13.0,-19.0,-12.0
LOT68T,ESACD,EDDM,EETN,70800,79333,71340,78660,9.0,-11.216666666666667,78.0,88.0,79.0,87.0
FAF4011,23574S,LFMI,EGHQ,44400,50872,45420,47580,17.0,-54.86666666666667,49.0,56.0,50.0,52.0
SRR6497,OYSRH,LIPE,EDDK,75300,80036,76260,80624,16.0,9.8,83.0,88.0,84.0,89.0
AUI128,URPSA,LFPG,UKBB,44400,55423,45840,55860,24.0,7.283333333333333,49.0,61.0,50.0,62.0
DLH7YE,DAIPB,EDDL,EDDM,23100,26597,23820,26704,12.0,1.7833333333333334,25.0,29.0,26.0,29.0
BEE1279,GFBJE,EGCC,EHAM,54900,59098,55140,58528,4.0,-9.5,61.0,65.0,61.0,65.0
VKG1728,OYVKH,ESSA,GCTS,24600,45708,26400,46911,30.0,20.05,27.0,50.0,29.0,52.0
ASL37F,YUAPB,LYBE,LLBG,23100,33497,23760,32040,11.0,-24.283333333333335,25.0,37.0,26.0,35.0
TRA071,PHHXF,EHAM,EHEH,19800,21729,20760,22140,16.0,6.85,22.0,24.0,23.0,24.0
THY1FD,TCJSV,LTBA,LTCS,17100,22925,18660,23580,26.0,10.916666666666666,19.0,25.0,20.0,26.0
THY3MR,TCJTE,OJAI,LTBA,14100,22566,14599,21420,8.316666666666666,-19.1,15.0,25.0,16.0,23.0
DLH99H,DACKF,EDDM,LFLL,64200,67558,64920,68606,12.0,17.466666666666665,71.0,75.0,72.0,76.0
THY1KZ,TCJFP,LTAC,LTBJ,21600,25511,22980,26340,23.0,13.816666666666666,24.0,28.0,25.0,29.0
TOM4BL,GOOBE,GCTS,EGKK,51900,65227,52568,65441,11.133333333333333,3.566666666666667,57.0,72.0,58.0,72.0
FCB540,5BDDC,LCLK,EGKK,19500,36403,21600,38552,35.0,35.81666666666667,21.0,40.0,24.0,42.0
EWG2163,DABFP,EBBR,EDDS,57300,61817,58800,61269,25.0,-9.133333333333333,63.0,68.0,65.0,68.0
VLG3932,ECLVT,LEGR,LEPA,37500,41109,38160,41288,11.0,2.9833333333333334,41.0,45.0,42.0,45.0
THY2QW,TCLNB,LTBA,UGTB,-6000,1318,-4620,1740,23.0,7.033333333333333,-7.0,1.0,-6.0,1.0
BAW576V,GEUOG,EGLL,LIML,33600,40082,34860,40417,21.0,5.583333333333333,37.0,44.0,38.0,44.0
MHV20X,OEHMR,OOMS,LFPB,25200,53202,29760,57280,76.0,67.96666666666667,28.0,59.0,33.0,63.0
DAH3022,7TVKL,DABC,LTBA,-9000,1053,-8672,-120,5.466666666666667,-19.55,-10.0,1.0,-10.0,-1.0
EZY39AQ,GEZRJ,LFPO,LIRP,47100,52375,47220,51579,2.0,-13.266666666666667,52.0,58.0,52.0,57.0
ACA84,CFGDX,CYYZ,LLBG,-7500,29406,-5760,30660,29.0,20.9,-9.0,32.0,-7.0,34.0
ETH500,ETAQL,HAAB,EIDW,-15000,14770,-10690,18164,71.83333333333333,56.56666666666667,-17.0,16.0,-12.0,20.0
EWG81R,OELYX,EDDM,LFPG,58800,64001,60120,64629,22.0,10.466666666666667,65.0,71.0,66.0,71.0
EZY34DX,GEZWY,LEBL,LSGG,50400,56084,51900,56375,25.0,4.85,56.0,62.0,57.0,62.0
LGL368G,LXLQB,LSGG,ELLX,73200,76880,73920,76666,12.0,-3.566666666666667,81.0,85.0,82.0,85.0
SAS1747,GECOO,EVRA,ESSA,19620,23593,20460,23694,14.0,1.6833333333333333,21.0,26.0,22.0,26.0
BMR67LB,GRJXP,EDDM,EGHI,59400,66696,61800,67797,40.0,18.35,66.0,74.0,68.0,75.0
OAL109,SXDVM,LGTS,LGAV,33600,36935,34080,35922,8.0,-16.883333333333333,37.0,41.0,37.0,39.0
TRA88Q,PHHSI,EHAM,LOWI,46800,51850,49620,53758,47.0,31.8,52.0,57.0,55.0,59.0
LAN705,CCBGM,LEMD,SCEL,-3900,43323,-2460,43888,24.0,9.416666666666666,-5.0,48.0,-3.0,48.0
AZA1710,EIIXV,LICC,LIRF,34200,38979,34800,38334,10.0,-10.75,38.0,43.0,38.0,42.0
DLH3YA,DACKE,LFSB,EDDM,45000,48300,45240,47654,4.0,-10.766666666666667,50.0,53.0,50.0,52.0
TAP866,CSTNI,LPPT,LIPZ,31500,41317,32460,40943,16.0,-6.233333333333333,35.0,45.0,36.0,45.0
SAS4079,SERET,ENEV,ENGM,20400,26152,20640,26025,4.0,-2.1166666666666667,22.0,29.0,22.0,28.0
AUI3FU,URPSA,UKBB,LFPG,27900,38790,28980,39145,18.0,5.916666666666667,31.0,43.0,32.0,43.0
UPS292,N335UP,EDDK,ESMS,8520,13489,9540,13342,17.0,-2.45,9.0,14.0,10.0,14.0
AZA55M,EIIKB,LIMF,LIRF,33900,38000,35100,38185,20.0,3.0833333333333335,37.0,42.0,39.0,42.0
JAS812,N312AF,KIAD,OERK,-28800,14245,-28368,12454,7.2,-29.85,-32.0,15.0,-32.0,13.0
RJA177,JYAYR,OJAI,UUDD,29700,43868,30923,43823,20.383333333333333,-0.75,33.0,48.0,34.0,48.0
AUI402,URPSE,EDDF,UKBB,47700,56413,49140,57120,24.0,11.783333333333333,53.0,62.0,54.0,63.0
EZY35TC,GEZWM,EGAA,EGCC,-12900,-10050,-10740,-8482,36.0,26.133333333333333,-15.0,-12.0,-12.0,-10.0
AEE6TH,SXDGY,LGAV,EBBR,48300,59978,49260,60090,16.0,1.8666666666666667,53.0,66.0,54.0,66.0
EZY67GT,GEZIP,EGKK,EHAM,28800,33146,29580,32594,13.0,-9.2,32.0,36.0,32.0,36.0
BEE5VR,GPRPH,EGPF,EGBB,32400,36564,33720,37119,22.0,9.25,36.0,40.0,37.0,41.0
TVS460T,SPTVZ,LKPR,LRBC,15300,28259,18420,28053,52.0,-3.433333333333333,17.0,31.0,20.0,31.0
MSR743,SUGCW,HECA,LCLK,26100,30322,27911,31484,30.183333333333334,19.366666666666667,29.0,33.0,31.0,34.0
SAS191,GFBXB,ESSA,ESMQ,26100,30122,27660,30564,26.0,7.366666666666666,29.0,33.0,30.0,33.0
SCW38G,SEMKF,ESSB,ESGG,62100,65446,63240,66570,19.0,18.733333333333334,69.0,72.0,70.0,73.0
TAY8003,EISTL,ESGJ,EFHK,600,4887,1380,5493,13.0,10.1,0.0,5.0,1.0,6.0
BAW79V,GCIVB,KLAS,EGLL,7800,41937,8700,43402,15.0,24.416666666666668,8.0,46.0,9.0,48.0
RYR6VN,EIDLJ,LIBD,EBCI,32880,41134,33660,41470,13.0,5.6,36.0,45.0,37.0,46.0
SWN494,SERIF,ENGM,ENBO,81300,86599,81900,86736,10.0,2.283333333333333,90.0,96.0,91.0,96.0
THY1JA,TCJTA,LTBA,DAAG,17700,31438,19680,32344,33.0,15.1,19.0,34.0,21.0,35.0
DLH2A,DAIZX,EHAM,EDDF,28500,31990,29340,32200,14.0,3.5,31.0,35.0,32.0,35.0
