callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
AAL736,N274AY,KPHL,EGLL,2400,26439,3960,27845,26.0,23.433333333333334,2.0,29.0,4.0,30.0
PNX502,PHFCI,EDDS,EDDG,26700,30345,27480,31173,13.0,13.8,29.0,33.0,30.0,34.0
BCS130,EIOZM,EDDP,LIME,3000,7922,4301,8537,21.683333333333334,10.25,3.0,8.0,4.0,9.0
AUA58,OELPC,VHHH,LOWW,10800,53387,11520,54233,12.0,14.1,12.0,59.0,12.0,60.0
AUI080,URDNF,UKLI,UKBB,53100,57165,53040,56666,-1.0,-8.316666666666666,59.0,63.0,58.0,62.0
BRU739,,UMMS,UBBB,-13500,-1791,-13020,-2040,8.0,-4.15,-15.0,-2.0,-15.0,-3.0
RYR7TZ,EIDWY,EGCC,LEMG,29700,39529,30480,39046,13.0,-8.05,33.0,43.0,33.0,43.0
IBK3FB,GNRWY,ENVA,EGKK,-11100,-1715,-10740,-2717,6.0,-16.7,-13.0,-2.0,-12.0,-4.0
WIF74S,LNILS,ENOV,ENGM,30300,34845,32880,37175,43.0,38.833333333333336,33.0,38.0,36.0,41.0
ETH3715,ETAPS,EBBR,FAOR,30000,68950,31080,68952,18.0,0.03333333333333333,33.0,76.0,34.0,76.0
MNB6122,TCMNV,LTBA,LLBG,26400,33406,26880,32669,8.0,-12.283333333333333,29.0,37.0,29.0,36.0
BOX111,DAALH,EGNX,EDDP,6000,11197,7680,12197,28.0,16.666666666666668,6.0,12.0,8.0,13.0
THY5340,TCJRE,LTAI,OEMA,3900,13434,3780,11789,-2.0,-27.416666666666668,4.0,14.0,4.0,13.0
MTL9236,,LZIB,LWSK,20700,29117,20057,27406,-10.716666666666667,-28.516666666666666,23.0,32.0,22.0,30.0
RYR8DR,EIFTD,LEZL,EDDF,36000,46389,36240,45654,4.0,-12.25,40.0,51.0,40.0,50.0
RYR54CR,EIEXD,EGBB,EIDW,28800,32346,29700,32526,15.0,3.0,32.0,35.0,33.0,36.0
OBS754,CSTRH,LOWW,LEMD,-6600,3673,-5340,3945,21.0,4.533333333333333,-8.0,4.0,-6.0,4.0
AAL106,N756AM,KJFK,EGLL,3000,26854,4020,26285,17.0,-9.483333333333333,3.0,29.0,4.0,29.0
TRA750P,PHHXK,GMMN,EHAM,47100,58952,48540,59994,24.0,17.366666666666667,52.0,65.0,53.0,66.0
SVR829,VQBGJ,URSS,LLBG,33900,42436,34680,42365,13.0,-1.1833333333333333,37.0,47.0,38.0,47.0
RYR1578,EIFTZ,EDDB,LYPG,23100,30164,23460,29994,6.0,-2.8333333333333335,25.0,33.0,26.0,33.0
KKK6PT,TCETN,LTBA,LFPG,31800,44870,33360,45795,26.0,15.416666666666666,35.0,49.0,37.0,50.0
QTR19LJ,A7BDB,LEBL,OTHH,25800,46736,26520,46616,12.0,-2.0,28.0,51.0,29.0,51.0
SXD2M,DASXF,HEGN,EDDM,46500,63438,48240,63875,29.0,7.283333333333333,51.0,70.0,53.0,70.0
T65,PI03,EFHK,EFJY,24300,27010,25380,27490,18.0,8.0,27.0,30.0,28.0,30.0
BAW82GR,GBZHA,EGLL,LGAV,44160,56827,46440,57239,38.0,6.866666666666666,49.0,63.0,51.0,63.0
KKK9971,TCATT,LTBO,LTBA,46800,50083,47700,50160,15.0,1.2833333333333334,52.0,55.0,53.0,55.0
THY1ET,TCJPS,USSS,LTBA,12900,29400,13860,30060,16.0,11.0,14.0,32.0,15.0,33.0
DAL403,N173DZ,KJFK,EGLL,12600,37240,12840,36424,4.0,-13.6,14.0,41.0,14.0,40.0
AFL2113,VPBCD,LGAV,UUEE,-6000,7523,-5160,7500,14.0,-0.38333333333333336,-7.0,8.0,-6.0,8.0
GLP907,,UUDD,UDYZ,-5100,3719,-4840,3600,4.333333333333333,-1.9833333333333334,-6.0,4.0,-6.0,4.0
