callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
SWR9K,HBJHG,KORD,LSZH,4500,34347,5100,33510,10.0,-13.95,5.0,38.0,5.0,37.0
TAP2991,CSTNQ,LPPT,DIAP,-1800,18612,-1800,17520,0.0,-18.2,-2.0,20.0,-2.0,19.0
THY74J,TCJFO,LTAC,LTCV,45600,50042,47100,51242,25.0,20.0,50.0,55.0,52.0,56.0
FIN7ML,OHLKL,EFHK,EFOU,65700,68803,66540,69561,14.0,12.633333333333333,73.0,76.0,73.0,77.0
BPA232B,9HAMW,LIME,LATI,65700,71455,66120,71177,7.0,-4.633333333333334,73.0,79.0,73.0,79.0
WZZ1370,HALXT,LHBP,LIMC,18600,23426,18720,23611,2.0,3.0833333333333335,20.0,26.0,20.0,26.0
SAS655,EIFPS,EKCH,EDDS,47100,51997,47580,51661,8.0,-5.6,52.0,57.0,52.0,57.0
VLG35VF,ECMKO,LEVC,LIRF,20700,27234,21180,26902,8.0,-5.533333333333333,23.0,30.0,23.0,29.0
IBE3328,ECIGK,LEMD,GOBD,61200,77555,61920,77232,12.0,-5.383333333333334,68.0,86.0,68.0,85.0
LGL6994,LXLQA,LIMC,ELLX,41400,46689,42420,46501,17.0,-3.1333333333333333,46.0,51.0,47.0,51.0
NAX4VT,LNDYZ,ENZV,GCLP,41400,59524,41975,60120,9.583333333333334,9.933333333333334,46.0,66.0,46.0,66.0
LOT322,SPLNA,LIMC,EPWA,23400,31376,24300,31267,15.0,-1.8166666666666667,26.0,34.0,27.0,34.0
NAX4262,LNNHC,GCFV,ESSA,47700,68776,48180,68373,8.0,-6.716666666666667,53.0,76.0,53.0,75.0
NAX941,LNNIJ,EKCH,ENGM,47400,51478,47760,51235,6.0,-4.05,52.0,57.0,53.0,56.0
FGKYL,,LFRG,LFRK,41400,42622,39720,40642,-28.0,-33.0,46.0,47.0,44.0,45.0
BEL278,OOSFV,DGAA,EBBR,-2100,20165,-3005,18251,-15.083333333333334,-31.9,-3.0,22.0,-4.0,20.0
AUA79R,OELGI,LOWW,LOWI,20100,23548,20760,23560,11.0,0.2,22.0,26.0,23.0,26.0
RJA343,JYAYS,LLBG,OJAI,23400,25340,23100,24200,-5.0,-19.0,26.0,28.0,25.0,26.0
ASL65R,YUAPB,LIRF,LYBE,-15600,-10225,-14160,-9844,24.0,6.35,-18.0,-12.0,-16.0,-11.0
AUA2586,OELDF,EGCC,EGSS,31200,34715,33600,35825,40.0,18.5,34.0,38.0,37.0,39.0
QTR55MZ,A7ALD,LFPG,OTHH,-11700,9951,-9600,10970,35.0,16.983333333333334,-13.0,11.0,-11.0,12.0
OAL085,SXOBB,LGKL,LGTS,34200,38437,34740,37367,9.0,-17.833333333333332,38.0,42.0,38.0,41.0
DLH409,DAIKG,KEWR,EDDL,-7800,18034,-6720,18166,18.0,2.2,-9.0,20.0,-8.0,20.0
UAE4,A6EDW,EGLL,OMDB,-13200,10681,-11700,10775,25.0,1.5666666666666667,-15.0,11.0,-13.0,11.0
N827JC,,LFPN,LFRG,52200,54971,52620,55242,7.0,4.516666666666667,58.0,61.0,58.0,61.0
ICL971,4XICB,LLBG,EBLG,-21600,-6617,-20040,-5701,26.0,15.266666666666667,-24.0,-8.0,-23.0,-7.0
RAM446,CNCOF,GMFK,GMMN,27900,31518,27900,30918,0.0,-10.0,31.0,35.0,31.0,34.0
OAL082,SXOBB,LGTS,LGSM,39600,44365,40200,46680,10.0,38.583333333333336,44.0,49.0,44.0,51.0
SUS9049,OYNCM,LFRS,LFJR,27600,29035,27420,28687,-3.0,-5.8,30.0,32.0,30.0,31.0
KKK1335,URAJC,OLBA,LTBA,13200,19948,13609,18720,6.816666666666666,-20.466666666666665,14.0,22.0,15.0,20.0
EWG23W,DAIZS,EDDT,EDDL,24900,28676,25920,29190,17.0,8.566666666666666,27.0,31.0,28.0,32.0
ROT203J,YRATA,LROP,LUKK,38400,41994,39060,41820,11.0,-2.9,42.0,46.0,43.0,46.0
MNB223,TCMCG,LTFJ,EDDP,-12600,-1846,-11400,-1307,20.0,8.983333333333333,-14.0,-3.0,-13.0,-2.0
MNB224,TCMCG,EDDP,EDDK,3600,6965,3360,5877,-4.0,-18.133333333333333,4.0,7.0,3.0,6.0
BOX573,DAALF,ZSPD,EDDF,-7800,31862,-6413,33380,23.116666666666667,25.3,-9.0,35.0,-8.0,37.0
PWF100,DCSUE,EDVE,EDDK,52800,55662,53280,55662,8.0,0.0,58.0,61.0,59.0,61.0
DLH4NC,DAIDT,EDDV,EDDM,18900,23109,20400,23428,25.0,5.316666666666666,21.0,25.0,22.0,26.0
BAW58HM,GLCYR,EGKK,EHAM,27900,31258,28560,31219,11.0,-0.65,31.0,34.0,31.0,34.0
AUI374,URPSI,OMDB,UKBB,300,19582,1920,20880,27.0,21.633333333333333,0.0,21.0,2.0,23.0
EZY41CA,GEZPF,EGPH,LEMD,24300,34066,24000,32866,-5.0,-20.0,27.0,37.0,26.0,36.0
NAX4401,LNNIG,ESSA,LCLK,48900,63206,49500,63021,10.0,-3.0833333333333335,54.0,70.0,55.0,70.0
THY96,TCJIO,LTBA,OEJN,-5100,7276,-2940,7982,36.0,11.766666666666667,-6.0,8.0,-4.0,8.0
SWR1487,HBJVG,LKPR,LSZH,49500,53513,50280,53675,13.0,2.7,55.0,59.0,55.0,59.0
ROT705N,YRATH,LROP,LRIA,30000,33266,30300,33150,5.0,-1.9333333333333333,33.0,36.0,33.0,36.0
TOM107,GTUIF,VOGO,EGCC,24300,60326,25200,60947,15.0,10.35,27.0,67.0,28.0,67.0
PGT1BN,TCNBO,LTFJ,LTAR,13200,17351,14520,17683,22.0,5.533333333333333,14.0,19.0,16.0,19.0
EZY58TB,GEZWE,EGKK,LEZL,23100,32073,24720,32692,27.0,10.316666666666666,25.0,35.0,27.0,36.0
SVA116,HZAK18,EGLL,OEJN,69900,89041,71040,88900,19.0,-2.35,77.0,98.0,78.0,98.0
OAL4KR,SXDVN,LGAV,LGKR,18000,21541,18420,21155,7.0,-6.433333333333334,20.0,23.0,20.0,23.0
WZZ6402,HALYG,LGKV,UGKO,19500,26605,20220,27180,12.0,9.583333333333334,21.0,29.0,22.0,30.0
DTR75M,OYRUD,EKKA,EKCH,27900,30298,28080,30230,3.0,-1.1333333333333333,31.0,33.0,31.0,33.0
THY40S,TCJSK,EDDT,LTBA,21600,31199,24060,32400,41.0,20.016666666666666,24.0,34.0,26.0,36.0
EIN15N,EIDVM,EGLL,EIDW,36000,40094,37320,40534,22.0,7.333333333333333,40.0,44.0,41.0,45.0
EZY2086,GEZPS,LLBG,EGGW,63900,83258,65220,83785,22.0,8.783333333333333,71.0,92.0,72.0,93.0
AAR796,HL7413,EDDF,RKSI,-18000,17609,-14940,19413,51.0,30.066666666666666,-20.0,19.0,-17.0,21.0
EZS82LB,HBJXE,LFSB,BKPR,21000,28228,21660,28740,11.0,8.533333333333333,23.0,31.0,24.0,31.0
