callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EZY751F,ESSAO,EKCH,EDDT,54900,58142,54840,57141,-1.0,-16.683333333333334,61.0,64.0,60.0,63.0
DLH8FF,DACNK,EDDM,EDDC,51900,54547,52860,55203,16.0,10.933333333333334,57.0,60.0,58.0,61.0
BTI4HE,YLCSH,LFPG,EVRA,64200,73179,65100,72990,15.0,-3.15,71.0,81.0,72.0,81.0
SAS719,SEREY,EFHK,ESSA,53400,56316,55620,58032,37.0,28.6,59.0,62.0,61.0,64.0
ASL89Q,YUALO,LIPZ,LYBE,-15600,-10170,-15360,-10478,4.0,-5.133333333333334,-18.0,-12.0,-18.0,-12.0
JTR1,GCGEI,EGBJ,EGHQ,61200,63791,61080,62948,-2.0,-14.05,68.0,70.0,67.0,69.0
BEE6KV,GJECY,EGBB,EGPH,-13500,-8843,-12720,-9281,13.0,-7.3,-15.0,-10.0,-15.0,-11.0
TAP1900,CSTJF,LPFR,LPPT,21900,24153,22260,23909,6.0,-4.066666666666666,24.0,26.0,24.0,26.0
EZY8275,GEZBW,EGKK,LEMD,28800,36346,29820,36818,17.0,7.866666666666666,32.0,40.0,33.0,40.0
DLH3WC,DAIUF,EDDF,EGBB,56400,61850,57000,61702,10.0,-2.466666666666667,62.0,68.0,63.0,68.0
TAP1091,CSDJC,LEVC,LPPT,61500,70083,61500,68660,0.0,-23.716666666666665,68.0,77.0,68.0,76.0
ELY002,4XECA,KJFK,LLBG,-900,34627,2640,36660,59.0,33.88333333333333,-1.0,38.0,2.0,40.0
TCKNK,TCKNK,LTBA,LTAC,57600,61421,58020,60720,7.0,-11.683333333333334,64.0,68.0,64.0,67.0
WZZ875,HALWF,ESKN,LQTZ,-16200,-7751,-15960,-8040,4.0,-4.816666666666666,-18.0,-9.0,-18.0,-9.0
LOT3MD,SPEQC,EPWA,EDDH,57900,64831,58140,63649,4.0,-19.7,64.0,72.0,64.0,70.0
GMI4922,DABLB,EDDT,GCFV,32700,51991,33120,50429,7.0,-26.033333333333335,36.0,57.0,36.0,56.0
OTF3554,SXSOF,BKPR,LFSB,63600,71403,63720,70371,2.0,-17.2,70.0,79.0,70.0,78.0
LOT3PE,SPLWD,EDDF,EPWA,34500,41006,36120,40848,27.0,-2.6333333333333333,38.0,45.0,40.0,45.0
HOP26JR,9ABTD,LFML,LFQQ,52200,57570,53700,58880,25.0,21.833333333333332,58.0,63.0,59.0,65.0
EZY16EF,GEZFU,EGAA,EGGP,-10500,-8003,-9480,-6405,17.0,26.633333333333333,-12.0,-9.0,-11.0,-8.0
DLH066,DACNA,EDDF,EDDG,58800,61421,60420,62500,27.0,17.983333333333334,65.0,68.0,67.0,69.0
TAP551,CSTTO,EDDM,LPPT,18600,30013,20340,31856,29.0,30.716666666666665,20.0,33.0,22.0,35.0
WIF06D,LNWFO,ENBN,ENVA,21600,25094,21360,23886,-4.0,-20.133333333333333,24.0,27.0,23.0,26.0
PGT3KR,TCIZG,LTBJ,LTBA,46800,50568,48060,50400,21.0,-2.8,52.0,56.0,53.0,56.0
N525HA,N525HA,EGJB,EGGP,37800,41686,38340,41997,9.0,5.183333333333334,42.0,46.0,42.0,46.0
SAS61E,EIFPH,ENAL,ENVA,63600,65770,65460,67346,31.0,26.266666666666666,70.0,73.0,72.0,74.0
NTJ6JA,SELLO,ESSA,ESNX,49200,55039,51559,57154,39.31666666666667,35.25,54.0,61.0,57.0,63.0
BAW2622,GDBCG,EGKK,LFMN,36900,42923,38280,43577,23.0,10.9,41.0,47.0,42.0,48.0
BEE2PT,GECOM,EGHI,EGNT,-15300,-10643,-14880,-11144,7.0,-8.35,-17.0,-12.0,-17.0,-13.0
RYR63VV,EIFIO,EGCC,LEZL,51300,61114,51900,60799,10.0,-5.25,57.0,67.0,57.0,67.0
TAR903,TSIMV,LFML,DTTA,59400,64382,60240,64989,14.0,10.116666666666667,66.0,71.0,66.0,72.0
IGA503,SPMRB,ESGG,EPWR,64800,72191,65700,72110,15.0,-1.35,72.0,80.0,73.0,80.0
WZZ894,HALXU,ESMS,LHBP,46800,52914,47280,52743,8.0,-2.85,52.0,58.0,52.0,58.0
TVF4999,FGZHK,DTMB,LFLL,-13200,-5929,-12060,-5628,19.0,5.016666666666667,-15.0,-7.0,-14.0,-7.0
AEA045,ECJQQ,LEMD,SUMU,83400,129701,85020,130359,27.0,10.966666666666667,92.0,144.0,94.0,144.0
EZY53HA,GEJAR,EGKK,LOWW,30000,37155,31200,37519,20.0,6.066666666666666,33.0,41.0,34.0,41.0
EZY75LM,GEZTM,LOWW,EGGW,38100,45899,38640,45423,9.0,-7.933333333333334,42.0,50.0,42.0,50.0
EZY59MH,GEZTA,LEMG,EGKK,-7500,1471,-6240,1851,21.0,6.333333333333333,-9.0,1.0,-7.0,2.0
CPA383,BKQH,VHHH,LSZH,59400,103363,62640,106003,54.0,44.0,66.0,114.0,69.0,117.0
TAY014F,EISTN,EGAA,EGNX,71400,74058,72360,74765,16.0,11.783333333333333,79.0,82.0,80.0,83.0
TCVPG,TCVPG,HECA,LTFJ,72000,78596,72900,78596,15.0,0.0,80.0,87.0,81.0,87.0
UAE35Q,A6EUF,EDDM,OMDB,73800,92900,75540,94113,29.0,20.216666666666665,82.0,103.0,83.0,104.0
LGL8019,LXLGM,ELLX,LFPG,54000,56697,53940,56231,-1.0,-7.766666666666667,60.0,62.0,59.0,62.0
WIF76V,LNWSA,ENBO,ENRA,71100,73482,71319,73158,3.65,-5.4,79.0,81.0,79.0,81.0
EZY23YF,GEZTB,EHAM,EGGW,72300,75396,73320,75632,17.0,3.933333333333333,80.0,83.0,81.0,84.0
MIGTY61,,ENGM,ENGM,42300,60900,44940,58543,44.0,-39.28333333333333,47.0,67.0,49.0,65.0
NAX4010,LNNHG,ESNU,ESSA,55800,59249,57540,60610,29.0,22.683333333333334,62.0,65.0,63.0,67.0
DLH6CX,DAILR,EDDF,LIPE,28800,33457,30420,34118,27.0,11.016666666666667,32.0,37.0,33.0,37.0
UPS243,N342UP,LEVC,LEBL,71940,74958,72600,75398,11.0,7.333333333333333,79.0,83.0,80.0,83.0
RYR39TQ,EIFIP,LIRA,EGSS,19800,28620,21240,30089,24.0,24.483333333333334,22.0,31.0,23.0,33.0
LOG64AN,GLGNR,EGPF,EGPO,65100,67817,65700,67844,10.0,0.45,72.0,75.0,73.0,75.0
BMS6401,YRAMD,LRIA,LRTR,19800,23364,20100,23049,5.0,-5.25,22.0,25.0,22.0,25.0
AZA58Y,EIRNE,LIRF,EGSS,28800,38194,29880,37798,18.0,-6.6,32.0,42.0,33.0,41.0
SAS4006,LNRCN,ENZV,ENGM,30300,33223,32520,35189,37.0,32.766666666666666,33.0,36.0,36.0,39.0
FHMSG,FHMSG,LFKB,LFML,58500,61548,58260,61096,-4.0,-7.533333333333333,65.0,68.0,64.0,67.0
EWG6WB,DAKNS,EDDH,LOWW,47400,52055,48720,53151,22.0,18.266666666666666,52.0,57.0,54.0,59.0
TAP1901,CSTJF,LPPT,LPFR,-4800,-2154,-4560,-2900,4.0,-12.433333333333334,-6.0,-3.0,-6.0,-4.0
DLH99H,DACNC,EDDM,LFLL,63300,68273,64740,68435,24.0,2.7,70.0,75.0,71.0,76.0
BAW275,GCIVU,EGLL,KLAS,58200,95352,58980,95091,13.0,-4.35,64.0,105.0,65.0,105.0
CFG3EA,YLLCQ,GCTS,EDDM,60600,76255,61500,76179,15.0,-1.2666666666666666,67.0,84.0,68.0,84.0
LOT3KF,SPLWD,EPWA,EDDF,24600,30433,25560,30472,16.0,0.65,27.0,33.0,28.0,33.0
FIN91,OHLTM,EFHK,ZUCK,-29400,-721,-27960,453,24.0,19.566666666666666,-33.0,-1.0,-32.0,0.0
AZA61CM,EIEJG,KJFK,LIRF,12300,40946,13380,39279,18.0,-27.783333333333335,13.0,45.0,14.0,43.0
KLM1853,PHEZI,EHAM,EDDL,21000,23509,23940,25507,49.0,33.3,23.0,26.0,26.0,28.0
MAZIA,MAZIA,LEMD,LFRI,60300,66173,61380,65280,18.0,-14.883333333333333,67.0,73.0,68.0,72.0
EZY4657,GEZAK,EDDB,LIPZ,-15000,-9367,-14400,-9805,10.0,-7.3,-17.0,-11.0,-16.0,-11.0
DLH1LR,DACNB,EDDF,EDDP,58800,62013,60060,62266,21.0,4.216666666666667,65.0,68.0,66.0,69.0
AAL107,N720AN,EGLL,KJFK,62100,90928,62220,89959,2.0,-16.15,69.0,101.0,69.0,99.0
FLI402,OYRCI,BIKF,EKVG,54900,59971,55080,59551,3.0,-7.0,61.0,66.0,61.0,66.0
DLH21X,DACNN,EDDF,LOWL,57000,60181,58080,60984,18.0,13.383333333333333,63.0,66.0,64.0,67.0
AAL57,N753AN,EGLL,KMIA,-41100,-6591,-39120,-6364,33.0,3.783333333333333,-46.0,-8.0,-44.0,-8.0
KLM28J,PHEXT,EBBR,EHAM,51000,53390,51480,53394,8.0,0.06666666666666667,56.0,59.0,57.0,59.0
ANZ1,ZKOKS,EGLL,KLAX,55800,93329,56520,92899,12.0,-7.166666666666667,62.0,103.0,62.0,103.0
WZZ1DG,HALXQ,EBCI,LHBP,71700,78374,72420,78348,12.0,-0.43333333333333335,79.0,87.0,80.0,87.0
RYR5048,EIFIY,LICC,LIEE,54600,59001,55260,58768,11.0,-3.8833333333333333,60.0,65.0,61.0,65.0
RYR812M,EIFTB,EDDN,EGSS,21600,26188,22440,27607,14.0,23.65,24.0,29.0,24.0,30.0
BEE5GA,GECOM,EGCC,EGHI,62700,66309,63180,65687,8.0,-10.366666666666667,69.0,73.0,70.0,72.0
BEE594Y,GECOP,LFPG,EGTE,48300,53164,49920,53634,27.0,7.833333333333333,53.0,59.0,55.0,59.0
LOG2WF,GRJXA,EGCC,EGPE,-13200,-8708,-11580,-8412,27.0,4.933333333333334,-15.0,-10.0,-13.0,-10.0
TCARB,TCARB,OLBA,LTBJ,-8820,-2446,-7440,-1740,23.0,11.766666666666667,-10.0,-3.0,-9.0,-2.0
AFR33AG,FGTAP,LFML,LFPG,22800,27278,23700,27912,15.0,10.566666666666666,25.0,30.0,26.0,31.0
BEE8LT,GPRPK,EGNX,EGAC,43500,47566,45120,47940,27.0,6.233333333333333,48.0,52.0,50.0,53.0
FIN594,OHLZC,EFKT,EFHK,58800,63529,59760,64254,16.0,12.083333333333334,65.0,70.0,66.0,71.0
TAP058,CSTOX,SBBR,LPPT,75300,106091,75900,106091,10.0,0.0,83.0,117.0,84.0,117.0
CIG1878,VPBGT,LHBP,UUWW,39600,47664,39780,47155,3.0,-8.483333333333333,44.0,52.0,44.0,52.0
IBK3HY,EIFJX,ESOK,GCLP,55200,75352,57000,77092,30.0,29.0,61.0,83.0,63.0,85.0
AFR23SP,FGTAP,LFBO,LFPO,66600,71286,66660,70530,1.0,-12.6,74.0,79.0,74.0,78.0
THY3TG,TCJRK,LTAC,LTBA,29100,32523,30840,34020,29.0,24.95,32.0,36.0,34.0,37.0
EIN782,EICPG,EIDW,GCLP,51300,65968,51600,65918,5.0,-0.8333333333333334,57.0,73.0,57.0,73.0
IBK6308,EIFHP,LEMD,GCXO,55200,65858,56280,65611,18.0,-4.116666666666666,61.0,73.0,62.0,72.0
BEL196,GRJXR,LIMF,EBBR,60900,66154,60600,65112,-5.0,-17.366666666666667,67.0,73.0,67.0,72.0
FRABT,,LFQB,LFQB,44100,53410,44654,54880,9.233333333333333,24.5,49.0,59.0,49.0,60.0
CSA718,OKTSE,LKPR,LIMC,21600,26793,23100,27303,25.0,8.5,24.0,29.0,25.0,30.0
BMR38DG,GRJXK,EDDH,EGGD,-15300,-9612,-14820,-9664,8.0,-0.8666666666666667,-17.0,-11.0,-17.0,-11.0
AUA260,OELGL,EDDF,LOWG,40500,49585,45660,50016,86.0,7.183333333333334,45.0,55.0,50.0,55.0
BCS5916,GBMRA,EDDP,EPKT,-3600,294,-3360,-67,4.0,-6.016666666666667,-4.0,0.0,-4.0,-1.0
SAS4039,LNRRK,ENGM,ENZV,55200,58497,56280,58466,18.0,-0.5166666666666667,61.0,64.0,62.0,64.0
TVF4699,FGZHR,EDDB,LFRS,-15600,-8981,-15360,-8872,4.0,1.8166666666666667,-18.0,-10.0,-18.0,-10.0
RWL945,DGICE,EDLN,EDLW,52200,55956,54780,59676,43.0,62.0,58.0,62.0,60.0,66.0
BEL6HJ,EIFWE,EBBR,EDDV,58200,61728,58740,61572,9.0,-2.6,64.0,68.0,65.0,68.0
EZY58CU,GEZTK,EGKK,LKPR,64500,70928,66240,71561,29.0,10.55,71.0,78.0,73.0,79.0
EZY98GF,OEIVJ,LEVC,EGKK,-12000,-3533,-11160,-3712,14.0,-2.9833333333333334,-14.0,-4.0,-13.0,-5.0
IBB6500,ECMPA,GCLP,GQNO,42300,50143,43080,49363,13.0,-13.0,47.0,55.0,47.0,54.0
XK106BI,,LFKJ,LFMN,65400,68238,66518,68874,18.633333333333333,10.6,72.0,75.0,73.0,76.0
ACA850,CFGDZ,CYYC,EGLL,5700,33652,8099,36022,39.983333333333334,39.5,6.0,37.0,8.0,40.0
BAW6NC,GZBJA,EGLL,CYUL,60300,87377,61680,87526,23.0,2.4833333333333334,67.0,97.0,68.0,97.0
WZZ1897,HALPK,ENZV,BIKF,-5400,2829,-4759,2722,10.683333333333334,-1.7833333333333334,-6.0,3.0,-6.0,3.0
RYR6HP,EIEGB,LIRA,EDDB,-12900,-6192,-11059,-4976,30.683333333333334,20.266666666666666,-15.0,-7.0,-13.0,-6.0
EZY21DQ,GEZGD,LKPR,EGCC,34200,41089,34560,41791,6.0,11.7,38.0,45.0,38.0,46.0
BAW69BC,GEUYX,EGLL,LEBL,27900,34235,28620,34482,12.0,4.116666666666666,31.0,38.0,31.0,38.0
SAS4497,LNRGA,ENSB,ENGM,5400,15732,5412,15636,0.2,-1.6,6.0,17.0,6.0,17.0
BMS4TK,YRAME,LROP,EDDK,18600,27705,19680,28389,18.0,11.4,20.0,30.0,21.0,31.0
OOPCI,OOPCI,EBCI,LFEV,34200,38294,34680,38100,8.0,-3.2333333333333334,38.0,42.0,38.0,42.0
ANA210,JA892A,EDDL,RJAA,-18000,20898,-16560,21549,24.0,10.85,-20.0,23.0,-19.0,23.0
RRR2321,ZZ343,OMDM,LCRA,36000,50271,36958,50856,15.966666666666667,9.75,40.0,55.0,41.0,56.0
TAY091R,OEIAC,LKTB,LKPR,72600,74363,72960,74563,6.0,3.3333333333333335,80.0,82.0,81.0,82.0
THY90A,TCJPP,LTBJ,LTBA,57900,61808,59280,62160,23.0,5.866666666666666,64.0,68.0,65.0,69.0
EZY75MQ,GEZRA,LIPZ,LFPO,-15600,-9831,-14760,-9207,14.0,10.4,-18.0,-11.0,-17.0,-11.0
KLM37A,PHBGR,EHAM,LFLL,70500,75782,70980,75432,8.0,-5.833333333333333,78.0,84.0,78.0,83.0
VIR1F,GVLUV,EGLL,KEWR,57600,87752,60120,88815,42.0,17.716666666666665,64.0,97.0,66.0,98.0
SWR127H,HBIPY,LSZH,ENGM,31200,39297,32100,39180,15.0,-1.95,34.0,43.0,35.0,43.0
XK206XQ,,LFKB,LFMN,64200,66706,64080,66207,-2.0,-8.316666666666666,71.0,74.0,71.0,73.0
DLH4ET,DACNB,EDDP,EDDF,64200,67237,64740,66976,9.0,-4.35,71.0,74.0,71.0,74.0
TCX1G,GTCDZ,GCTS,EGCC,-14700,299,-13839,418,14.35,1.9833333333333334,-17.0,0.0,-16.0,0.0
IBK6ED,EIFHD,EGKK,ESSA,47400,55909,48720,56106,22.0,3.283333333333333,52.0,62.0,54.0,62.0
WZZ17AB,HALYF,EGGW,LZKZ,48900,57512,49080,56780,3.0,-12.2,54.0,63.0,54.0,63.0
IBK5923,EIFVH,EKCH,GCLP,55500,74511,55740,73945,4.0,-9.433333333333334,61.0,82.0,61.0,82.0
AFR32UH,FGKXS,LFPG,EDDF,-15300,-10743,-13740,-10382,26.0,6.016666666666667,-17.0,-12.0,-16.0,-12.0
DAL30,N176DN,KATL,EGLL,7500,32944,8040,34112,9.0,19.466666666666665,8.0,36.0,8.0,37.0
EWG67N,OKPET,LFBO,EDDH,45600,52877,45720,52574,2.0,-5.05,50.0,58.0,50.0,58.0
THY7AV,TCJFH,LTFJ,LTAC,70800,74103,71700,74100,15.0,-0.05,78.0,82.0,79.0,82.0
WOW761,TFSKY,EDDF,BIKF,37500,51501,40080,51656,43.0,2.5833333333333335,41.0,57.0,44.0,57.0
THY607,TCJZH,LTBA,HKJK,66900,91051,68100,91132,20.0,1.35,74.0,101.0,75.0,101.0
WZZ4UZ,HALPT,EPLB,ENTO,43200,49753,43860,50155,11.0,6.7,48.0,55.0,48.0,55.0
BAW472,GEUUU,EGLL,LEBL,22500,29028,24240,30112,29.0,18.066666666666666,25.0,32.0,26.0,33.0
DTH3019,7TVCB,LFST,DAAG,53100,60323,52860,60128,-4.0,-3.25,59.0,67.0,58.0,66.0
DAL16,N172DZ,KDTW,EGLL,-3060,20983,-2124,21890,15.6,15.116666666666667,-4.0,23.0,-3.0,24.0
SAS740,EIFPF,ESSA,EYVI,48300,53212,49260,53188,16.0,-0.4,53.0,59.0,54.0,59.0
UAE71,A6EUC,OMDB,LFPG,-2400,23913,120,25748,42.0,30.583333333333332,-3.0,26.0,0.0,28.0
AFR1118,EIRJW,LFPG,EDDF,60600,65830,61020,64635,7.0,-19.916666666666668,67.0,73.0,67.0,71.0
BCS132,GDHKK,EDDP,LIME,-10500,-5568,-10246,-5842,4.233333333333333,-4.566666666666666,-12.0,-7.0,-12.0,-7.0
OOPCM,OOPCM,LSGK,LFEV,39600,41840,38841,43680,-12.65,30.666666666666668,44.0,46.0,43.0,48.0
ETD41B,A6APJ,OMAA,KJFK,-4200,47512,-2280,49376,32.0,31.066666666666666,-5.0,52.0,-3.0,54.0
RYR43GT,EIDWE,LPFR,EGNM,38160,48360,39060,48576,15.0,3.6,42.0,53.0,43.0,53.0
QTR227,A7ADE,OTHH,LBSF,14100,34075,14340,33912,4.0,-2.716666666666667,15.0,37.0,15.0,37.0
TUI54T,DATUF,EDDL,LEJR,34500,44779,35700,45114,20.0,5.583333333333333,38.0,49.0,39.0,50.0
BCS174,GBMRD,EDDP,EKCH,-5400,-1549,-4320,-1060,18.0,8.15,-6.0,-2.0,-5.0,-2.0
DLH5TR,DAIQU,LIMC,EDDF,49200,54311,49800,52995,10.0,-21.933333333333334,54.0,60.0,55.0,58.0
EVA068,B16715,EGLL,VTBS,-9600,30011,-7620,30699,33.0,11.466666666666667,-11.0,33.0,-9.0,34.0
RYR4VV,EIDPW,LFML,LEMD,54600,59913,56220,61147,27.0,20.566666666666666,60.0,66.0,62.0,67.0
BEE7DC,GFBJI,EHAM,EGCC,-11100,-6906,-9900,-6024,20.0,14.7,-13.0,-8.0,-11.0,-7.0
SBI694,,LIPX,UUDD,-10800,201,-10920,-616,-2.0,-13.616666666666667,-12.0,0.0,-13.0,-1.0
