callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
QTR201,A7ADG,OTHH,LHBP,80100,101914,80820,102034,12.0,2.0,89.0,113.0,89.0,113.0
STK8DS,GFBEF,EIDW,EGMC,73500,77561,73680,77248,3.0,-5.216666666666667,81.0,86.0,81.0,85.0
VJT889,9HVJO,LFPG,SBSV,81000,117615,83400,116978,40.0,-10.616666666666667,90.0,130.0,92.0,129.0
AAR796,HL7417,EDDF,RKSI,68400,102945,70200,104268,30.0,22.05,76.0,114.0,78.0,115.0
THY8GV,TCJUK,LTCA,LTBA,79200,85946,79440,86100,4.0,2.566666666666667,88.0,95.0,88.0,95.0
AZA825,EIDSA,OLBA,LIRF,52500,66060,52380,65235,-2.0,-13.75,58.0,73.0,58.0,72.0
CPA254,BKPW,EGLL,VHHH,79500,119658,81780,120317,38.0,10.983333333333333,88.0,132.0,90.0,133.0
ETD89Q,A6ETM,OMAA,KLAX,-69300,-11312,-66720,-9332,43.0,33.0,-77.0,-13.0,-75.0,-11.0
HVN36,VNA890,EDDF,VVNB,-39900,-4968,-37920,-2940,33.0,33.8,-45.0,-6.0,-43.0,-4.0
IBK3FB,EIGBB,ENVA,EGKK,-11100,-2668,-11100,-3820,0.0,-19.2,-13.0,-3.0,-13.0,-5.0
SWR87,HBJHD,CYUL,LSZH,79200,103813,82020,105175,47.0,22.7,88.0,115.0,91.0,116.0
N850KJ,,EGGW,LFPB,85800,90620,85500,88718,-5.0,-31.7,95.0,100.0,95.0,98.0
BCS3611,DAEAI,EFHK,EDDP,74400,81864,75180,81898,13.0,0.5666666666666667,82.0,90.0,83.0,90.0
THY3JE,TCJLY,LTBA,USSS,80100,95995,84180,97675,68.0,28.0,89.0,106.0,93.0,108.0
AFR681,FGZNS,KATL,LFPG,80700,107028,81840,107568,19.0,9.0,89.0,118.0,90.0,119.0
EXS049A,GGDFW,LEAL,LEMG,53400,59097,54300,59397,15.0,5.0,59.0,65.0,60.0,65.0
THY323,TCJSY,UTAA,LTBA,84300,98831,84900,98831,10.0,0.0,93.0,109.0,94.0,109.0
KLM588,PHAKA,DNMM,EHAM,78900,100237,79523,100260,10.383333333333333,0.38333333333333336,87.0,111.0,88.0,111.0
AFL1966,VPBML,UUEE,UDYZ,73200,82790,74100,83040,15.0,4.166666666666667,81.0,91.0,82.0,92.0
DLH741,DABVY,RJBB,EDDF,7200,48957,8400,50129,20.0,19.533333333333335,8.0,54.0,9.0,55.0
ADR934,S5AAO,LJLJ,UKBB,-8700,-2494,-8700,-2781,0.0,-4.783333333333333,-10.0,-3.0,-10.0,-4.0
LOG27VC,,EGPO,EGPF,75300,78246,75720,78428,7.0,3.033333333333333,83.0,86.0,84.0,87.0
TAP1525,CSTNN,LPPT,DXXX,58500,77193,59340,77281,14.0,1.4666666666666666,65.0,85.0,65.0,85.0
JAL46,JA739J,LFPG,RJTT,64800,106414,65940,106475,19.0,1.0166666666666666,72.0,118.0,73.0,118.0
THY8HV,TCJJR,EGLL,LTBA,61200,73678,64260,78180,51.0,75.03333333333333,68.0,81.0,71.0,86.0
ICE746,TFFIG,EGNX,EBLG,79200,83382,80160,83663,16.0,4.683333333333334,88.0,92.0,89.0,92.0
SXS8CJ,TCSOG,LTAJ,LTBJ,73200,80170,74640,80760,24.0,9.833333333333334,81.0,89.0,82.0,89.0
EZY806J,GEZIT,LFMN,LFBO,45600,49175,45720,48697,2.0,-7.966666666666667,50.0,54.0,50.0,54.0
VKG4610,OYVKH,ENVA,ENGM,76800,80258,78540,81156,29.0,14.966666666666667,85.0,89.0,87.0,90.0
UAE231,A6EON,OMDB,KIAD,80700,132748,81900,133348,20.0,10.0,89.0,147.0,91.0,148.0
SAS926,LNRKF,KIAD,EKCH,80100,107036,81180,106916,18.0,-2.0,89.0,118.0,90.0,118.0
DLH3CK,DAIPS,EDDF,LYBE,75600,81627,77160,82443,26.0,13.6,84.0,90.0,85.0,91.0
PLF048,,EPWR,EPKK,43800,47365,43516,46500,-4.733333333333333,-14.416666666666666,48.0,52.0,48.0,51.0
AFR99HT,FHBND,LFPO,LFMT,48300,53280,49680,52891,23.0,-6.483333333333333,53.0,59.0,55.0,58.0
THY2RT,TCJSO,OMAA,LTBA,83400,101916,84000,101916,10.0,0.0,92.0,113.0,93.0,113.0
N380UE,N380UE,LTFE,OJAM,42300,63958,43440,63740,19.0,-3.6333333333333333,47.0,71.0,48.0,70.0
FDX6301,N917FD,EGSS,EBLG,82200,84511,82740,85187,9.0,11.266666666666667,91.0,93.0,91.0,94.0
SWT102,ECIYH,LEPA,LEMD,76500,81669,76020,80822,-8.0,-14.116666666666667,85.0,90.0,84.0,89.0
ASL826,YUAPI,LYBE,OLBA,82680,90860,83100,90729,7.0,-2.183333333333333,91.0,100.0,92.0,100.0
MTL2762,YLRAF,LFAC,LFLS,79800,86378,80640,86059,14.0,-5.316666666666666,88.0,95.0,89.0,95.0
SWT9JB,ECKAI,LFBO,LFPG,-11100,-4138,-11160,-4978,-1.0,-14.0,-13.0,-5.0,-13.0,-6.0
EIN1KP,EIELA,KJFK,EIDW,81000,102354,82740,101994,29.0,-6.0,90.0,113.0,91.0,113.0
DLH2FP,DAIDC,EDDT,EDDM,57600,61732,58320,61511,12.0,-3.683333333333333,64.0,68.0,64.0,68.0
LZB985,LZPLO,LBSF,LBWN,78000,80633,78900,80980,15.0,5.783333333333333,86.0,89.0,87.0,89.0
LTR413,LNLTC,ENEV,ENTC,76500,79265,77280,78862,13.0,-6.716666666666667,85.0,88.0,85.0,87.0
DAL404,N809NW,KJFK,LFPG,82980,107461,86220,108601,54.0,19.0,92.0,119.0,95.0,120.0
MSR802,SUGEI,LFPG,HECA,74400,89396,76380,90086,33.0,11.5,82.0,99.0,84.0,100.0
KLM1007,PHBCB,EHAM,EGLL,27300,31208,28020,31056,12.0,-2.533333333333333,30.0,34.0,31.0,34.0
RYR3ZD,EIFZH,EGSS,LPPR,75600,83407,77040,83556,24.0,2.4833333333333334,84.0,92.0,85.0,92.0
TSTSLA1,,EKLS,EKSB,86340,89279,86520,89279,3.0,0.0,95.0,99.0,96.0,99.0
BCS145,DAEAQ,LEVT,EDDP,79200,87514,80520,88354,22.0,14.0,88.0,97.0,89.0,98.0
MHV1B,DAAHB,EGGW,KLAX,82800,120998,84900,122146,35.0,19.133333333333333,92.0,134.0,94.0,135.0
VLG20JM,ECMRF,LEGR,LEBL,79500,84023,80100,84246,10.0,3.716666666666667,88.0,93.0,89.0,93.0
THY9MG,TCJNH,EHAM,LTBA,62100,73829,65100,77880,50.0,67.51666666666667,69.0,82.0,72.0,86.0
DLH5XL,DAIDE,EDDM,ESSA,71700,78688,72600,78892,15.0,3.4,79.0,87.0,80.0,87.0
RYR7UM,EIEFC,LEST,LEMD,77700,81564,78120,81200,7.0,-6.066666666666666,86.0,90.0,86.0,90.0
KLM76R,PHEZS,LFSB,EHAM,62100,66202,63120,67158,17.0,15.933333333333334,69.0,73.0,70.0,74.0
SRR6498,OYSRJ,EDDK,LIME,9900,15151,11340,15026,24.0,-2.0833333333333335,11.0,16.0,12.0,16.0
BEE1BM,GFBJE,EGPD,EGCC,-12300,-9413,-11880,-9141,7.0,4.533333333333333,-14.0,-11.0,-14.0,-11.0
RBA98,V8DLC,EGLL,OMDB,61500,84662,62700,84406,20.0,-4.266666666666667,68.0,94.0,69.0,93.0
EZY75JL,GEZWR,LHBP,EGKK,69900,78607,70619,78557,11.983333333333333,-0.8333333333333334,77.0,87.0,78.0,87.0
UAE10,A6EOA,EGKK,OMDB,73500,96158,75000,96906,25.0,12.466666666666667,81.0,106.0,83.0,107.0
DNC852,ECKKO,LEVC,GCLP,78300,89172,78780,89049,8.0,-2.05,87.0,99.0,87.0,98.0
LOT3983,SPLDI,EPWA,EPZG,77700,80662,78780,81420,18.0,12.633333333333333,86.0,89.0,87.0,90.0
FDB978,A6FEL,URMM,OMDB,85500,97027,86340,97267,14.0,4.0,95.0,107.0,95.0,108.0
THY1UE,TCJRC,LTBA,LTAC,82800,87644,85200,87644,40.0,0.0,92.0,97.0,94.0,97.0
RYR35UU,EIEBM,EGSS,LIME,53700,60090,54120,59550,7.0,-9.0,59.0,66.0,60.0,66.0
THY5KA,TCJIP,OBBI,LTBA,84300,99700,84900,99700,10.0,0.0,93.0,110.0,94.0,110.0
AFL2193,VPBMO,EHAM,UUEE,77700,88531,78960,88442,21.0,-1.4833333333333334,86.0,98.0,87.0,98.0
TAP347R,CSTPS,EGLC,LPPT,71400,80415,72660,80841,21.0,7.1,79.0,89.0,80.0,89.0
AFL2469,VQBSJ,LHBP,UUEE,81000,89046,81068,88339,1.1333333333333333,-11.783333333333333,90.0,98.0,90.0,98.0
EWG7TF,DAGWH,EDDM,EDDK,20700,25154,23520,26140,47.0,16.433333333333334,23.0,27.0,26.0,29.0
VIR76X,GVROS,KMCO,EGCC,84900,110750,84660,109910,-4.0,-14.0,94.0,123.0,94.0,122.0
RYR831,EIFON,LIBD,LIRN,84600,86756,84960,86833,6.0,1.2833333333333334,94.0,96.0,94.0,96.0
AZA8006,EIIMP,LICT,LIML,78300,83157,78780,83272,8.0,1.9166666666666667,87.0,92.0,87.0,92.0
KLM74R,PHBXE,ESSA,EHAM,19800,25912,21180,27260,23.0,22.466666666666665,22.0,28.0,23.0,30.0
RYR8AU,EIDYE,LIME,LEBL,77100,82081,79440,83819,39.0,28.966666666666665,85.0,91.0,88.0,93.0
KLM23M,PHBCD,EHAM,LHBP,75600,82896,76200,82133,10.0,-12.716666666666667,84.0,92.0,84.0,91.0
KLM789,PHAON,TNCC,EHAM,78000,111340,78580,111300,9.666666666666666,-0.6666666666666666,86.0,123.0,87.0,123.0
PIA781,APBGY,OPRN,CYYZ,-58200,-5198,-56700,-4626,25.0,9.533333333333333,-65.0,-6.0,-63.0,-6.0
RSC457,ECMOL,GCRR,GCXO,-9600,-6392,-8940,-6718,11.0,-5.433333333333334,-11.0,-8.0,-10.0,-8.0
DLH09W,DAIDH,EDDF,LOWW,75000,79246,76500,80004,25.0,12.633333333333333,83.0,88.0,85.0,88.0
QTR286,A7AHW,UDYZ,OTHH,84300,93937,83700,92829,-10.0,-18.466666666666665,93.0,104.0,93.0,103.0
DAL231,N704X,LFPG,KRDU,35100,70067,36300,70346,20.0,4.65,39.0,77.0,40.0,78.0
CTN481,9ACQB,EKCH,LDZA,37200,45859,38400,46813,20.0,15.9,41.0,50.0,42.0,52.0
BAW938,GEUPY,EGLL,EDDL,33300,38064,34080,37668,13.0,-6.6,37.0,42.0,37.0,41.0
THY9VQ,TCJVF,LTBA,EDDL,64500,76782,67020,78079,42.0,21.616666666666667,71.0,85.0,74.0,86.0
MLD897,ERECB,LUKK,LEBL,66000,78009,66240,78534,4.0,8.75,73.0,86.0,73.0,87.0
OXF53,GOXFA,EGTK,EGHH,60600,63672,62400,66783,30.0,51.85,67.0,70.0,69.0,74.0
UAE9934,A6EFS,KIAH,EKCH,50100,82290,52020,83500,32.0,20.166666666666668,55.0,91.0,57.0,92.0
TRA11A,PHHSF,EHAM,LPPR,39000,47262,40200,47665,20.0,6.716666666666667,43.0,52.0,44.0,52.0
EZY8818,GEZPE,LLBG,EGKK,-26100,-6750,-24720,-5711,23.0,17.316666666666666,-29.0,-8.0,-28.0,-7.0
UAE78,A6EUM,LFMN,OMDB,48600,68520,48720,68232,2.0,-4.8,54.0,76.0,54.0,75.0
BAW352,GEUPN,EGLL,LFMN,74100,80789,75180,80689,18.0,-1.6666666666666667,82.0,89.0,83.0,89.0
AUA1463,OELBE,LOWW,LOWI,75300,78651,75480,78235,3.0,-6.933333333333334,83.0,87.0,83.0,86.0
THY1MZ,TCJLT,LTBA,UWUU,81300,95413,86040,97753,79.0,39.0,90.0,106.0,95.0,108.0
RYR5RD,EIEBN,LFML,EPKK,68520,75920,69120,75995,10.0,1.25,76.0,84.0,76.0,84.0
TAY054S,ECMID,LFBO,EBLG,81900,89008,82038,88149,2.3,-14.316666666666666,91.0,98.0,91.0,97.0
ETH405,ETAQQ,LLBG,HAAB,81900,96203,82140,95497,4.0,-11.766666666666667,91.0,106.0,91.0,106.0
VLG3941,ECLLM,LEZL,LEPA,74700,79372,75600,79787,15.0,6.916666666666667,83.0,88.0,84.0,88.0
DAL230,N709TW,KRDU,LFPG,82200,107899,83400,108499,20.0,10.0,91.0,119.0,92.0,120.0
SAZ74,HBJRC,LSZB,LSZH,64500,66047,64920,66062,7.0,0.25,71.0,73.0,72.0,73.0
HVN18,VNA892,LFPG,VVNB,-42600,-6350,-41520,-6267,18.0,1.3833333333333333,-48.0,-8.0,-47.0,-7.0
NPT11M,GJMCL,EGPH,EGSS,-1500,2760,-720,2161,13.0,-9.983333333333333,-2.0,3.0,-1.0,2.0
BAW32N,GCIVK,KMIA,EGLL,80100,107777,82020,109097,32.0,22.0,89.0,119.0,91.0,121.0
DAL116,N840MH,KATL,EDDS,83220,112729,84780,113689,26.0,16.0,92.0,125.0,94.0,126.0
TUI3HL,DABKI,GCFV,EDDL,-23400,-7464,-22920,-7663,8.0,-3.316666666666667,-26.0,-9.0,-26.0,-9.0
MSA9801,IADLW,LICC,LICD,76500,80890,77160,80330,11.0,-9.333333333333334,85.0,89.0,85.0,89.0
JA252J,JA252J,LGAV,OMSJ,83400,100162,84060,100030,11.0,-2.2,92.0,111.0,93.0,111.0
LBT2151,TSINB,EDDB,DTMB,61800,72084,62834,72434,17.233333333333334,5.833333333333333,68.0,80.0,69.0,80.0
EDW47K,HBIHZ,LEPA,LSZH,68400,74433,69300,74543,15.0,1.8333333333333333,76.0,82.0,77.0,82.0
RYR3BA,EIFIM,EBCI,LIPH,50700,56146,51480,56302,13.0,2.6,56.0,62.0,57.0,62.0
KLM452,PHAKF,OMAA,EHAM,79200,105052,79560,104842,6.0,-3.5,88.0,116.0,88.0,116.0
VLG1251,ECKLB,LEBL,LEAM,33300,38487,34440,38303,19.0,-3.066666666666667,37.0,42.0,38.0,42.0
BAW83,GSTBK,EGLL,DNAA,81300,102897,81960,102661,11.0,-3.933333333333333,90.0,114.0,91.0,114.0
VLG3529,ECKCU,LEIB,LEMD,78600,82145,79320,82136,12.0,-0.15,87.0,91.0,88.0,91.0
OAL6MT,SXDGY,LGMT,LGAV,22800,25085,23100,25257,5.0,2.8666666666666667,25.0,27.0,25.0,28.0
QAJ547,DCCGN,EDDN,EDDK,81000,83506,80880,83629,-2.0,2.05,90.0,92.0,89.0,92.0
GFA007,A9CKD,OBBI,EGLL,82800,109152,83400,109152,10.0,0.0,92.0,121.0,92.0,121.0
EWG1XR,DAEWU,LIMC,EDDH,-15900,-9706,-15180,-10495,12.0,-13.15,-18.0,-11.0,-17.0,-12.0
RAM285,CNRGM,GMMN,FKKD,81000,98840,81960,99200,16.0,6.0,90.0,109.0,91.0,110.0
HOP35UW,,LFST,LFRN,34800,39221,35160,39198,6.0,-0.38333333333333336,38.0,43.0,39.0,43.0
EZY103R,GEZEG,LFLL,LFBO,61200,64896,61500,64172,5.0,-12.066666666666666,68.0,72.0,68.0,71.0
SWR160,HBJMA,LSZH,RJAA,-43200,-3409,-41820,-2904,23.0,8.416666666666666,-48.0,-4.0,-47.0,-4.0
LOG51VC,,EGPO,EGPE,65400,67424,68340,69780,49.0,39.266666666666666,72.0,74.0,75.0,77.0
TVF68MZ,FHTVF,LPPT,LFPO,34800,43737,36180,44485,23.0,12.466666666666667,38.0,48.0,40.0,49.0
APF025,SELJY,ESSA,ESMS,600,5519,354,4744,-4.1,-12.916666666666666,0.0,6.0,0.0,5.0
DLH481,DAIKE,KDEN,EDDM,83700,117172,84060,116932,6.0,-4.0,93.0,130.0,93.0,129.0
VIR110,GVINE,KATL,EGCC,82800,108582,83340,108522,9.0,-1.0,92.0,120.0,92.0,120.0
GFA019,A9CAO,OBBI,LFPG,81000,107184,81600,107184,10.0,0.0,90.0,119.0,90.0,119.0
KLM1555,PHEXO,EHAM,LIMF,30600,36126,30960,35505,6.0,-10.35,34.0,40.0,34.0,39.0
THY7VY,TCJRH,LTBA,LTAU,82800,88490,85200,88490,40.0,0.0,92.0,98.0,94.0,98.0
RYR144K,EIENX,LIMC,LICJ,68400,73749,68820,75187,7.0,23.966666666666665,76.0,81.0,76.0,83.0
THY2LM,TCJPP,LTBA,LTCE,51000,57553,53880,58800,48.0,20.783333333333335,56.0,63.0,59.0,65.0
VAS816,,EDDM,EBLG,-6000,-1509,-5460,-1871,9.0,-6.033333333333333,-7.0,-2.0,-7.0,-3.0
BEL278,OOSFM,DGAA,EBBR,84300,106352,84900,106352,10.0,0.0,93.0,118.0,94.0,118.0
AFL2422,VQBHB,UUEE,LIPZ,63000,76117,64740,77250,29.0,18.883333333333333,70.0,84.0,71.0,85.0
ADR108,S5AAK,LJLJ,EDDM,64200,67360,65160,67467,16.0,1.7833333333333334,71.0,74.0,72.0,74.0
BMR41EB,GRJXD,LFLL,ESGG,-15300,-7163,-14340,-6841,16.0,5.366666666666666,-17.0,-8.0,-16.0,-8.0
BAW404R,GEUUS,EGLL,EBBR,66600,70221,67860,70666,21.0,7.416666666666667,74.0,78.0,75.0,78.0
UAE205,A6EDM,LIMC,KJFK,-33600,-1717,-32280,-1803,22.0,-1.4333333333333333,-38.0,-2.0,-36.0,-3.0
DLH1316,DAIZZ,EDDF,DAAG,31200,39793,32520,40434,22.0,10.683333333333334,34.0,44.0,36.0,44.0
AZA418,EIRDO,LIML,EDDL,21000,25334,21360,25439,6.0,1.75,23.0,28.0,23.0,28.0
ASL66M,YUAPG,EDDT,LYBE,-15300,-9177,-15300,-10014,0.0,-13.95,-17.0,-11.0,-17.0,-12.0
LOG137,,EGPA,EGPB,39300,41162,39420,40841,2.0,-5.35,43.0,45.0,43.0,45.0
EZY83BL,GEZBN,EDDB,LGAV,53400,63367,53220,61861,-3.0,-25.1,59.0,70.0,59.0,68.0
RYR5PB,EIDYA,LCPH,EGSS,15000,32355,14760,31863,-4.0,-8.2,16.0,35.0,16.0,35.0
EXS14Y,GJZHX,LSGG,EGSS,40200,45646,41160,46164,16.0,8.633333333333333,44.0,50.0,45.0,51.0
SAS9121,SERJX,ESSA,ENGM,38700,41829,39180,41859,8.0,0.5,43.0,46.0,43.0,46.0
KLM433,PHBQP,EHAM,OIIE,60000,77334,62100,78215,35.0,14.683333333333334,66.0,85.0,69.0,86.0
WZZ2247,HALWZ,LHBP,UGKO,82200,91289,82907,91409,11.783333333333333,2.0,91.0,101.0,92.0,101.0
BAW153,GYMME,EGLL,OIIE,-8700,10620,-7260,10547,24.0,-1.2166666666666666,-10.0,11.0,-9.0,11.0
ACA872,CFIUL,CYYZ,EDDF,79500,104507,80820,104865,22.0,5.966666666666667,88.0,116.0,89.0,116.0
UAE43,A6EEC,OMDB,EDDF,84000,109166,85320,109886,22.0,12.0,93.0,121.0,94.0,122.0
AFR1229,FGUGR,LIPE,LFPG,33900,39239,34140,39131,4.0,-1.8,37.0,43.0,37.0,43.0
UAL70,N664UA,KEWR,EHAM,84000,108374,85500,108374,25.0,0.0,93.0,120.0,95.0,120.0
NTJ61H,SELJS,ESNV,ESSA,20700,25140,21120,25934,7.0,13.233333333333333,23.0,27.0,23.0,28.0
TAY031W,TFBBH,EIDW,EBLG,79200,84461,79860,84513,11.0,0.8666666666666667,88.0,93.0,88.0,93.0
BAW663,GBNWX,LCLK,EGLL,63000,80295,63540,80151,9.0,-2.4,70.0,89.0,70.0,89.0
AFR46RV,FGUGL,LIMC,LFPG,59400,63639,59760,63573,6.0,-1.1,66.0,70.0,66.0,70.0
SWR243,HBJHH,OMDB,LSZH,80100,104872,81420,105592,22.0,12.0,89.0,116.0,90.0,117.0
SAS2111,OYKBR,ESSA,ESMS,48600,52326,50520,53486,32.0,19.333333333333332,54.0,58.0,56.0,59.0
TUI8DC,DATYB,GCTS,EDDS,-26700,-10852,-25320,-9595,23.0,20.95,-30.0,-13.0,-29.0,-11.0
KQA117,5YKZD,EHAM,HKJK,70800,97982,72420,99067,27.0,18.083333333333332,78.0,108.0,80.0,110.0
NOS536,INDDL,MUCM,LIMC,82200,115655,82800,115655,10.0,0.0,91.0,128.0,92.0,128.0
TUI152D,DATUI,GVAC,EDDK,48300,71840,49260,71515,16.0,-5.416666666666667,53.0,79.0,54.0,79.0
RYR851Y,EIDWO,EPGD,ENTO,65700,70068,66060,70329,6.0,4.35,73.0,77.0,73.0,78.0
UAE9KC,A6EOI,OMDB,EGKK,82200,109309,84480,110989,38.0,28.0,91.0,121.0,93.0,123.0
THY4RU,TCJVN,LTBA,ELLX,42300,54728,45060,55886,46.0,19.3,47.0,60.0,50.0,62.0
KAC501,9KAKB,OKBK,OLBA,18000,29916,18859,29875,14.316666666666666,-0.6833333333333333,20.0,33.0,20.0,33.0
AFL2585,VPBTR,EGLL,UUEE,-5400,6645,-5520,5880,-2.0,-12.75,-6.0,7.0,-7.0,6.0
MHV333,DCIRP,EDDP,EDLN,58500,63312,59760,63118,21.0,-3.2333333333333334,65.0,70.0,66.0,70.0
VIR207,GVMAP,VHHH,EGLL,57300,101577,59940,103617,44.0,34.0,63.0,112.0,66.0,115.0
BAW70Y,GDBCH,EGKK,EGJJ,27300,30113,27360,29450,1.0,-11.05,30.0,33.0,30.0,32.0
UAL990,N30913,KSFO,LFPG,81300,117449,82440,117989,19.0,9.0,90.0,130.0,91.0,131.0
NPT5629,GJMCT,LFPG,LFBO,1500,6420,4440,7895,49.0,24.583333333333332,1.0,7.0,4.0,8.0
APF2072,SELJY,ESMS,ESOE,-9300,-5316,-8640,-5319,11.0,-0.05,-11.0,-6.0,-10.0,-6.0
SVA901,TFAMM,OEJN,KJFK,-55800,-8413,-54059,-7334,29.016666666666666,17.983333333333334,-62.0,-10.0,-61.0,-9.0
UAL915,N27901,KIAD,LFPG,81600,106004,82620,105824,17.0,-3.0,90.0,117.0,91.0,117.0
AFR055,FGZNA,KIAD,LFPG,84900,108555,86100,108555,20.0,0.0,94.0,120.0,95.0,120.0
EZY645D,OEIVT,LFBO,LFPG,78900,84017,80520,85042,27.0,17.083333333333332,87.0,93.0,89.0,94.0
AFR51UP,FGPMA,LFML,EHAM,31200,37153,32040,37478,14.0,5.416666666666667,34.0,41.0,35.0,41.0
