callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EZY89AE,GEZDC,LPPT,LFBD,41400,48244,42720,48274,22.0,0.5,46.0,53.0,47.0,53.0
EWG2FP,DABKM,EDDS,EDDV,20700,24516,21960,24788,21.0,4.533333333333333,23.0,27.0,24.0,27.0
SVW29VM,LXEVM,EGGW,LLBG,55800,72077,57660,72960,31.0,14.716666666666667,62.0,80.0,64.0,81.0
DCAWS,DCAWS,LEIZ,LPCS,48600,53122,48900,53640,5.0,8.633333333333333,54.0,59.0,54.0,59.0
BCS8436,ECMNM,LEVT,LEAL,24000,28212,25080,28523,18.0,5.183333333333334,26.0,31.0,27.0,31.0
BAW14GM,GEUPJ,LIML,EGLL,49560,55457,50160,57474,10.0,33.61666666666667,55.0,61.0,55.0,63.0
BLX273,SERFV,EKCH,GCLP,32100,49945,33000,50338,15.0,6.55,35.0,55.0,36.0,55.0
EWG9756,DAIZU,EDDL,LOWW,64800,69584,65520,69929,12.0,5.75,72.0,77.0,72.0,77.0
TRA35G,PHXRZ,GMMX,EHEH,41100,54812,40980,54138,-2.0,-11.233333333333333,45.0,60.0,45.0,60.0
IBE6025,ECMKI,LEMD,SBGL,39000,76171,40440,76581,24.0,6.833333333333333,43.0,84.0,44.0,85.0
THY5AS,TCJNL,LTBA,LEMD,19200,34031,21000,35882,30.0,30.85,21.0,37.0,23.0,39.0
BAW78MC,GGATS,LPMA,EGKK,44100,56127,43980,55564,-2.0,-9.383333333333333,49.0,62.0,48.0,61.0
AUA773Q,OELGC,LOWW,LYBE,43500,47707,43620,47281,2.0,-7.1,48.0,53.0,48.0,52.0
RZO377,CSTRY,LPPD,CYYZ,65400,87982,66060,88342,11.0,6.0,72.0,97.0,73.0,98.0
KLM1978,PHBGP,LHBP,EHAM,57900,64201,58570,64921,11.166666666666666,12.0,64.0,71.0,65.0,72.0
UAL17,N69063,EGLL,KEWR,46200,73755,47460,73902,21.0,2.45,51.0,81.0,52.0,82.0
BCS358,GDHKD,EGNX,LIME,8400,14931,9480,15191,18.0,4.333333333333333,9.0,16.0,10.0,16.0
AZA5UA,EIRDA,LICC,LIML,35700,41934,36840,42693,19.0,12.65,39.0,46.0,40.0,47.0
AHY9020,4KAZ65,ULLI,UBBB,33000,46049,33540,45960,9.0,-1.4833333333333334,36.0,51.0,37.0,51.0
RYR9KY,EIDYF,LEIB,LEBL,26400,28863,27240,29537,14.0,11.233333333333333,29.0,32.0,30.0,32.0
MSR985,SUGDM,HECA,KJFK,30300,72453,31565,72777,21.083333333333332,5.4,33.0,80.0,35.0,80.0
CFE9KJ,GLCYF,EIDW,EGLC,39300,43874,40560,44055,21.0,3.0166666666666666,43.0,48.0,45.0,48.0
EWG9007,DABQH,EDDM,EDDL,72600,77033,73200,77545,10.0,8.533333333333333,80.0,85.0,81.0,86.0
LOT7GM,SPEQF,EVRA,EPWA,58800,64945,58560,63140,-4.0,-30.083333333333332,65.0,72.0,65.0,70.0
FIN24D,OHLZI,GCLP,EFHK,56400,77730,57660,78121,21.0,6.516666666666667,62.0,86.0,64.0,86.0
DLH4CJ,DAIZN,EDDF,EGCC,35400,41404,36840,42197,24.0,13.216666666666667,39.0,46.0,40.0,46.0
BEL196,GRJXR,LIMF,EBBR,60900,66942,61380,66593,8.0,-5.816666666666666,67.0,74.0,68.0,73.0
DLH91W,DAILI,LFML,EDDF,36300,42815,37680,42695,23.0,-2.0,40.0,47.0,41.0,47.0
KLM12H,PHBXH,LEMD,EHAM,58200,66458,59160,67390,16.0,15.533333333333333,64.0,73.0,65.0,74.0
THY78V,TCJSK,LTBA,LTCA,17400,22860,18420,23160,17.0,5.0,19.0,25.0,20.0,25.0
KAC117,9KAOI,OKBK,EINN,21600,46934,23017,47929,23.616666666666667,16.583333333333332,24.0,52.0,25.0,53.0
BEE1NA,GFBJI,EHAM,EGBB,54900,59092,55260,58961,6.0,-2.183333333333333,61.0,65.0,61.0,65.0
RYR88ZZ,EIGDN,LFOB,EIDW,31200,36603,31920,37139,12.0,8.933333333333334,34.0,40.0,35.0,41.0
TAY801,OEIFD,EBLG,ZSPD,35100,71726,35700,73560,10.0,30.566666666666666,39.0,79.0,39.0,81.0
EZE102,GMAJC,EGXC,EGYM,36900,38189,37500,38189,10.0,0.0,41.0,42.0,41.0,42.0
AEA6028,ECMKL,LEIB,LEMD,76200,79388,76320,79342,2.0,-0.7666666666666667,84.0,88.0,84.0,88.0
AFR87GY,FGRXL,LFPG,LGAV,31500,42857,33600,43520,35.0,11.05,35.0,47.0,37.0,48.0
IBK1640,EIFYE,EGPH,ENGM,41100,47184,42300,47501,20.0,5.283333333333333,45.0,52.0,47.0,52.0
DLH01A,DAEBB,LFBO,EDDM,18300,24553,18600,24131,5.0,-7.033333333333333,20.0,27.0,20.0,26.0
DLH8A,DAISB,EHAM,EDDF,66900,69980,67402,69709,8.366666666666667,-4.516666666666667,74.0,77.0,74.0,77.0
UAL906,N799UA,EDDF,KORD,43200,75515,43620,75021,7.0,-8.233333333333333,48.0,83.0,48.0,83.0
AUI794,URUIA,LLBG,UKHH,84000,95343,84840,94774,14.0,-9.483333333333333,93.0,105.0,94.0,105.0
DLH8YT,DAEMD,EDDM,LRTR,37200,42029,37980,41969,13.0,-1.0,41.0,46.0,42.0,46.0
UAL80,N17126,EGCC,KEWR,40560,66890,44520,69575,66.0,44.75,45.0,74.0,49.0,77.0
PGT2NQ,TCCPY,LTFH,LTBJ,45600,52018,46680,52020,18.0,0.03333333333333333,50.0,57.0,51.0,57.0
SAS267,LNRPR,ENGM,ENBR,46800,49249,47880,50138,18.0,14.816666666666666,52.0,54.0,53.0,55.0
