callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
SXS23B,TCSOF,LTBJ,LTAI,18000,21410,18360,21060,6.0,-5.833333333333333,20.0,23.0,20.0,23.0
DLH8CL,DACNM,LFSB,EDDM,65100,68237,65640,68006,9.0,-3.85,72.0,75.0,72.0,75.0
QTR13EW,A7AGA,LEBL,OTHH,52800,75122,54480,75955,28.0,13.883333333333333,58.0,83.0,60.0,84.0
AEA1AQ,ECMKE,LEPA,LEIB,41100,44232,41700,43883,10.0,-5.816666666666666,45.0,49.0,46.0,48.0
THY5UX,TCJOA,LTBA,UBBB,18300,27750,20700,28920,40.0,19.5,20.0,30.0,23.0,32.0
AZA1568,EIDSU,LIML,LIEE,25500,30008,25920,29819,7.0,-3.15,28.0,33.0,28.0,33.0
DLH6MH,DACKA,LSGG,EDDM,65400,69583,66180,69029,13.0,-9.233333333333333,72.0,77.0,73.0,76.0
RYR40VZ,EIDHV,EETN,EGSS,33000,43026,33780,43215,13.0,3.15,36.0,47.0,37.0,48.0
RYR88MC,EIENS,LEMG,EBBR,19800,28362,21060,29132,21.0,12.833333333333334,22.0,31.0,23.0,32.0
RYR44SY,EIFON,EGGW,EIDW,47100,51936,47880,51270,13.0,-11.1,52.0,57.0,53.0,56.0
IBE6274,ECLYF,KORD,LEMD,-8700,20494,-8160,18897,9.0,-26.616666666666667,-10.0,22.0,-10.0,20.0
BAW2649,GMIDO,LATI,EGKK,39600,49761,40200,50542,10.0,13.016666666666667,44.0,55.0,44.0,56.0
THY60J,TCLNB,LTBJ,LTBA,44700,49215,45360,47700,11.0,-25.25,49.0,54.0,50.0,53.0
THY7NR,TCJHB,LTBA,LTCR,44700,51379,45840,51319,19.0,-1.0,49.0,57.0,50.0,57.0
EWG6802,OEIEU,LEPA,EDDC,48000,56278,48660,56017,11.0,-4.35,53.0,62.0,54.0,62.0
BEE519C,GFBJA,LFPG,EGBB,68700,72897,70560,73998,31.0,18.35,76.0,80.0,78.0,82.0
RYR76ZN,EIEMD,EDDB,EPKK,32700,37112,34260,37522,26.0,6.833333333333333,36.0,41.0,38.0,41.0
RAM791T,CNROB,LFBO,GMMN,62100,70288,64380,72187,38.0,31.65,69.0,78.0,71.0,80.0
EWG584,OELOF,EDDK,LEPA,12000,19556,13200,19878,20.0,5.366666666666666,13.0,21.0,14.0,22.0
PGT6JN,TCIZJ,LTBJ,LTCK,17700,24251,18000,23951,5.0,-5.0,19.0,26.0,20.0,26.0
RYR3A,EIFIF,EDDB,EDDK,23100,26514,25020,27978,32.0,24.4,25.0,29.0,27.0,31.0
TOM8ME,GTAWS,LCPH,EGKK,50100,66118,51540,66850,24.0,12.2,55.0,73.0,57.0,74.0
TVF3187,FGZHI,LEMD,LFPO,58200,63493,59160,63850,16.0,5.95,64.0,70.0,65.0,70.0
RYR7321,EIDLH,LEAL,EDFH,17400,26206,17940,26010,9.0,-3.2666666666666666,19.0,29.0,19.0,28.0
RYR71NZ,EIFZA,EGSS,ELLX,-13800,-9918,-13200,-10130,10.0,-3.533333333333333,-16.0,-12.0,-15.0,-12.0
DLH2J,DAIPH,LFPG,EDDF,30600,34317,31320,34533,12.0,3.6,34.0,38.0,34.0,38.0
N912GG,N912GG,EGGW,EGLF,31200,33888,31620,33062,7.0,-13.766666666666667,34.0,37.0,35.0,36.0
WZZ6AM,HALXM,LIRF,EPWA,48600,57045,50580,57867,33.0,13.7,54.0,63.0,56.0,64.0
BEE9MA,GECOK,EIKN,EGCC,42900,46800,44280,47656,23.0,14.266666666666667,47.0,52.0,49.0,52.0
LOT5MB,SPLND,EPWA,LYBE,37800,43482,38040,42799,4.0,-11.383333333333333,42.0,48.0,42.0,47.0
IRA5396,EPIBD,OLBA,OIIE,68700,78623,72095,80561,56.583333333333336,32.3,76.0,87.0,80.0,89.0
FJR301,JYSOB,LTFJ,OJAI,24900,32099,25800,31877,15.0,-3.7,27.0,35.0,28.0,35.0
QTR1H,A7AEB,OTHH,EPWA,19500,39534,21300,40340,30.0,13.433333333333334,21.0,43.0,23.0,44.0
BMS8NL,YRAME,LFPG,LIMF,30600,34928,31740,35500,19.0,9.533333333333333,34.0,38.0,35.0,39.0
DAL176,N811NW,KATL,EIDW,480,26347,1800,27178,22.0,13.85,0.0,29.0,2.0,30.0
RYR4581,EIENR,EDFH,LDPL,29100,33925,30540,34847,24.0,15.366666666666667,32.0,37.0,33.0,38.0
ACA858,CFNNH,CYYZ,EGLL,11100,34815,12060,36177,16.0,22.7,12.0,38.0,13.0,40.0
DLH2XY,DACKG,EKCH,EDDM,68400,74320,70020,74328,27.0,0.13333333333333333,76.0,82.0,77.0,82.0
TAM8070,PTMUD,SBGR,EDDF,4200,44086,5340,44293,19.0,3.45,4.0,48.0,5.0,49.0
AFR12AA,FGRHV,LFPG,EDDM,18600,23254,19380,22902,13.0,-5.866666666666666,20.0,25.0,21.0,25.0
BEE762A,GFBJD,EGCC,LFPG,20700,25035,22380,26146,28.0,18.516666666666666,23.0,27.0,24.0,29.0
RYR2N,EIDPB,LIRN,LIME,24600,28862,26220,30432,27.0,26.166666666666668,27.0,32.0,29.0,33.0
SAS4616,EIFPS,EGPD,ENZV,60600,63825,60660,63374,1.0,-7.516666666666667,67.0,70.0,67.0,70.0
CFE7VX,GLCYT,EDDT,EGLC,34800,40498,35340,40603,9.0,1.75,38.0,44.0,39.0,45.0
TGZ926,4LTGM,UGTB,UUWW,36900,45497,37080,45077,3.0,-7.0,41.0,50.0,41.0,50.0
ROT416,YRBGK,LEMD,LROP,36900,49669,38340,49594,24.0,-1.25,41.0,55.0,42.0,55.0
TRA1A,PHXRY,EHAM,LSZH,40500,45254,41460,45019,16.0,-3.9166666666666665,45.0,50.0,46.0,50.0
TAP1265,CSTQD,EPWA,LPPT,48000,62514,49020,63007,17.0,8.216666666666667,53.0,69.0,54.0,70.0
