callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
RYR51GA,EIFRF,EDFH,LIRA,45300,51083,45840,50829,9.0,-4.233333333333333,50.0,56.0,50.0,56.0
QTR13EW,A7AGA,LEBL,OTHH,-33600,-11278,-31920,-10445,28.0,13.883333333333333,-38.0,-13.0,-36.0,-12.0
IBK5807,EIFJV,LEMD,GCLP,69300,78792,72840,82037,59.0,54.083333333333336,77.0,87.0,80.0,91.0
EZS18AG,HBJYA,LFSB,GCFV,38100,52809,38940,52979,14.0,2.8333333333333335,42.0,58.0,43.0,58.0
ETD85,A6EYI,OMAA,LIRF,81300,103451,82320,103871,17.0,7.0,90.0,114.0,91.0,115.0
BAW263,GVIID,EGLL,OERK,51600,75980,51360,73660,-4.0,-38.666666666666664,57.0,84.0,57.0,81.0
BEE3CL,GPRPB,LFBE,EGBB,30300,37210,31140,36865,14.0,-5.75,33.0,41.0,34.0,40.0
RYR184C,EIFIZ,LICC,LIME,24000,30392,24720,30837,12.0,7.416666666666667,26.0,33.0,27.0,34.0
GEC8416,DALCJ,EDDF,UTAA,9900,28947,11160,29640,21.0,11.55,11.0,32.0,12.0,32.0
RYR818,EIDPL,EIDW,EGPH,66900,70560,67170,69443,4.5,-18.616666666666667,74.0,78.0,74.0,77.0
EZY41NM,GEZRR,EGKK,LPFR,25500,35794,26460,36045,16.0,4.183333333333334,28.0,39.0,29.0,40.0
JAF7GM,OOJEF,EBCI,GCLP,16200,31877,16980,31710,13.0,-2.783333333333333,18.0,35.0,18.0,35.0
RYR25RW,EIDYR,LIEA,EGSS,74700,83793,75720,83851,17.0,0.9666666666666667,83.0,93.0,84.0,93.0
KBD366,FHBOD,LFPB,LFBD,39300,43101,40260,43961,16.0,14.333333333333334,43.0,47.0,44.0,48.0
AUA99J,OELGB,LOWW,LOWK,54900,57524,55098,56846,3.3,-11.3,61.0,63.0,61.0,63.0
RYR63QQ,EIFEH,LEPA,ESKN,39300,54554,43860,55138,76.0,9.733333333333333,43.0,60.0,48.0,61.0
LGL623,LXLGF,ELLX,LEPA,47400,58018,48120,56755,12.0,-21.05,52.0,64.0,53.0,63.0
DLH9AV,DAIUN,EDDF,EPWA,37200,43253,38700,43604,25.0,5.85,41.0,48.0,43.0,48.0
UAL40,N76064,KEWR,LIRF,77100,106683,79200,106933,35.0,4.166666666666667,85.0,118.0,88.0,118.0
IRA5396,EPIBD,OLBA,OIIE,-17700,-7777,-14305,-5839,56.583333333333336,32.3,-20.0,-9.0,-16.0,-7.0
DLH2UX,DAIBJ,EDDF,LIRF,49200,55357,49740,54728,9.0,-10.483333333333333,54.0,61.0,55.0,60.0
LOT759,SPLIN,EPWA,UKHH,32100,38791,33240,39120,19.0,5.483333333333333,35.0,43.0,36.0,43.0
DLH480,DAIXA,EDDM,KDEN,35700,70694,37560,71497,31.0,13.383333333333333,39.0,78.0,41.0,79.0
KZR402,P4KDC,UKBB,UAAA,69900,86446,71340,86757,24.0,5.183333333333334,77.0,96.0,79.0,96.0
SAS91Z,LNRRE,EDDF,ENGM,36000,43897,37980,43802,33.0,-1.5833333333333333,40.0,48.0,42.0,48.0
KLM43Z,PHBGH,EHAM,ESGG,70200,74968,70140,74066,-1.0,-15.033333333333333,78.0,83.0,77.0,82.0
AUI34L,URPSQ,UKLL,UKBB,14400,18110,15840,18840,24.0,12.166666666666666,16.0,20.0,17.0,20.0
SDM6125,VQBBA,UUWW,UMKK,12000,18531,12376,18480,6.266666666666667,-0.85,13.0,20.0,13.0,20.0
EDW285C,HBIJW,LPMA,LSZH,35100,48082,36000,48265,15.0,3.05,39.0,53.0,40.0,53.0
RYR494U,EIDCP,LKPR,EGSS,16800,23299,17280,23261,8.0,-0.6333333333333333,18.0,25.0,19.0,25.0
VKG2573,OYVKF,VTSP,ESGG,27600,69978,28980,71009,23.0,17.183333333333334,30.0,77.0,32.0,78.0
AFL2497,VPBNL,EKCH,UUEE,79800,87619,80280,87536,8.0,-1.3833333333333333,88.0,97.0,89.0,97.0
THY1967,TCJYG,LTBA,EGBB,16500,30342,17760,30468,21.0,2.1,18.0,33.0,19.0,33.0
SVR771,,UUDD,LIPE,7200,18768,7296,18543,1.6,-3.75,8.0,20.0,8.0,20.0
EZY65WU,OELQY,LPFR,EGAA,47400,57177,49140,58325,29.0,19.133333333333333,52.0,63.0,54.0,64.0
RYR862V,EIGDM,EDSB,LEAL,36000,43209,37872,45554,31.2,39.083333333333336,40.0,48.0,42.0,50.0
BMS5162,YRBMG,LGAV,LCLK,25200,30474,25620,30494,7.0,0.3333333333333333,28.0,33.0,28.0,33.0
ACA844,CFVLQ,CYYC,EDDF,83100,114575,84720,115595,27.0,17.0,92.0,127.0,94.0,128.0
TVF4102,FGZHQ,LFPO,DTTJ,38400,48489,40320,49519,32.0,17.166666666666668,42.0,53.0,44.0,55.0
BEL3325,OOTCQ,EBBR,HEGN,39600,55782,41040,56275,24.0,8.216666666666667,44.0,61.0,45.0,62.0
WAN965,9KEAI,OKBK,UGTB,33300,41784,33372,41700,1.2,-1.4,37.0,46.0,37.0,46.0
AEE973,SXOBE,LATI,LGAV,52800,57487,53280,57282,8.0,-3.4166666666666665,58.0,63.0,59.0,63.0
BAW545,GMEDM,LIPE,EGLL,60600,67499,62220,68740,27.0,20.683333333333334,67.0,74.0,69.0,76.0
AEE67M,SXDVX,LGAV,LIMC,42300,50923,42900,50790,10.0,-2.216666666666667,47.0,56.0,47.0,56.0
CCA939,B1428,ZBAA,LIRF,22200,59684,23580,60223,23.0,8.983333333333333,24.0,66.0,26.0,66.0
ETD984,A6DDD,KLCK,EDFH,-1200,25982,-960,26667,4.0,11.416666666666666,-2.0,28.0,-2.0,29.0
ISR5653,4XELA,LLBG,FSIA,9000,28969,11160,30289,36.0,22.0,10.0,32.0,12.0,33.0
SAS4083,LNRCZ,ENEV,ENGM,31200,36813,32280,37364,18.0,9.183333333333334,34.0,40.0,35.0,41.0
QTR1AA,A7BCA,LIRF,OTHH,74400,93140,74820,92660,7.0,-8.0,82.0,103.0,83.0,102.0
SAS7417,LNRRA,ENGM,GCLP,29400,50959,29820,50729,7.0,-3.8333333333333335,32.0,56.0,33.0,56.0
DLH9WC,DAIZA,EDDM,EDDK,19800,23401,21060,23936,21.0,8.916666666666666,22.0,26.0,23.0,26.0
EWG9EY,OEIEW,LOWS,EGLL,38700,44608,40560,47238,31.0,43.833333333333336,43.0,49.0,45.0,52.0
FCB683,5BDCU,EIDW,LCLK,48000,65222,49404,66689,23.4,24.45,53.0,72.0,54.0,74.0
SXS2RT,TCSEE,LTBJ,LTAF,60000,64596,61740,66420,29.0,30.4,66.0,71.0,68.0,73.0
