callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
LOT756,SPLNA,UKKK,EPWA,11100,16613,11880,16689,13.0,1.2666666666666666,12.0,18.0,13.0,18.0
WLM34MM,OOVLS,LJMB,EDDM,34200,38425,32829,36723,-22.85,-28.366666666666667,38.0,42.0,36.0,40.0
TCX430,GJMAB,EGKK,LTAI,22200,37089,23220,36960,17.0,-2.15,24.0,41.0,25.0,41.0
CFE5VZ,GLCYL,EGLC,LSGG,60300,65296,60960,66024,11.0,12.133333333333333,67.0,72.0,67.0,73.0
IAM4661,MM62181,LIPC,LIRP,41400,43616,42000,44075,10.0,7.65,46.0,48.0,46.0,48.0
ETD11B,A6APF,OMAA,KJFK,21300,69686,22980,70668,28.0,16.366666666666667,23.0,77.0,25.0,78.0
AUA631W,OELWO,LOWW,EPWA,56700,60918,58140,61790,24.0,14.533333333333333,63.0,67.0,64.0,68.0
CTM1403,FRAPL,LFOE,DTTA,25200,38597,25736,37368,8.933333333333334,-20.483333333333334,28.0,42.0,28.0,41.0
GJMBO,GJMBO,LFMN,EGGP,50400,58414,51660,59039,21.0,10.416666666666666,56.0,64.0,57.0,65.0
RSJ9660,RA89053,GABS,LMML,-25200,-9643,-23137,-8261,34.38333333333333,23.033333333333335,-28.0,-11.0,-26.0,-10.0
EZY24FJ,OEIJO,EGKK,LPFR,17700,26965,18480,26568,13.0,-6.616666666666666,19.0,29.0,20.0,29.0
UAE96,A6ENN,LIRF,OMDB,-14100,5547,-13560,4900,9.0,-10.783333333333333,-16.0,6.0,-16.0,5.0
TBZ6601,EPTAG,OITT,LTBA,17100,26101,17219,25620,1.9833333333333334,-8.016666666666667,19.0,29.0,19.0,28.0
CLU885,GCLBA,EDDF,OMDW,20400,42688,22260,42817,31.0,2.15,22.0,47.0,24.0,47.0
DLH1VT,DAISB,EDDF,EDDH,36000,42628,40080,43060,68.0,7.2,40.0,47.0,44.0,47.0
FCB327,5BDCZ,EGLL,LCLK,-27600,-10646,-25860,-9975,29.0,11.183333333333334,-31.0,-12.0,-29.0,-12.0
WZZ133,HALXM,ENTO,EPKT,24300,31240,25080,31037,13.0,-3.3833333333333333,27.0,34.0,27.0,34.0
CWG25,N125GH,KHOU,LDDU,-3600,36127,-2815,35788,13.083333333333334,-5.65,-4.0,40.0,-4.0,39.0
