callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
DLH2XV,DAECF,EGLC,EDDF,29700,34529,30300,34106,10.0,-7.05,33.0,38.0,33.0,37.0
AZA1636,EIEIE,LIBD,LIML,56100,60914,56580,60895,8.0,-0.31666666666666665,62.0,67.0,62.0,67.0
BAW11,GXLEF,EGLL,WSSS,-18300,26516,-16200,27507,35.0,16.516666666666666,-21.0,29.0,-18.0,30.0
THY5141,TCJDM,OEJN,LTBA,69900,82612,71311,83280,23.516666666666666,11.133333333333333,77.0,91.0,79.0,92.0
TAY723B,OOTNN,LEBL,EBLG,77400,84275,77820,84540,7.0,4.416666666666667,86.0,93.0,86.0,93.0
FIN868,OHLKK,ESGG,EFHK,66000,70492,66600,70595,10.0,1.7166666666666666,73.0,78.0,74.0,78.0
BTI3WX,YLBBW,EFTU,EVRA,8700,11824,8520,11407,-3.0,-6.95,9.0,13.0,9.0,12.0
SAS1281,ESATC,EKCH,EKBI,31500,34272,32100,34600,10.0,5.466666666666667,35.0,38.0,35.0,38.0
FHJFL,FHJFL,LFPN,LFQG,32400,34116,32706,34505,5.1,6.483333333333333,36.0,37.0,36.0,38.0
FHJFL,FHJFL,LFQG,LFPN,48600,50706,49512,52070,15.2,22.733333333333334,54.0,56.0,55.0,57.0
BEE3UE,GPRPC,EGCC,EGHI,41700,45317,43020,45429,22.0,1.8666666666666667,46.0,50.0,47.0,50.0
TOM9YT,GCPEU,EGKK,LPMA,25200,37425,26280,38361,18.0,15.6,28.0,41.0,29.0,42.0
SVR628,VQBLO,UMKK,UUDD,67200,72929,68880,74073,28.0,19.066666666666666,74.0,81.0,76.0,82.0
SVR404,,UMKK,USSS,42000,53910,42660,54240,11.0,5.5,46.0,59.0,47.0,60.0
WIF919,LNWIR,ENKR,ENTC,65100,69944,64980,68972,-2.0,-16.2,72.0,77.0,72.0,76.0
SVW65ZK,LXZAK,LOWS,LFPB,39000,43557,39540,43972,9.0,6.916666666666667,43.0,48.0,43.0,48.0
EZS39KB,HBJXC,LFBD,LSGG,69900,74341,70260,73931,6.0,-6.833333333333333,77.0,82.0,78.0,82.0
BCS7753,DALES,LGTS,LIMC,64800,71600,65254,71775,7.566666666666666,2.9166666666666665,72.0,79.0,72.0,79.0
