callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
THY6EN,TCJVY,LTBA,LYPG,65700,71935,66900,71956,20.0,0.35,73.0,79.0,74.0,79.0
MSNER,MSNER,EDDR,EDMO,45000,47589,45300,47200,5.0,-6.483333333333333,50.0,52.0,50.0,52.0
RYR26NY,EIGDV,EPSY,EGSS,70500,78648,71280,79069,13.0,7.016666666666667,78.0,87.0,79.0,87.0
BCS6761,DALER,LEMD,LPPR,54000,58227,55800,59491,30.0,21.066666666666666,60.0,64.0,62.0,66.0
RZO153,CSTKP,LPPT,LPHR,50400,60637,51300,60960,15.0,5.383333333333334,56.0,67.0,57.0,67.0
BAW133,GZBKL,EGLL,OEJN,74100,95170,75180,94646,18.0,-8.733333333333333,82.0,105.0,83.0,105.0
TWI562,TCTLB,OIIE,LTAI,67800,79133,67200,77580,-10.0,-25.883333333333333,75.0,87.0,74.0,86.0
UPS11,N251UP,UAAA,EDDK,38400,62197,40260,63496,31.0,21.65,42.0,69.0,44.0,70.0
KLM1418,PHBCA,LFLL,EHAM,67500,71006,67920,72130,7.0,18.733333333333334,75.0,78.0,75.0,80.0
MAC438,CNNMJ,LTFJ,GMMN,76200,94488,76620,93905,7.0,-9.716666666666667,84.0,104.0,85.0,104.0
FMG373,DEGIL,EDLP,EDDG,47400,49797,48753,56171,22.55,106.23333333333333,52.0,55.0,54.0,62.0
BHL350,,ENZV,ENLA,39300,44283,49114,49140,163.56666666666666,80.95,43.0,49.0,54.0,54.0
ARK343C,ECJHQ,LELL,LERS,39300,43500,41040,44628,29.0,18.8,43.0,48.0,45.0,49.0
DCAWR,DCAWR,EDDV,EDDN,39600,42504,43927,46401,72.11666666666666,64.95,44.0,47.0,48.0,51.0
BTI7VQ,YLBBN,EHAM,EYVI,30900,37871,32995,39126,34.916666666666664,20.916666666666668,34.0,42.0,36.0,43.0
CSA536,OKKFO,LKPR,EDDF,60600,64722,60420,64210,-3.0,-8.533333333333333,67.0,71.0,67.0,71.0
FHCSV,FHCSV,EGJJ,LFRO,43200,45671,45275,51078,34.583333333333336,90.11666666666666,48.0,50.0,50.0,56.0
FHLTP,,LFPN,LFOP,60000,63723,60360,63723,6.0,0.0,66.0,70.0,67.0,70.0
