callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
RYR65MK,EIFRM,LEBL,EGSS,31800,39364,33120,39563,22.0,3.316666666666667,35.0,43.0,36.0,43.0
CNF419S,ECMIY,GCLA,GCXO,34800,36674,34800,36416,0.0,-4.3,38.0,40.0,38.0,40.0
VLG2901,ECMXG,LEPA,EHAM,47700,55387,48180,55687,8.0,5.0,53.0,61.0,53.0,61.0
IBE2604,ECMOY,SAEZ,LEBL,22500,67248,21960,65630,-9.0,-26.966666666666665,25.0,74.0,24.0,72.0
RYR8508,EIFIM,EPKK,ENTO,42300,49264,43140,49750,14.0,8.1,47.0,54.0,47.0,55.0
MAC377,CNNMJ,GMTT,LEBL,39900,45177,40320,44903,7.0,-4.566666666666666,44.0,50.0,44.0,49.0
OAL575,SXDGE,LGIR,LGTS,58500,62437,58846,62949,5.766666666666667,8.533333333333333,65.0,69.0,65.0,69.0
DLH07E,DAIUL,EDDF,LOWW,35400,39981,36060,39680,11.0,-5.016666666666667,39.0,44.0,40.0,44.0
FIN5DF,OHLXM,EFKT,EFHK,73200,77860,72900,77044,-5.0,-13.6,81.0,86.0,81.0,85.0
EWG7CE,DABQQ,EDDT,LOWS,61200,66010,61980,65464,13.0,-9.1,68.0,73.0,68.0,72.0
EWG47U,DAEWR,EDDL,EGCC,60900,67410,63780,67760,48.0,5.833333333333333,67.0,74.0,70.0,75.0
TFL597,GVYGM,EHAM,LEIB,13500,22593,14880,23115,23.0,8.7,15.0,25.0,16.0,25.0
UAL5,N78001,KIAH,EGLL,4800,35507,5400,35458,10.0,-0.8166666666666667,5.0,39.0,6.0,39.0
BAW76GF,GEUOH,LFSB,EGLL,-14400,-10704,-13980,-10403,7.0,5.016666666666667,-16.0,-12.0,-16.0,-12.0
THY2TN,TCJGF,LTCV,LTAC,25500,30468,26460,31080,16.0,10.2,28.0,33.0,29.0,34.0
EZY842P,GEZRA,LFMN,LFBD,49500,53496,49795,53589,4.916666666666667,1.55,55.0,59.0,55.0,59.0
JAF2HL,OOJAU,LFPO,GMFO,48600,58163,50700,58965,35.0,13.366666666666667,54.0,64.0,56.0,65.0
CFE8WM,GLCYE,LFPO,EGLC,34800,38107,36000,38838,20.0,12.183333333333334,38.0,42.0,40.0,43.0
AEA097,ECMLT,LEMD,KMIA,-38100,-5889,-35040,-3859,51.0,33.833333333333336,-43.0,-7.0,-39.0,-5.0
RYR6332,EIGDC,LEBL,LEST,16200,22300,17119,21843,15.316666666666666,-7.616666666666666,18.0,24.0,19.0,24.0
DLA5DM,IADJT,EDDM,LIMF,18600,22128,19560,22768,16.0,10.666666666666666,20.0,24.0,21.0,25.0
BAW6,GZBKG,RJAA,EGLL,14100,57384,14940,58155,14.0,12.85,15.0,63.0,16.0,64.0
SAS1633,LNRPG,ESSA,EDDS,28500,35968,29160,36242,11.0,4.566666666666666,31.0,39.0,32.0,40.0
SAS46B,LNRRL,LEMG,ENGM,32400,46615,33540,46071,19.0,-9.066666666666666,36.0,51.0,37.0,51.0
AMX007,XAAMX,MMMX,EGLL,15000,49501,16744,51045,29.066666666666666,25.733333333333334,16.0,55.0,18.0,56.0
SAS355,LNRRG,ENVA,ENGM,36900,39855,37800,40282,15.0,7.116666666666666,41.0,44.0,42.0,44.0
WIF627,LNWDF,ENTC,ENBR,54300,63220,54960,63088,11.0,-2.2,60.0,70.0,61.0,70.0
