callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
UZB274,UK78702,LTBA,UTTT,-15300,-816,-13920,-769,23.0,0.7833333333333333,-17.0,-1.0,-16.0,-1.0
NAK335,FGGNQ,LFLS,LFLX,21600,29553,22320,28686,12.0,-14.45,24.0,32.0,24.0,31.0
SAS1926,EIFPN,EKAH,ENGM,58800,62064,58440,61111,-6.0,-15.883333333333333,65.0,68.0,64.0,67.0
THY55,TCJJE,WSSS,LTBA,-30300,8715,-28200,9960,35.0,20.75,-34.0,9.0,-32.0,11.0
THY8VP,TCSCK,LTAC,LTCG,68400,72254,69240,72540,14.0,4.766666666666667,76.0,80.0,76.0,80.0
EZY41TL,GEZWH,LPPR,LFPG,60600,67810,61380,67785,13.0,-0.4166666666666667,67.0,75.0,68.0,75.0
SAT606,CSTRD,LPLA,LPGR,60600,61829,60900,61920,5.0,1.5166666666666666,67.0,68.0,67.0,68.0
SAT423,CSTRE,LPSJ,LPPD,58500,60963,59100,60840,10.0,-2.05,65.0,67.0,65.0,67.0
DLH082,DAECH,EDDF,EDDL,51600,54225,52320,54379,12.0,2.566666666666667,57.0,60.0,58.0,60.0
EWG8XE,DAIZS,EDDN,EDDL,37200,40694,37140,39971,-1.0,-12.05,41.0,45.0,41.0,44.0
ELY562,4XEHF,EPWA,LLBG,73800,86928,74520,86400,12.0,-8.8,82.0,96.0,82.0,96.0
SWR26H,HBIJI,LSZH,EGLL,59700,65689,61200,67442,25.0,29.216666666666665,66.0,72.0,68.0,74.0
UAE43,A6EPF,OMDB,EDDF,-900,22457,1320,23849,37.0,23.2,-1.0,24.0,1.0,26.0
NAX43E,LNNIA,ESSA,ESPA,50400,54612,50580,54508,3.0,-1.7333333333333334,56.0,60.0,56.0,60.0
FEG3006,SUTMJ,ETNL,HEGN,18000,32885,17940,33294,-1.0,6.816666666666666,20.0,36.0,19.0,36.0
EZY37CP,OEIJI,EGGW,LEPA,66600,74993,67620,74907,17.0,-1.4333333333333333,74.0,83.0,75.0,83.0
BAW524R,GGATU,EGKK,LIRF,26400,34280,27840,35119,24.0,13.983333333333333,29.0,38.0,30.0,39.0
SCW38,SEMKH,ESSB,ESGG,58500,62391,58680,62104,3.0,-4.783333333333333,65.0,69.0,65.0,69.0
TAM8063,PTMSZ,LIMC,SBGR,-13200,30798,-12780,29955,7.0,-14.05,-15.0,34.0,-15.0,33.0
BTI14B,YLBAJ,EKCH,EVRA,63300,68251,63720,68422,7.0,2.85,70.0,75.0,70.0,76.0
IBK6054,EIFHE,LEMD,EGKK,61800,69054,62760,69399,16.0,5.75,68.0,76.0,69.0,77.0
BTI484,YLBBV,LKPR,EVRA,63900,70564,65640,71219,29.0,10.916666666666666,71.0,78.0,72.0,79.0
EWG4KN,DAKNJ,EDDT,EDDS,54600,58860,55200,58750,10.0,-1.8333333333333333,60.0,65.0,61.0,65.0
EWG149,DAXGC,MKJS,EDDK,79200,113047,79800,113047,10.0,0.0,88.0,125.0,88.0,125.0
WIF87G,LNWIF,ENGM,ENBL,21300,25690,21660,24773,6.0,-15.283333333333333,23.0,28.0,24.0,27.0
AEA039,ECLVL,LEMD,SEQM,-1500,38698,-1000,39000,8.333333333333334,5.033333333333333,-2.0,42.0,-2.0,43.0
EZY17TA,OEIJH,LFPO,LSGG,30600,34440,31080,33462,8.0,-16.3,34.0,38.0,34.0,37.0
NAX190,LNDYA,ENGM,ENHD,52200,55323,52740,55066,9.0,-4.283333333333333,58.0,61.0,58.0,61.0
EZE94C,GMAJB,EGNT,EGPD,61200,64873,62520,64871,22.0,-0.03333333333333333,68.0,72.0,69.0,72.0
AZA61CM,EIEJL,KJFK,LIRF,5400,35721,7020,34935,27.0,-13.1,6.0,39.0,7.0,38.0
BCS7809,LZCGU,LIPZ,EDDP,-11700,-6190,-11520,-6901,3.0,-11.85,-13.0,-7.0,-13.0,-8.0
WZZ6408,HALYO,EDDB,UGKO,26100,38705,26880,38760,13.0,0.9166666666666666,29.0,43.0,29.0,43.0
AUA611,OELXC,LOWW,ULLI,39000,47472,40680,48086,28.0,10.233333333333333,43.0,52.0,45.0,53.0
RYR24SB,EIFOP,LIRF,LICJ,-14100,-10598,-13680,-11030,7.0,-7.2,-16.0,-12.0,-16.0,-13.0
