callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
BAW362,GEUUA,EGLL,LFLL,46200,52509,48180,52679,33.0,2.8333333333333335,51.0,58.0,53.0,58.0
AUA85P,OELBK,LOWW,EKCH,56100,61638,58260,63155,36.0,25.283333333333335,62.0,68.0,64.0,70.0
THY6358,TCJCI,LTBA,VABB,62400,84077,63480,83957,18.0,-2.0,69.0,93.0,70.0,93.0
EWG4PH,DABFP,LEPA,LOWS,49500,56368,50520,56540,17.0,2.8666666666666667,55.0,62.0,56.0,62.0
SCW36,SEDSS,ESSB,ESGG,57600,60693,58380,61059,13.0,6.1,64.0,67.0,64.0,67.0
NAX367,LNNGD,ENEV,ENGM,49500,55271,50100,55206,10.0,-1.0833333333333333,55.0,61.0,55.0,61.0
SAS4572,LNRNN,ENVA,ENBO,54600,57931,54480,57298,-2.0,-10.55,60.0,64.0,60.0,63.0
AYR34,ECIKI,LEJR,LEJR,63900,69720,63578,69499,-5.366666666666666,-3.683333333333333,71.0,77.0,70.0,77.0
RYR94NZ,EIEBR,EGSS,EGAA,46500,50438,48360,51620,31.0,19.7,51.0,56.0,53.0,57.0
VLJ214R,FHPUR,LFLC,LFPB,48600,51483,48960,51972,6.0,8.15,54.0,57.0,54.0,57.0
FIN85,OHLWD,EFHK,ZBAA,55200,80191,55500,79970,5.0,-3.683333333333333,61.0,89.0,61.0,88.0
HKS390,LNOQE,ZZZZ,ENZV,55800,60480,56141,58995,5.683333333333334,-24.75,62.0,67.0,62.0,65.0
WZZ951,HALWC,ENTO,EPLB,48900,55872,49680,55620,13.0,-4.2,54.0,62.0,55.0,61.0
CVK7077,URCNN,DAUG,LFOK,59400,71792,59400,72323,0.0,8.85,66.0,79.0,66.0,80.0
HOP13LB,,LFML,LFQQ,48600,53295,49080,53177,8.0,-1.9666666666666666,54.0,59.0,54.0,59.0
ROT202J,YRATA,LUKK,LROP,23400,27427,23700,26949,5.0,-7.966666666666667,26.0,30.0,26.0,29.0
AFR55LE,,LFPO,LFSB,23400,27958,24300,27962,15.0,0.06666666666666667,26.0,31.0,27.0,31.0
DLH4T,DAIZB,EDDM,EDDT,46800,50162,47940,50746,19.0,9.733333333333333,52.0,55.0,53.0,56.0
AAL141,N750AN,EGLL,KJFK,66600,92012,67620,91878,17.0,-2.2333333333333334,74.0,102.0,75.0,102.0
BAW823,GEUPG,EIDW,EGLL,67800,71898,69217,72662,23.616666666666667,12.733333333333333,75.0,79.0,76.0,80.0
RYR995A,EIESZ,LMML,EPKK,49200,57688,50220,57871,17.0,3.05,54.0,64.0,55.0,64.0
EZY23AT,GEZON,EGKK,LMML,19500,30753,20700,30815,20.0,1.0333333333333334,21.0,34.0,23.0,34.0
AFR745Q,,LFPO,LFBP,54000,58546,54295,54300,4.916666666666667,-70.76666666666667,60.0,65.0,60.0,60.0
HNL07B,PHSHK,EHKE,EHKD,57300,59301,57300,59876,0.0,9.583333333333334,63.0,65.0,63.0,66.0
RYR77NZ,EIGJB,EDDB,EKBI,51900,55785,52680,55848,13.0,1.05,57.0,61.0,58.0,62.0
EZY32GT,GEZGR,EGBB,LSGG,62100,68762,62160,67204,1.0,-25.966666666666665,69.0,76.0,69.0,74.0
IBE3482,ECJXV,LEMD,LSGG,66900,74344,68160,73395,21.0,-15.816666666666666,74.0,82.0,75.0,81.0
KLM1873,PHEZC,EHAM,EDDS,37800,42133,39600,42624,30.0,8.183333333333334,42.0,46.0,44.0,47.0
EWG5EB,DAGWM,LFMN,EDDK,38700,43438,39840,44444,19.0,16.766666666666666,43.0,48.0,44.0,49.0
ROT712,YRATB,LRIA,LROP,35400,39134,35040,37850,-6.0,-21.4,39.0,43.0,38.0,42.0
SAS1713,OYKAP,EFHK,EKCH,51300,56871,52260,57392,16.0,8.683333333333334,57.0,63.0,58.0,63.0
EXS54AR,GPOWN,EGSS,GCTS,34200,48933,35220,49077,17.0,2.4,38.0,54.0,39.0,54.0
KLM1183,PHEZZ,EHAM,ESSL,69720,75618,70620,75609,15.0,-0.15,77.0,84.0,78.0,84.0
