callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EZY21LZ,GEZOD,EGKK,LTBJ,49200,62564,51240,63780,34.0,20.266666666666666,54.0,69.0,56.0,70.0
EZY9009,OELQE,EGKK,EGGW,54000,56830,54240,56004,4.0,-13.766666666666667,60.0,63.0,60.0,62.0
EZY51AB,YLLCN,LEPA,EDDT,60000,70039,61500,70145,25.0,1.7666666666666666,66.0,77.0,68.0,77.0
BAW756,GEUOG,EGLL,LFSB,69300,75106,70140,74577,14.0,-8.816666666666666,77.0,83.0,77.0,82.0
RYR52EJ,EIFOZ,EBCI,LEMD,35100,43501,36660,43937,26.0,7.266666666666667,39.0,48.0,40.0,48.0
PGT1EF,TCDCG,LTAC,LTFJ,21000,23667,21840,24360,14.0,11.55,23.0,26.0,24.0,27.0
THY62A,TCJFH,LTAC,LTAI,33000,35872,34140,36900,19.0,17.133333333333333,36.0,39.0,37.0,41.0
HHE61A,PHSHO,EHKD,EHKP,18000,19971,18360,19778,6.0,-3.216666666666667,20.0,22.0,20.0,21.0
HHE61A,PHSHO,EHLN,EHKD,20820,21843,20820,21795,0.0,-0.8,23.0,24.0,23.0,24.0
RYR3372,EIFTZ,LMML,LIMF,16800,23232,18600,24329,30.0,18.283333333333335,18.0,25.0,20.0,27.0
LOT675,SPLNC,EPWA,UUEE,31500,37881,33240,38820,29.0,15.65,35.0,42.0,36.0,43.0
RYR81HY,EIFZI,LIPH,EDDF,68220,72720,69000,72487,13.0,-3.8833333333333333,75.0,80.0,76.0,80.0
JEF11,OHWIC,EFHK,LFBO,39600,53427,40020,52498,7.0,-15.483333333333333,44.0,59.0,44.0,58.0
DLH2CL,DACNB,EDDF,EPPO,39900,44247,40620,44190,12.0,-0.95,44.0,49.0,45.0,49.0
THY6647,TCLJL,LTBA,UCFM,44700,62187,46380,62760,28.0,9.55,49.0,69.0,51.0,69.0
EZY18PU,GEZWX,EGGW,BIKF,18900,29133,19320,28403,7.0,-12.166666666666666,21.0,32.0,21.0,31.0
SWR255Y,HBJLP,LEST,LSZH,46200,54150,46500,53438,5.0,-11.866666666666667,51.0,60.0,51.0,59.0
PRI9572,YLPSC,EKYT,ESSA,53700,57087,53520,56718,-3.0,-6.15,59.0,63.0,59.0,63.0
THY8QU,TCSAI,LTAC,LTFJ,25200,27838,25380,27571,3.0,-4.45,28.0,30.0,28.0,30.0
NJE2VY,CSDXY,LFPB,EDDP,19800,23942,20100,24436,5.0,8.233333333333333,22.0,26.0,22.0,27.0
JAV3456,JYJAX,LROP,OJAQ,35100,45351,35640,44693,9.0,-10.966666666666667,39.0,50.0,39.0,49.0
THY5YK,TCJTI,EDDF,LTBA,19200,29803,20160,30900,16.0,18.283333333333335,21.0,33.0,22.0,34.0
FIN5DF,OHLXM,EFKT,EFHK,-13200,-8540,-13500,-9356,-5.0,-13.6,-15.0,-10.0,-15.0,-11.0
EZY27CA,OEIJS,LIMC,LFPG,15900,19973,16629,20566,12.15,9.883333333333333,17.0,22.0,18.0,22.0
THY5LS,TCJZE,LTBA,EYVI,18600,27986,20340,29415,29.0,23.816666666666666,20.0,31.0,22.0,32.0
WZZ4UP,HALXV,EHEH,LHBP,25800,32337,26640,32362,14.0,0.4166666666666667,28.0,35.0,29.0,35.0
LAV963P,ECMUB,LFBT,LIME,42900,48263,42660,47120,-4.0,-19.05,47.0,53.0,47.0,52.0
TOM334,GFDZZ,EGKK,LTAI,45600,60086,46980,60420,23.0,5.566666666666666,50.0,66.0,52.0,67.0
EZY752E,GEZRN,LFBD,LFLL,42900,46988,43860,47156,16.0,2.8,47.0,52.0,48.0,52.0
RYR7N,EIDWA,EGNM,EIDW,66600,69758,68280,71180,28.0,23.7,74.0,77.0,75.0,79.0
QTR8TL,A7ALE,LSZH,OTHH,26700,47370,27360,47621,11.0,4.183333333333334,29.0,52.0,30.0,52.0
THY6482,TCJOV,LTBA,UCFM,24300,42239,26280,42960,33.0,12.016666666666667,27.0,46.0,29.0,47.0
VJT953,9HVJX,EGLF,EGGW,28800,30849,28500,29714,-5.0,-18.916666666666668,32.0,34.0,31.0,33.0
FIN142,OHLWG,VTBS,EFHK,6900,43512,7980,44957,18.0,24.083333333333332,7.0,48.0,8.0,49.0
JAF76H,OOJBG,LIPE,GMMX,6900,19422,7020,18573,2.0,-14.15,7.0,21.0,7.0,20.0
RYR61QD,EIEBH,GCRR,EGPK,21900,36396,22380,36314,8.0,-1.3666666666666667,24.0,40.0,24.0,40.0
EZY83NJ,GEZIX,EGKK,EPKK,47400,54591,48240,55090,14.0,8.316666666666666,52.0,60.0,53.0,61.0
RYR287A,EIEKS,LEXJ,LIME,46500,52938,46980,53037,8.0,1.65,51.0,58.0,52.0,58.0
AUA923,OELGP,LOWW,LOWS,54600,57504,54960,57265,6.0,-3.9833333333333334,60.0,63.0,61.0,63.0
SWR980,HBIJE,LSZH,EDDT,46800,51319,47880,51732,18.0,6.883333333333334,52.0,57.0,53.0,57.0
AFR57DD,FGKXT,LFPG,LIRN,26400,34468,26820,33787,7.0,-11.35,29.0,38.0,29.0,37.0
WIF773,LNWII,ENVA,ENRA,46800,50945,46740,50406,-1.0,-8.983333333333333,52.0,56.0,51.0,56.0
VIR12E,GVRED,KBOS,EGLL,7200,29641,7620,28171,7.0,-24.5,8.0,32.0,8.0,31.0
KLM97L,PHBGH,EHAM,LFRS,27600,32307,28140,32737,9.0,7.166666666666667,30.0,35.0,31.0,36.0
AFR32KJ,FHBNH,LFBO,LFPO,26400,30766,26880,30290,8.0,-7.933333333333334,29.0,34.0,29.0,33.0
RYR67VN,EIDCY,LKPR,EGSS,51600,57948,52020,57606,7.0,-5.7,57.0,64.0,57.0,64.0
AEA4065,ECMHJ,LEMD,LEVC,45420,48785,46260,49327,14.0,9.033333333333333,50.0,54.0,51.0,54.0
DAL237,N813NW,LIRF,KDTW,33300,65776,34020,65843,12.0,1.1166666666666667,37.0,73.0,37.0,73.0
VLG3220,ECMFN,LEBL,GCTS,21900,34211,22860,34946,16.0,12.25,24.0,38.0,25.0,38.0
SHT86Y,GEUPG,EGLL,EGAC,43500,47694,44040,47040,9.0,-10.9,48.0,52.0,48.0,52.0
EZY79YZ,GEZBD,LJLJ,EGSS,53700,60672,55320,61834,27.0,19.366666666666667,59.0,67.0,61.0,68.0
AFR97UY,FGRHZ,LIML,LFPG,28200,32839,28680,32458,8.0,-6.35,31.0,36.0,31.0,36.0
THY9JL,TCJPS,LTAI,LTFJ,38400,42396,39120,42360,12.0,-0.6,42.0,47.0,43.0,47.0
DLH6TR,DAIUO,EDDF,EGBB,35400,41147,37680,42636,38.0,24.816666666666666,39.0,45.0,41.0,47.0
EZY73HZ,GEZRJ,EGCC,GMMX,56760,70432,57300,69640,9.0,-13.2,63.0,78.0,63.0,77.0
QTR707,A7BEO,OTHH,KIAD,19200,68343,21240,68888,34.0,9.083333333333334,21.0,75.0,23.0,76.0
KLM17M,PHBGB,EHAM,LEMD,27000,35371,28560,35926,26.0,9.25,30.0,39.0,31.0,39.0
UAL39,N14102,EGPH,KEWR,29700,54259,31860,55812,36.0,25.883333333333333,33.0,60.0,35.0,62.0
RAM537D,CNROP,FOOL,GMMN,1500,20473,2340,20714,14.0,4.016666666666667,1.0,22.0,2.0,23.0
SAS006,LNRGA,ESSA,ESPA,29400,33739,30120,33835,12.0,1.6,32.0,37.0,33.0,37.0
SXD6U,DASXR,EDDL,HEGN,24600,41934,25740,41353,19.0,-9.683333333333334,27.0,46.0,28.0,45.0
EZY804X,GEZFW,EGSS,EGPF,68100,72048,68460,71590,6.0,-7.633333333333334,75.0,80.0,76.0,79.0
RYR33PC,EIFIJ,LIPE,EGCC,45600,53514,48000,54870,40.0,22.6,50.0,59.0,53.0,60.0
RYR47ZP,EIGDS,LEPA,EDDB,47100,57369,49620,58244,42.0,14.583333333333334,52.0,63.0,55.0,64.0
RYR342X,EIDCR,LIME,EKBI,36300,43359,38280,44988,33.0,27.15,40.0,48.0,42.0,49.0
AUI56K,URPSD,UKOO,UKBB,14400,18116,14760,17820,6.0,-4.933333333333334,16.0,20.0,16.0,19.0
RYR60NF,EIDYZ,ESKN,LEPA,24300,36912,24660,36941,6.0,0.48333333333333334,27.0,41.0,27.0,41.0
IBS3900,ECMBU,LEMD,GCFV,25200,34727,25680,34309,8.0,-6.966666666666667,28.0,38.0,28.0,38.0
DLH7CF,DAIUR,EIDW,EDDM,34200,41820,35724,42306,25.4,8.1,38.0,46.0,39.0,47.0
SAS841,SEREZ,ENGM,LSZH,30000,38135,30600,37941,10.0,-3.2333333333333334,33.0,42.0,34.0,42.0
EZY76RU,GEZUF,EGGW,GMMI,48900,62156,49800,62115,15.0,-0.6833333333333333,54.0,69.0,55.0,69.0
RYR16QH,EIEKM,LIMC,EGGP,37500,45037,39240,45332,29.0,4.916666666666667,41.0,50.0,43.0,50.0
KLM1840,PHHZX,LOWW,EHAM,26700,32421,27960,33242,21.0,13.683333333333334,29.0,36.0,31.0,36.0
AFL508,VPBFX,UUEE,LLBG,37800,51304,38160,50425,6.0,-14.65,42.0,57.0,42.0,56.0
EWG14V,DABMQ,GCTS,EDDH,53100,69464,54060,69386,16.0,-1.3,59.0,77.0,60.0,77.0
GMI2918,DASTA,LFPG,BKPR,56700,66139,58080,66360,23.0,3.683333333333333,63.0,73.0,64.0,73.0
DLH7XV,DAISX,EDDF,EDDH,16200,19879,17040,19802,14.0,-1.2833333333333334,18.0,22.0,18.0,22.0
IBS3610,ECJFG,LEAS,EGLL,60300,65532,60300,65283,0.0,-4.15,67.0,72.0,67.0,72.0
EZY34JV,GEZAV,LFBO,EGKK,18000,23276,18480,22942,8.0,-5.566666666666666,20.0,25.0,20.0,25.0
AFL2417,VQBKU,LIMC,UUEE,31200,42652,32340,43080,19.0,7.133333333333334,34.0,47.0,35.0,47.0
THY30L,TCJPR,LTBA,LTFC,37800,41770,40680,43860,48.0,34.833333333333336,42.0,46.0,45.0,48.0
ANE8761,ECMSB,LFBO,LEMD,55500,59725,55800,59765,5.0,0.6666666666666666,61.0,66.0,62.0,66.0
RYR93CU,EIGJI,EYVI,EBCI,66000,75103,66420,74528,7.0,-9.583333333333334,73.0,83.0,73.0,82.0
