callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
GBSGT,GBSGT,EGKB,EDNY,46800,57916,47700,57260,15.0,-10.933333333333334,52.0,64.0,53.0,63.0
THY5141,TCJDM,OEJN,LTBA,-16500,-3788,-15089,-3120,23.516666666666666,11.133333333333333,-19.0,-5.0,-17.0,-4.0
TAY723B,OOTNN,LEBL,EBLG,-9000,-2125,-8580,-1860,7.0,4.416666666666667,-10.0,-3.0,-10.0,-3.0
AFR1116,EIRJX,LFPG,EIDW,46200,53257,47160,53113,16.0,-2.4,51.0,59.0,52.0,59.0
EXS524,GGDFG,LELC,EGNT,47160,57642,48420,58352,21.0,11.833333333333334,52.0,64.0,53.0,64.0
RYR88TA,EIENL,EDDB,LPPT,40500,55643,44040,55545,59.0,-1.6333333333333333,45.0,61.0,48.0,61.0
KLM94G,PHBGG,EDDH,EHAM,46800,49153,46800,49654,0.0,8.35,52.0,54.0,52.0,55.0
WIF4LJ,LNWDI,ENBR,ENBO,29400,36734,30180,35796,13.0,-15.633333333333333,32.0,40.0,33.0,39.0
EZY2106,OELQC,LOWI,EGGW,30000,36141,29940,35856,-1.0,-4.75,33.0,40.0,33.0,39.0
CPA676,BLRP,LLBG,VHHH,44100,76805,44520,76161,7.0,-10.733333333333333,49.0,85.0,49.0,84.0
ASL15J,YUALV,LOWW,LYBE,27900,32710,28920,32989,17.0,4.65,31.0,36.0,32.0,36.0
XGO6MV,DIJET,LFBO,LFMV,28800,31702,28980,31776,3.0,1.2333333333333334,32.0,35.0,32.0,35.0
THY92,TCJIO,LTBA,OEJN,30300,42860,30840,42188,9.0,-11.2,33.0,47.0,34.0,46.0
UAE183,A6EQH,OMDB,EBBR,15600,39471,17820,41559,37.0,34.8,17.0,43.0,19.0,46.0
BCS4982,GBMRA,EDDP,LSGG,9000,14030,10140,14589,19.0,9.316666666666666,10.0,15.0,11.0,16.0
DLH57Y,DACKB,LFML,EDDM,57000,62672,58080,63003,18.0,5.516666666666667,63.0,69.0,64.0,70.0
BAW2708,GPOWM,EGKK,LEBL,50400,56885,50580,56196,3.0,-11.483333333333333,56.0,63.0,56.0,62.0
AEE9SF,SXDVG,LGAV,LBSF,32100,36783,33000,36263,15.0,-8.666666666666666,35.0,40.0,36.0,40.0
SAS268,LNRRG,ENBR,ENGM,43500,46811,43792,45890,4.866666666666666,-15.35,48.0,52.0,48.0,50.0
THY6MU,TCJGV,LTBA,LTAC,32400,36359,33840,36540,24.0,3.0166666666666666,36.0,40.0,37.0,40.0
THY90T,TCJGT,LTBJ,LTBA,32400,36265,33180,36180,13.0,-1.4166666666666667,36.0,40.0,36.0,40.0
AAL740,N292AY,KPHL,LEMD,-10200,14601,-8280,15304,32.0,11.716666666666667,-12.0,16.0,-10.0,17.0
BAW676,GEUUO,EGLL,LTBA,34680,48697,36780,48780,35.0,1.3833333333333333,38.0,54.0,40.0,54.0
BCY105,EIRJZ,EGLC,EIDW,29700,34440,30540,34229,14.0,-3.5166666666666666,33.0,38.0,33.0,38.0
TAP669,CSTTN,EHAM,LPPT,18000,27315,24600,34319,110.0,116.73333333333333,20.0,30.0,27.0,38.0
FBPIC,,LFPN,LFLA,36000,38015,39737,43347,62.28333333333333,88.86666666666666,40.0,42.0,44.0,48.0
THY89,TCJOL,RKSI,LTBA,-37500,3959,-36960,3900,9.0,-0.9833333333333333,-42.0,4.0,-42.0,4.0
WZZ924,HALWF,EHEH,LQTZ,46500,53491,47880,54240,23.0,12.483333333333333,51.0,59.0,53.0,60.0
ICL922,4XICB,KATL,EBLG,46800,75234,47820,76237,17.0,16.716666666666665,52.0,83.0,53.0,84.0
SAS1415,OYKBT,ESSA,EKCH,14700,18419,16200,19252,25.0,13.883333333333333,16.0,20.0,18.0,21.0
HBLQY,HBLQY,LSZG,LSZB,50400,52232,50820,52352,7.0,2.0,56.0,58.0,56.0,58.0
LOT3885,SPEQE,EPWA,EPKT,54600,57850,55980,57935,23.0,1.4166666666666667,60.0,64.0,62.0,64.0
DLH6TR,DAIZN,EDDF,EGBB,35400,41810,36780,41733,23.0,-1.2833333333333334,39.0,46.0,40.0,46.0
EWG4CJ,DAKNN,EDDH,LFPG,58500,63236,59160,63285,11.0,0.8166666666666667,65.0,70.0,65.0,70.0
SHT12T,GEUPM,EGLL,EGNT,-14700,-11349,-12720,-10274,33.0,17.916666666666668,-17.0,-13.0,-15.0,-12.0
AFL2415,VQBOI,LIMC,UUEE,81300,92688,81852,92750,9.2,1.0333333333333334,90.0,102.0,90.0,103.0
FIN5MU,OHLKN,EFHK,EDDT,46500,52575,47580,53246,18.0,11.183333333333334,51.0,58.0,52.0,59.0
