callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
NAX4097,LNNHF,ESSA,ESNS,63000,67060,63420,66611,7.0,-7.483333333333333,70.0,74.0,70.0,74.0
THY1VR,TCJMH,LTAU,LTBA,55500,60336,57060,61140,26.0,13.4,61.0,67.0,63.0,67.0
THY6UC,TCSAH,LTAC,LTFE,60600,65272,61080,64680,8.0,-9.866666666666667,67.0,72.0,67.0,71.0
SAS4788,LNRRK,BIKF,ENGM,59400,69113,60180,69037,13.0,-1.2666666666666666,66.0,76.0,66.0,76.0
AEA1034,ECIDA,LFPG,LEMG,29100,37789,30240,38077,19.0,4.8,32.0,41.0,33.0,42.0
NTJ20K,SEKCH,ESSA,ESOK,59400,62529,59940,62410,9.0,-1.9833333333333334,66.0,69.0,66.0,69.0
RYR6058,EIGDW,LEXJ,EBCI,63300,68736,63900,69033,10.0,4.95,70.0,76.0,71.0,76.0
AFR73RR,FHBNF,LFMN,LFPO,27600,32208,27900,31807,5.0,-6.683333333333334,30.0,35.0,31.0,35.0
QTR290,A7AHX,LKPR,OTHH,26100,46118,26040,45497,-1.0,-10.35,29.0,51.0,28.0,50.0
N756QV,,EBKT,EGPE,42600,54454,43140,56370,9.0,31.933333333333334,47.0,60.0,47.0,62.0
AUA24G,OELGK,LOWS,LOWW,60600,62946,60420,62526,-3.0,-7.0,67.0,69.0,67.0,69.0
BAW413,GEUXJ,LEMG,EGLL,43800,52222,44880,53520,18.0,21.633333333333333,48.0,58.0,49.0,59.0
ISR441,4XATI,LLHA,LLET,35400,40050,35070,39120,-5.5,-15.5,39.0,44.0,38.0,43.0
WZZ2328,HALYT,LLBG,LHBP,-16080,-3167,-14640,-3130,24.0,0.6166666666666667,-18.0,-4.0,-17.0,-4.0
BEE5CZ,GJECY,LFRS,EGBB,40500,45876,41460,45908,16.0,0.5333333333333333,45.0,50.0,46.0,51.0
JAF3MG,OOJAR,GCLP,EBLG,37800,52101,38640,51990,14.0,-1.85,42.0,57.0,42.0,57.0
SAS493,LNRRJ,ESSA,ENGM,60600,63763,62760,65253,36.0,24.833333333333332,67.0,70.0,69.0,72.0
AFL2462,VPBTK,UUEE,LFPG,31500,44773,32580,45229,18.0,7.6,35.0,49.0,36.0,50.0
AFL2537,VPBTI,EDDL,UUEE,31500,43190,34020,43980,42.0,13.166666666666666,35.0,47.0,37.0,48.0
VLG61TL,ECLUN,LEBL,LIRF,73200,78862,73948,78614,12.466666666666667,-4.133333333333334,81.0,87.0,82.0,87.0
EWG47X,DABQA,LHBP,EDDL,34800,42624,35278,42455,7.966666666666667,-2.816666666666667,38.0,47.0,39.0,47.0
DAL44,N834MH,KJFK,EIDW,6900,29512,8580,28881,28.0,-10.516666666666667,7.0,32.0,9.0,32.0
QSM2273,EPFQP,OIIE,UGTB,46800,52253,47707,52560,15.116666666666667,5.116666666666666,52.0,58.0,53.0,58.0
SWR88Q,HBJCD,LSZH,EDDV,21300,25861,21960,25093,11.0,-12.8,23.0,28.0,24.0,27.0
AUR9LG,GLERE,EGKK,EGJB,61200,65689,62280,64756,18.0,-15.55,68.0,72.0,69.0,71.0
TAP1107,CSDJD,LEZL,LPPT,31500,36766,35340,39215,64.0,40.81666666666667,35.0,40.0,39.0,43.0
MSC805,SUBSM,HEMA,LIMC,59400,75211,60447,75918,17.45,11.783333333333333,66.0,83.0,67.0,84.0
