callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
AZA1567,EIDTA,LIEE,LIML,54600,59179,55500,59237,15.0,0.9666666666666667,60.0,65.0,61.0,65.0
LTR811,LNLTA,ENGM,ENVA,32400,36370,31980,35492,-7.0,-14.633333333333333,36.0,40.0,35.0,39.0
AFR1156,FGRHQ,LFMT,DAAG,35100,40217,35220,39743,2.0,-7.9,39.0,44.0,39.0,44.0
BEL74H,OOSSR,EDDH,EBBR,37500,41104,38100,41125,10.0,0.35,41.0,45.0,42.0,45.0
RYR2SV,EIFOG,EGSS,EDDB,39540,45103,39840,44243,5.0,-14.333333333333334,43.0,50.0,44.0,49.0
DLH7CH,DACNR,LRTR,EDDM,55500,60660,55320,59647,-3.0,-16.883333333333333,61.0,67.0,61.0,66.0
ANE8771,ECMLC,LFBO,LEMD,43500,47985,43740,47761,4.0,-3.7333333333333334,48.0,53.0,48.0,53.0
JAF6211,OOJAR,EBCI,HESH,25200,41101,26580,41461,23.0,6.0,28.0,45.0,29.0,46.0
AAL63,N772AN,LFPG,KMIA,-43800,-8695,-41700,-7590,35.0,18.416666666666668,-49.0,-10.0,-47.0,-9.0
TAP1040,CSTTV,LPPT,LEBL,32100,38406,32880,37895,13.0,-8.516666666666667,35.0,42.0,36.0,42.0
DLH9FF,DAEBB,EDDM,EDDS,64200,66140,64980,66640,13.0,8.333333333333334,71.0,73.0,72.0,74.0
AOJ48L,OEFKO,LOWS,LOWW,63000,65062,62940,64868,-1.0,-3.2333333333333334,70.0,72.0,69.0,72.0
BDI11,OYPBR,EKVJ,EKVJ,39600,42600,40457,43573,14.283333333333333,16.216666666666665,44.0,47.0,44.0,48.0
BAW297,GVIIH,EGLL,KORD,56700,85577,58320,85858,27.0,4.683333333333334,63.0,95.0,64.0,95.0
UAE79Y,A6EOC,EGLL,OMDB,58500,81391,60060,82121,26.0,12.166666666666666,65.0,90.0,66.0,91.0
BMS7WL,YRAMC,LROP,LFBD,46800,59110,47520,59108,12.0,-0.03333333333333333,52.0,65.0,52.0,65.0
PGT3N,TCCCJ,LTFJ,LTAI,56700,60607,56940,59880,4.0,-12.116666666666667,63.0,67.0,63.0,66.0
TFL457,PHTFF,EHAM,LEMG,52500,63560,53460,63230,16.0,-5.5,58.0,70.0,59.0,70.0
BEL3815,OOSSW,EBBR,LPPT,35100,45423,36000,45619,15.0,3.2666666666666666,39.0,50.0,40.0,50.0
WZZ9BR,HALXB,LROP,EDDN,40800,48676,41940,49740,19.0,17.733333333333334,45.0,54.0,46.0,55.0
RYR2ZK,EIFIW,LEBL,EBBR,45300,52340,46163,52307,14.383333333333333,-0.55,50.0,58.0,51.0,58.0
SXBEP,,LGAL,LGKV,44100,46583,46620,48803,42.0,37.0,49.0,51.0,51.0,54.0
BAW72J,GDBCG,EGKK,EGJJ,42900,45997,44280,46249,23.0,4.2,47.0,51.0,49.0,51.0
RYR62XX,EIDAD,LPPR,LFOT,41100,47774,41940,47295,14.0,-7.983333333333333,45.0,53.0,46.0,52.0
THY2UD,TCJVH,LTBA,LTAI,25500,30022,28260,31440,46.0,23.633333333333333,28.0,33.0,31.0,34.0
KLM86N,PHBXS,LEBL,EHAM,36600,43496,37525,44207,15.416666666666666,11.85,40.0,48.0,41.0,49.0
ETD19G,A6BLD,OMAA,KIAD,-60000,-10330,-58560,-9440,24.0,14.833333333333334,-67.0,-12.0,-66.0,-11.0
AFR1104,FGUGL,LFPG,LIRF,44700,51615,46320,52039,27.0,7.066666666666666,49.0,57.0,51.0,57.0
DLH598,DAIKF,EDDF,OEJN,32400,49830,34140,50604,29.0,12.9,36.0,55.0,37.0,56.0
KZR921,P4EAS,UACC,EDDF,36300,57719,37080,58389,13.0,11.166666666666666,40.0,64.0,41.0,64.0
DLH9U,DAINB,EGLL,EDDF,38700,43763,39420,43170,12.0,-9.883333333333333,43.0,48.0,43.0,47.0
EZS67NZ,HBJYE,LSGG,LPPR,42900,51047,44640,52269,29.0,20.366666666666667,47.0,56.0,49.0,58.0
RYR68QJ,EIGDZ,LPFR,EIDW,40500,49752,40860,49951,6.0,3.316666666666667,45.0,55.0,45.0,55.0
CSA505,OKNEO,EKCH,LKPR,34200,38451,34320,37617,2.0,-13.9,38.0,42.0,38.0,41.0
N53GX,N53GX,EGCN,EGSS,34200,37243,33240,35747,-16.0,-24.933333333333334,38.0,41.0,36.0,39.0
WZZ1EE,HALXG,LEMD,LBSF,-8400,3123,-6840,3344,26.0,3.683333333333333,-10.0,3.0,-8.0,3.0
AEA1706,ECLST,LEPA,LEIB,44700,47208,44700,46227,0.0,-16.35,49.0,52.0,49.0,51.0
AIZ441,4XEMC,LLBG,EDDM,20700,35609,21727,35349,17.116666666666667,-4.333333333333333,23.0,39.0,24.0,39.0
AFR41FP,FHBNI,LFML,LFPO,26400,30886,27300,30810,15.0,-1.2666666666666666,29.0,34.0,30.0,34.0
SAS7583,OYKAT,EKCH,LOWS,63300,69912,65340,70081,34.0,2.816666666666667,70.0,77.0,72.0,77.0
AUA270,OELWF,EDDF,LOWS,72000,74977,72720,75052,12.0,1.25,80.0,83.0,80.0,83.0
KLM1961,PHBXS,EHAM,LSZH,51300,55460,51900,55364,10.0,-1.6,57.0,61.0,57.0,61.0
IBK57F,EIFJG,LEMG,EKCH,21600,33673,22320,33033,12.0,-10.666666666666666,24.0,37.0,24.0,36.0
BRU818,EW250PA,EBCI,UMMS,36000,44945,37620,45480,27.0,8.916666666666666,40.0,49.0,41.0,50.0
AFR58EY,,LFRN,LFPG,36300,38947,36852,39658,9.2,11.85,40.0,43.0,40.0,44.0
THY2420,TCJYO,LTBA,LTAI,55800,60065,57600,60480,30.0,6.916666666666667,62.0,66.0,64.0,67.0
THY3HU,TCJGO,LTBA,LTAC,61200,65019,63900,66300,45.0,21.35,68.0,72.0,71.0,73.0
AEA1156,ECKXD,LPPT,LEMD,58800,63377,61380,64643,43.0,21.1,65.0,70.0,68.0,71.0
PGT6XJ,TCAMP,LTFJ,EDDH,28800,41057,30540,41824,29.0,12.783333333333333,32.0,45.0,33.0,46.0
IBJ809C,ECMPN,LFPV,LFPB,12600,15046,11040,11951,-26.0,-51.583333333333336,14.0,16.0,12.0,13.0
PGT6JV,TCNBJ,LTBJ,LTFJ,18600,22520,19080,21660,8.0,-14.333333333333334,20.0,25.0,21.0,24.0
ETD20,A6APH,EGLL,OMAA,-35700,-10784,-33000,-10730,45.0,0.9,-40.0,-12.0,-37.0,-12.0
MSR703,SUGCM,HECA,LIMC,27000,41034,28713,42029,28.55,16.583333333333332,30.0,45.0,31.0,46.0
AUA562H,OELBT,LSZH,LOWW,32100,36196,33720,36896,27.0,11.666666666666666,35.0,40.0,37.0,40.0
MAC221,CNNML,GMAD,EDDK,57300,69778,57240,68756,-1.0,-17.033333333333335,63.0,77.0,63.0,76.0
WZZ1559,HALXS,EPWA,LLBG,55200,67226,56100,67035,15.0,-3.183333333333333,61.0,74.0,62.0,74.0
SAS9270,LNRPG,EINN,ENGM,63000,71007,65100,72507,35.0,25.0,70.0,78.0,72.0,80.0
EZS69EZ,HBJYH,LFSB,LEZL,36300,45393,36720,45612,7.0,3.65,40.0,50.0,40.0,50.0
IBK1824,EIFYF,KPVD,EINN,7200,28690,7560,28105,6.0,-9.75,8.0,31.0,8.0,31.0
RYR8GH,EIGDG,EPMO,GCTS,21600,44212,22680,44250,18.0,0.6333333333333333,24.0,49.0,25.0,49.0
SAS361,LNRRM,ENVA,ENGM,49800,52742,50340,52565,9.0,-2.95,55.0,58.0,55.0,58.0
SAS58E,SERJU,EKCH,ESSA,32100,35771,32940,35912,14.0,2.35,35.0,39.0,36.0,39.0
BAW64G,GEUOD,EGLL,LFSB,42600,48181,43980,48107,23.0,-1.2333333333333334,47.0,53.0,48.0,53.0
DLH2T,DAIHZ,EDDM,EDDT,28800,32338,29940,32711,19.0,6.216666666666667,32.0,35.0,33.0,36.0
IMX358,HBALQ,EGBB,EIDW,2700,7099,2940,6005,4.0,-18.233333333333334,3.0,7.0,3.0,6.0
