callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
BTI65T,YLCSD,EGKK,EVRA,39600,48623,41040,48729,24.0,1.7666666666666666,44.0,54.0,45.0,54.0
LZB364,LZBUR,UUEE,LBSF,63000,73125,64380,73356,23.0,3.85,70.0,81.0,71.0,81.0
STK86DU,EIFAU,EIDW,EGGD,63000,67172,64260,68010,21.0,13.966666666666667,70.0,74.0,71.0,75.0
BEE5TU,EIREM,EGGP,EGNS,62400,64272,63720,65566,22.0,21.566666666666666,69.0,71.0,70.0,72.0
VOE22SP,ECMFJ,LFRS,LIPZ,34500,40954,34860,40746,6.0,-3.466666666666667,38.0,45.0,38.0,45.0
EZY16RD,GUZHC,EDDB,EGCC,-12000,-5570,-10440,-4731,26.0,13.983333333333333,-14.0,-7.0,-12.0,-6.0
ANE34EA,ECLPN,LEMD,LIMF,-14400,-7043,-12840,-7175,26.0,-2.2,-16.0,-8.0,-15.0,-8.0
AUA153,OELBJ,LOWW,EDDL,42000,47165,44280,48677,38.0,25.2,46.0,52.0,49.0,54.0
RSC633,ECMOL,GCXO,GCLA,57600,59490,59580,60952,33.0,24.366666666666667,64.0,66.0,66.0,67.0
BTI7KJ,YLCSF,EDDF,EVRA,64200,70927,64860,70835,11.0,-1.5333333333333334,71.0,78.0,72.0,78.0
KLM59Z,PHBGM,EHAM,LSGG,-12600,-7363,-11940,-7751,11.0,-6.466666666666667,-14.0,-9.0,-14.0,-9.0
AFR88WT,FGTAY,LFPG,LEMD,49800,56618,53340,59236,59.0,43.63333333333333,55.0,62.0,59.0,65.0
BZE06A,GUSHA,LDSP,EGKB,61200,68990,61200,68738,0.0,-4.2,68.0,76.0,68.0,76.0
DLH5MA,DAISB,EDDT,EDDM,54000,58209,55260,58553,21.0,5.733333333333333,60.0,64.0,61.0,65.0
EWG3BX,DAKNH,EGSS,EDDS,-12900,-7681,-12240,-8326,11.0,-10.75,-15.0,-9.0,-14.0,-10.0
SAS1521,EIFPV,EKCH,EGPD,61500,68527,64560,69901,51.0,22.9,68.0,76.0,71.0,77.0
FIN12U,OHATO,EFTU,EFHK,31500,33364,31862,33440,6.033333333333333,1.2666666666666666,35.0,37.0,35.0,37.0
SAS060,LNRNU,ESSA,ESNN,-7620,-4115,-7020,-4705,10.0,-9.833333333333334,-9.0,-5.0,-8.0,-6.0
TOM4PK,GTAWF,EGCC,GCRR,34500,50281,35460,49458,16.0,-13.716666666666667,38.0,55.0,39.0,54.0
EXS67G,GGDFS,LPFR,EGCC,45600,55678,46320,55953,12.0,4.583333333333333,50.0,61.0,51.0,62.0
VOE25FP,EIFBL,LFMN,LFST,-11700,-7252,-10980,-8002,12.0,-12.5,-13.0,-9.0,-13.0,-9.0
