callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
AUI803,UREMC,UKBB,EPWA,64800,70143,65400,69550,10.0,-9.883333333333333,72.0,77.0,72.0,77.0
THY5YQ,TCJVM,LTBA,EBBR,61200,72428,62280,72424,18.0,-0.06666666666666667,68.0,80.0,69.0,80.0
TVQ662F,OKTSE,LZIB,LKPR,83400,86214,84120,86375,12.0,2.683333333333333,92.0,95.0,93.0,95.0
PGT5MP,TCNBF,LTFJ,LTAU,63900,67874,65760,68834,31.0,16.0,71.0,75.0,73.0,76.0
ICV006,LXYCV,ELLX,LIMC,50400,53789,51780,54848,23.0,17.65,56.0,59.0,57.0,60.0
FHY403,TCFHB,LTAI,EBBR,16500,29539,18060,29969,26.0,7.166666666666667,18.0,32.0,20.0,33.0
FHY404,TCFHB,LFML,LTAI,43800,55156,44820,55200,17.0,0.7333333333333333,48.0,61.0,49.0,61.0
DLH1YA,DACNW,EDDN,EDDM,54000,55875,54120,55395,2.0,-8.0,60.0,62.0,60.0,61.0
AFR228,FGSPZ,LFPG,SAEZ,-5100,42865,-4200,42440,15.0,-7.083333333333333,-6.0,47.0,-5.0,47.0
SOP5133,S5ABW,LHBP,EDDP,-12300,-6950,-10140,-5967,36.0,16.383333333333333,-14.0,-8.0,-12.0,-7.0
EZY83TQ,GEZWF,LEVC,EGGW,38400,46527,39000,46453,10.0,-1.2333333333333334,42.0,51.0,43.0,51.0
ANE8270,SEMDC,LEMG,GEML,56700,58984,57240,59084,9.0,1.6666666666666667,63.0,65.0,63.0,65.0
AFL2405,VPBZB,LIRF,UUEE,81300,94312,81120,92899,-3.0,-23.55,90.0,104.0,90.0,103.0
AFL525,VQBWE,OMDB,UUEE,81300,99646,82920,100666,27.0,17.0,90.0,110.0,92.0,111.0
VOE1578,EIFCB,LICJ,LIRN,55200,57806,55260,57808,1.0,0.03333333333333333,61.0,64.0,61.0,64.0
RYR2UA,EIDCH,LFML,GMFF,-15000,-7675,-12720,-6028,38.0,27.45,-17.0,-9.0,-15.0,-7.0
BPA1640,IBPAD,TAPA,LIMC,76800,106420,77400,106420,10.0,0.0,85.0,118.0,86.0,118.0
IBE0449,ECILS,LEBB,LEMD,60000,63323,61140,64116,19.0,13.216666666666667,66.0,70.0,67.0,71.0
KLM1499,PHEXR,EHAM,EGNJ,74100,77467,75240,78212,19.0,12.416666666666666,82.0,86.0,83.0,86.0
THY5YL,TCJZG,LTBA,LTBJ,72900,76800,73740,76620,14.0,-3.0,81.0,85.0,81.0,85.0
THY9AW,TCJFU,LTAC,LTBA,72900,76246,73620,76920,12.0,11.233333333333333,81.0,84.0,81.0,85.0
WZZ812,HALXP,LROP,LBSF,66300,69231,66240,68662,-1.0,-9.483333333333333,73.0,76.0,73.0,76.0
BEE7BM,GPRPI,EGLL,EGPH,66000,71219,67080,71069,18.0,-2.5,73.0,79.0,74.0,78.0
BEE4AJ,GJEDV,EGJJ,EGJB,31500,32603,32100,32603,10.0,0.0,35.0,36.0,35.0,36.0
RYR2616,EIGDB,EPKK,LLOV,21900,35521,21960,35135,1.0,-6.433333333333334,24.0,39.0,24.0,39.0
EZY8017,GEZUH,EGKK,LFBD,65400,70883,66540,70923,19.0,0.6666666666666666,72.0,78.0,73.0,78.0
EZY645D,GEZRL,LFBO,LFPO,-15000,-10748,-14100,-10598,15.0,2.5,-17.0,-12.0,-16.0,-12.0
THY30S,TCJKO,LTBA,LTCC,51300,57339,51720,56559,7.0,-13.0,57.0,63.0,57.0,62.0
AUA784Z,OELBY,LROP,LOWW,41700,46747,42780,47583,18.0,13.933333333333334,46.0,51.0,47.0,52.0
SHT1468,GEUPL,EGLL,EGPE,35400,40563,37140,41027,29.0,7.733333333333333,39.0,45.0,41.0,45.0
ETI112R,SEKOL,ESSD,ESSP,61200,63206,59880,61779,-22.0,-23.783333333333335,68.0,70.0,66.0,68.0
RYR1088,EIGDV,LICC,LIPE,-10500,-4813,-9540,-4529,16.0,4.733333333333333,-12.0,-6.0,-11.0,-6.0
DFL01,SEMJH,ESGG,ESNU,-4200,2241,-4920,1041,-12.0,-20.0,-5.0,2.0,-6.0,1.0
BEL1EW,OOTCV,EBBR,ENGM,-15000,-7946,-13800,-8163,20.0,-3.6166666666666667,-17.0,-9.0,-16.0,-10.0
SWR47Z,HBJVM,EGBB,LSZH,31500,37393,32760,37926,21.0,8.883333333333333,35.0,41.0,36.0,42.0
BAW2744,GMIDX,EGKK,LSGG,37500,43027,38340,42915,14.0,-1.8666666666666667,41.0,47.0,42.0,47.0
IBK247,LNNHA,LHBP,ENGM,42300,50939,43380,50822,18.0,-1.95,47.0,56.0,48.0,56.0
RAM614,TSINC,GMMX,LFBD,53400,62326,54180,63117,13.0,13.183333333333334,59.0,69.0,60.0,70.0
SWR8911,HBJLT,LGAV,LSZH,50400,60312,51240,59767,14.0,-9.083333333333334,56.0,67.0,56.0,66.0
SIO741,IGEFD,LIRA,LSZS,27300,31800,28140,31960,14.0,2.6666666666666665,30.0,35.0,31.0,35.0
TAP756,CSTTG,LPPT,EKCH,37800,50451,38880,50861,18.0,6.833333333333333,42.0,56.0,43.0,56.0
AFR900,FGSQH,LFPG,FKYS,45600,68116,47340,69480,29.0,22.733333333333334,50.0,75.0,52.0,77.0
MNB1604,TCMCC,OBBI,LTBA,77400,93118,75780,90708,-27.0,-40.166666666666664,86.0,103.0,84.0,100.0
TCX9EW,GJMOG,GCRR,EGCC,-24000,-9389,-23520,-9589,8.0,-3.3333333333333335,-27.0,-11.0,-27.0,-11.0
RYR116F,EIDHV,LICC,LIRF,-15600,-10814,-14520,-10591,18.0,3.716666666666667,-18.0,-13.0,-17.0,-12.0
UPS235,N345UP,EGSS,EDDK,-4560,-141,-4260,-1234,5.0,-18.216666666666665,-6.0,-1.0,-5.0,-2.0
ABW654,VQBVR,EHAM,UUEE,59400,69227,60720,70200,22.0,16.216666666666665,66.0,76.0,67.0,78.0
IBK772,EIFJM,EFHK,OMDB,57900,80278,58200,79849,5.0,-7.15,64.0,89.0,64.0,88.0
OEEGO,OEEGO,EDDS,LOWS,57000,60224,56940,59775,-1.0,-7.483333333333333,63.0,66.0,63.0,66.0
EWG8000,DABNU,EDDT,EDDS,20400,24485,20520,23946,2.0,-8.983333333333333,22.0,27.0,22.0,26.0
SAS1522,EIFPF,EGPD,EKCH,-16200,-10735,-15840,-11215,6.0,-8.0,-18.0,-12.0,-18.0,-13.0
THY5BT,TCJRV,EDDH,LTBA,21900,33118,23820,33720,32.0,10.033333333333333,24.0,36.0,26.0,37.0
UAF1233,00403A,LGAV,LGAD,25200,28393,26340,28179,19.0,-3.566666666666667,28.0,31.0,29.0,31.0
DAL80,N174DZ,KATL,EBBR,78900,107761,79800,108061,15.0,5.0,87.0,119.0,88.0,120.0
THY141,TCJTD,OERK,LTBA,84600,100251,85200,100247,10.0,-0.06666666666666667,94.0,111.0,94.0,111.0
VIR90R,GVKSS,TLPL,EGKK,-600,27951,511,29522,18.516666666666666,26.183333333333334,-1.0,31.0,0.0,32.0
VLG782Y,ECMPV,LEBL,EGKK,23400,30624,25200,31326,30.0,11.7,26.0,34.0,28.0,34.0
PGT9MT,TCCPO,LTFJ,EDDM,33300,42243,34500,42564,20.0,5.35,37.0,46.0,38.0,47.0
SAS344,LNRPJ,ENGM,ENVA,45000,48191,46140,48421,19.0,3.8333333333333335,50.0,53.0,51.0,53.0
SAS928,LNRKM,KBOS,EKCH,-5400,19783,-4740,19217,11.0,-9.433333333333334,-6.0,21.0,-6.0,21.0
TAP058,CSTOB,SBBR,LPPT,76500,107717,77100,107717,10.0,0.0,85.0,119.0,85.0,119.0
THY471,TCJLY,LTBA,UKOH,40500,45413,41580,45480,18.0,1.1166666666666667,45.0,50.0,46.0,50.0
VLG48BH,ECMBE,LPMA,LEBL,68400,78178,69180,78455,13.0,4.616666666666666,76.0,86.0,76.0,87.0
RE302P,EIFSK,EICK,EIDW,55800,58649,56460,58631,11.0,-0.3,62.0,65.0,62.0,65.0
N371FP,N371FP,LSGS,LFPB,44100,47047,45120,48420,17.0,22.883333333333333,49.0,52.0,50.0,53.0
SAS2682,EIFPP,LIRN,EKCH,42900,51917,44520,52555,27.0,10.633333333333333,47.0,57.0,49.0,58.0
SAS848,LNRRM,ENGM,ESSA,24000,27033,25494,27998,24.9,16.083333333333332,26.0,30.0,28.0,31.0
BAW316,GEUXG,EGLL,LFPG,56400,59922,57780,60265,23.0,5.716666666666667,62.0,66.0,64.0,66.0
ADR853,S5AAY,LYPG,LJLJ,51600,55418,51720,54823,2.0,-9.916666666666666,57.0,61.0,57.0,60.0
IBK1825,EIFYE,EINN,KPVD,54000,79071,54480,78770,8.0,-5.016666666666667,60.0,87.0,60.0,87.0
IBS3907,ECLUD,GCFV,LEMD,49800,58398,50280,58759,8.0,6.016666666666667,55.0,64.0,55.0,65.0
EZY21AD,OEIJB,LPPR,LFRS,65400,70103,65820,70478,7.0,6.25,72.0,77.0,73.0,78.0
OAL721,SXDGI,LGRP,LGTS,49500,53629,50669,54159,19.483333333333334,8.833333333333334,55.0,59.0,56.0,60.0
WZZ539,HALWC,LYBE,ESGG,18000,25918,18060,25713,1.0,-3.4166666666666665,20.0,28.0,20.0,28.0
EZY65CR,OEIJR,EHAM,LIMC,30900,35579,31620,36235,12.0,10.933333333333334,34.0,39.0,35.0,40.0
AFR375V,ECLZO,LEMD,LFPG,-15300,-8846,-14400,-8395,15.0,7.516666666666667,-17.0,-10.0,-16.0,-10.0
HKSSAR5,LNOMH,ENKB,ENHE,-5400,-1699,-5160,-1285,4.0,6.9,-6.0,-2.0,-6.0,-2.0
LOT279,SPLVA,EPWA,EGLL,52200,60111,53100,60807,15.0,11.6,58.0,66.0,59.0,67.0
RYR8XP,EIFRX,EGBB,EIDW,59100,62531,59520,62113,7.0,-6.966666666666667,65.0,69.0,66.0,69.0
KBV502,SEMAB,ESGG,ESMS,38700,58768,39360,60867,11.0,34.983333333333334,43.0,65.0,43.0,67.0
KLM16V,PHBXK,EKCH,EHAM,58800,62765,58920,62520,2.0,-4.083333333333333,65.0,69.0,65.0,69.0
BEE897W,GKKEV,EGHI,LSGG,47700,54427,48000,53834,5.0,-9.883333333333333,53.0,60.0,53.0,59.0
JAI117,VTJES,EGLL,VABB,74400,105399,75540,104952,19.0,-7.45,82.0,117.0,83.0,116.0
QTR238,A7AIA,LTFJ,OTHH,75540,88487,77580,89627,34.0,19.0,83.0,98.0,86.0,99.0
AZA1174,EIDTF,LICA,LIML,58500,63983,58800,63897,5.0,-1.4333333333333333,65.0,71.0,65.0,70.0
BMS3CW,YRBAF,LROP,LEVC,19200,31420,19260,30850,1.0,-9.5,21.0,34.0,21.0,34.0
DLH9JA,DACNM,EDDM,EBBR,52500,56653,53400,56703,15.0,0.8333333333333334,58.0,62.0,59.0,63.0
2MSTG,2MSTG,LEBB,EGKA,44100,50369,45180,50959,18.0,9.833333333333334,49.0,55.0,50.0,56.0
ABY955,A6ANS,OMSJ,UUDD,18900,37511,19500,37511,10.0,0.0,21.0,41.0,21.0,41.0
DLH2VC,DAISV,EDDF,ESSA,73200,80145,73800,79835,10.0,-5.166666666666667,81.0,89.0,82.0,88.0
LTR512,LNLTD,ENTC,ENSK,35400,37871,36600,38615,20.0,12.4,39.0,42.0,40.0,42.0
