callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
SVR888,,LLBG,ULLI,70800,88097,73200,89451,40.0,22.566666666666666,78.0,97.0,81.0,99.0
EWG4EH,DAEWQ,LOWW,EDDK,69900,75331,71160,75315,21.0,-0.26666666666666666,77.0,83.0,79.0,83.0
DLH85E,DAIPL,LFPG,EDDM,69900,74739,70200,74859,5.0,2.0,77.0,83.0,78.0,83.0
CMB530,N641GT,HDAM,LCLK,54600,71643,52724,69379,-31.266666666666666,-37.733333333333334,60.0,79.0,58.0,77.0
RAM503,CNROB,GMMN,GOBD,86100,97956,86700,97956,10.0,0.0,95.0,108.0,96.0,108.0
CNTKD,CNTKD,GMMN,LFPB,68400,80558,68700,79801,5.0,-12.616666666666667,76.0,89.0,76.0,88.0
PNX661,PHHCI,ESNZ,ESNU,21000,23791,21420,24170,7.0,6.316666666666666,23.0,26.0,23.0,26.0
THY3473,TCJSC,LTBA,LEBL,27000,39650,30360,41873,56.0,37.05,30.0,44.0,33.0,46.0
VLG21LY,ECMAN,LEBL,LEMG,66900,71631,67740,71458,14.0,-2.8833333333333333,74.0,79.0,75.0,79.0
DTR87M,OYRUO,EKKA,EKCH,72000,74147,72240,74217,4.0,1.1666666666666667,80.0,82.0,80.0,82.0
FIN81C,OHLXF,EDDL,EFHK,63900,72905,65520,73315,27.0,6.833333333333333,71.0,81.0,72.0,81.0
BEE7NF,GECOJ,EGPF,EGBB,24300,28254,24240,27458,-1.0,-13.266666666666667,27.0,31.0,26.0,30.0
TOM562,GTUII,EFHK,VVPQ,75300,109265,77820,111228,42.0,32.71666666666667,83.0,121.0,86.0,123.0
DLH491,DABYU,KSEA,EDDF,79500,112276,82080,114256,43.0,33.0,88.0,124.0,91.0,126.0
