callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
EZS79WK,HBJXC,LEST,LFSB,30600,38826,30120,36766,-8.0,-34.333333333333336,34.0,43.0,33.0,40.0
RYR1906,EIDHO,LIBD,EGSS,-14100,-4266,-13620,-4179,8.0,1.45,-16.0,-5.0,-16.0,-5.0
AFL2429,VPBKK,LIPE,UUEE,-4200,6837,-4140,7500,1.0,11.05,-5.0,7.0,-5.0,8.0
DAH2047,,LSGG,DAAG,46800,53511,47580,53615,13.0,1.7333333333333334,52.0,59.0,52.0,59.0
DUK1AMB,LXONE,ELLX,LFLS,52200,55661,52740,56144,9.0,8.05,58.0,61.0,58.0,62.0
AFL1859,VPBZQ,UDYZ,UUEE,27600,37136,29400,38460,30.0,22.066666666666666,30.0,41.0,32.0,42.0
AFR7332,,LFPO,LFSB,26700,31507,28080,32047,23.0,9.0,29.0,35.0,31.0,35.0
DLH66V,DAIUX,EDDM,LFMN,59100,64712,59880,64402,13.0,-5.166666666666667,65.0,71.0,66.0,71.0
TRK6,TCGAP,LIRA,LTAC,63000,71159,63660,70980,11.0,-2.9833333333333334,70.0,79.0,70.0,78.0
THY2PY,TCJUJ,LTFG,LTBA,-12600,-8493,-11220,-7560,23.0,15.55,-14.0,-10.0,-13.0,-9.0
AFR019,FGSPN,KJFK,LFPO,2400,28408,5940,29939,59.0,25.516666666666666,2.0,31.0,6.0,33.0
TSC224,CGFAT,CYYZ,EGPF,5100,29923,6540,30229,24.0,5.1,5.0,33.0,7.0,33.0
EZY12BV,GEZBC,LFPG,EGAA,71100,76873,72780,77460,28.0,9.783333333333333,79.0,85.0,80.0,86.0
THY5BV,TCJSP,LOWW,LTBA,34800,42189,36002,42240,20.033333333333335,0.85,38.0,46.0,40.0,46.0
TCX2653,GMDBD,MUHG,EGCC,83700,111719,84300,111719,10.0,0.0,93.0,124.0,93.0,124.0
RYR58WT,EIEBG,LZIB,EGPH,75600,84176,77280,85465,28.0,21.483333333333334,84.0,93.0,85.0,94.0
RYR11KU,EIDWH,EPWR,EGSS,63900,70484,64140,70599,4.0,1.9166666666666667,71.0,78.0,71.0,78.0
VLG3221,ECMVD,GCTS,LEBL,52620,62803,53220,62378,10.0,-7.083333333333333,58.0,69.0,59.0,69.0
EIN40X,EIEDP,LIRF,EIDW,36900,47880,37920,47552,17.0,-5.466666666666667,41.0,53.0,42.0,52.0
DLH9TV,DAIDU,EDDF,EDDT,72900,76408,74580,77175,28.0,12.783333333333333,81.0,84.0,82.0,85.0
VLG6334,ECMBD,LEBL,LIMC,51000,55824,51720,55572,12.0,-4.2,56.0,62.0,57.0,61.0
PLF110,0110,EKCH,EPWA,45900,50643,46680,50220,13.0,-7.05,51.0,56.0,51.0,55.0
VYT14,,EGOV,EGOV,51600,57000,53100,56936,25.0,-1.0666666666666667,57.0,63.0,59.0,63.0
EZY62GR,OEIVD,LIRN,EDDB,51000,58817,51360,58094,6.0,-12.05,56.0,65.0,57.0,64.0
MAU34,3BNBQ,FIMP,LFPG,-18600,22500,-18000,21965,10.0,-8.916666666666666,-21.0,25.0,-20.0,24.0
ETH700,ETAOO,HAAB,EGLL,80400,108539,81000,108539,10.0,0.0,89.0,120.0,90.0,120.0
TVS59J,OKUGJ,LIML,LEST,48000,58124,49200,58195,20.0,1.1833333333333333,53.0,64.0,54.0,64.0
BEE4BK,GJECO,EGPF,EGFF,44400,49236,44820,48912,7.0,-5.4,49.0,54.0,49.0,54.0
CFE3HM,GLCYI,EGLC,LFPO,73200,77595,73260,76913,1.0,-11.366666666666667,81.0,86.0,81.0,85.0
AEA1040,ECJQQ,LIRF,LEMD,36000,44031,37080,45424,18.0,23.216666666666665,40.0,48.0,41.0,50.0
