callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
NPT5629,GJMCT,LFPG,LFBO,-2100,2678,-840,2188,21.0,-8.166666666666666,-3.0,2.0,-1.0,2.0
TAR217,TSIMG,LTBA,DTTA,70500,80163,71460,79994,16.0,-2.816666666666667,78.0,89.0,79.0,88.0
RYR351H,EIFOM,LEGE,LFOB,38400,44738,39600,44835,20.0,1.6166666666666667,42.0,49.0,44.0,49.0
AIC103,VTALN,VIDP,KIAD,71100,125805,78180,132285,118.0,108.0,79.0,139.0,86.0,146.0
UAE62,A6EPI,EDDH,OMDB,-15900,4549,-15720,4103,3.0,-7.433333333333334,-18.0,5.0,-18.0,4.0
NAX436,LNNGP,ENGM,ENML,71400,74283,71471,73846,1.1833333333333333,-7.283333333333333,79.0,82.0,79.0,82.0
DAL90,N843MH,KATL,EDDL,78960,109182,79680,109302,12.0,2.0,87.0,121.0,88.0,121.0
UAL58,N2332U,KSFO,EDDF,74700,113073,76560,114333,31.0,21.0,83.0,125.0,85.0,127.0
AFL2471,VPBOE,LFMN,UUEE,45900,57602,46020,57660,2.0,0.9666666666666667,51.0,64.0,51.0,64.0
AUA88,OELPD,KJFK,LOWW,78000,106985,79740,106557,29.0,-7.133333333333334,86.0,118.0,88.0,118.0
RYR85GV,EIFTT,LEZL,EDDB,16800,28859,17280,29113,8.0,4.233333333333333,18.0,32.0,19.0,32.0
BPA229B,EIGAX,LATI,LIPE,18000,22979,18060,22917,1.0,-1.0333333333333334,20.0,25.0,20.0,25.0
CFG1PW,DAICD,GCLA,EDDS,37500,52743,38400,53249,15.0,8.433333333333334,41.0,58.0,42.0,59.0
RYR94UB,EIEBO,LEPA,EDSB,69000,76757,69540,76651,9.0,-1.7666666666666666,76.0,85.0,77.0,85.0
HOP43TB,,LFRS,LFST,15300,19749,15960,19832,11.0,1.3833333333333333,17.0,21.0,17.0,22.0
DLH6CR,DACKE,EDDM,LIMJ,72900,76817,73680,76770,13.0,-0.7833333333333333,81.0,85.0,81.0,85.0
WZZ8MY,HALPT,EPGD,EDLW,15300,19894,16052,20296,12.533333333333333,6.7,17.0,22.0,17.0,22.0
BCS5447,GBMRA,EPWA,EDDP,71400,76398,72780,76542,23.0,2.4,79.0,84.0,80.0,85.0
DLH8XA,DAILP,EGPH,EDDF,61800,68139,61620,66743,-3.0,-23.266666666666666,68.0,75.0,68.0,74.0
KLM1076,PHEZM,EGCC,EHAM,47400,51411,47160,49995,-4.0,-23.6,52.0,57.0,52.0,55.0
TVF4899,FGZHO,LLBG,LFLL,-27300,-11782,-25620,-10669,28.0,18.55,-31.0,-14.0,-29.0,-12.0
UAE35Q,A6EEX,EDDM,OMDB,74100,93183,75360,93919,21.0,12.266666666666667,82.0,103.0,83.0,104.0
AFR1437,,EHAM,LFST,66900,70373,67740,70504,14.0,2.183333333333333,74.0,78.0,75.0,78.0
IBK5350,EIFHX,LEAL,ESSA,16200,32028,16740,31549,9.0,-7.983333333333333,18.0,35.0,18.0,35.0
DLH419,DABYK,KIAD,EDDF,79800,106030,82020,107049,37.0,16.983333333333334,88.0,117.0,91.0,118.0
AIC191,VTALU,VABB,KEWR,72000,127961,72600,127961,10.0,0.0,80.0,142.0,80.0,142.0
AEA4YL,ECMPG,LEIB,LEMD,70500,73630,70800,73575,5.0,-0.9166666666666666,78.0,81.0,78.0,81.0
UPS235,N349UP,EGSS,EDDK,78240,81175,78660,81481,7.0,5.1,86.0,90.0,87.0,90.0
AHY9006,4KAZ65,OIIE,UBBB,78900,83534,77386,81420,-25.233333333333334,-35.233333333333334,87.0,92.0,85.0,90.0
APF2090,SEKTC,ESMS,ESNN,-11700,-3917,-11940,-5270,-4.0,-22.55,-13.0,-5.0,-14.0,-6.0
SAS2870,OYKAP,EKCH,ENBR,76200,82277,76680,80448,8.0,-30.483333333333334,84.0,91.0,85.0,89.0
MCRAO,MCRAO,EDLI,EDDL,16200,17789,16680,18193,8.0,6.733333333333333,18.0,19.0,18.0,20.0
RYR84FQ,EIFTA,LIPH,LICC,72300,77684,73080,77821,13.0,2.283333333333333,80.0,86.0,81.0,86.0
WZZ1DP,HALWQ,LROP,LRCL,70200,73238,70140,72313,-1.0,-15.416666666666666,78.0,81.0,77.0,80.0
IBS9513,ECMCB,LEST,LEPA,69000,74922,69180,74388,3.0,-8.9,76.0,83.0,76.0,82.0
BMS6807,YRBMI,LRIA,LEBL,14400,25338,14220,24650,-3.0,-11.466666666666667,16.0,28.0,15.0,27.0
QTR8782,A7AFF,EBBR,ENGM,67500,74123,69660,75399,36.0,21.266666666666666,75.0,82.0,77.0,83.0
AAL786,N282AY,KCLT,LFPG,73800,101916,74580,102030,13.0,1.9,82.0,113.0,82.0,113.0
SUS9111,OYJJC,ENEV,EKBI,72000,78923,72360,79283,6.0,6.0,80.0,87.0,80.0,88.0
AFR274,FGSQK,LFPG,RJTT,77700,117765,78540,117428,14.0,-5.616666666666666,86.0,130.0,87.0,130.0
