callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
FIN29W,OHATJ,EFHK,EFTU,42900,44588,42900,44652,0.0,1.0666666666666667,47.0,49.0,47.0,49.0
TAP1527,CSTNJ,LPPT,DGAA,34500,53450,36120,54315,27.0,14.416666666666666,38.0,59.0,40.0,60.0
KLM64J,PHBGH,EGPH,EHAM,20400,23958,20340,24367,-1.0,6.816666666666666,22.0,26.0,22.0,27.0
SDM5739,VQBPX,UUWW,LKPR,20700,30692,21490,31087,13.166666666666666,6.583333333333333,23.0,34.0,23.0,34.0
WIF15A,LNWDL,ENBR,ENTO,51000,54714,52096,54726,18.266666666666666,0.2,56.0,60.0,57.0,60.0
THY7YW,TCJML,LTCS,LTBA,27000,33061,27780,34560,13.0,24.983333333333334,30.0,36.0,30.0,38.0
SAS4043,SEREX,ENGM,ENZV,58200,60879,60259,62455,34.31666666666667,26.266666666666666,64.0,67.0,66.0,69.0
WZZ4TV,HALXR,EPGD,ENVA,64800,70974,65220,70986,7.0,0.2,72.0,78.0,72.0,78.0
RYR5833,EIEBG,LIME,EGPH,34200,42777,35820,43397,27.0,10.333333333333334,38.0,47.0,39.0,48.0
AAL728,N284AY,KPHL,EGLL,7500,32970,8940,33418,24.0,7.466666666666667,8.0,36.0,9.0,37.0
EWG6CM,DAKNP,EDDL,EGCC,21600,26377,22380,26187,13.0,-3.1666666666666665,24.0,29.0,24.0,29.0
DAL9931,N508DN,LFBO,KATL,41400,73771,42120,74093,12.0,5.366666666666666,46.0,81.0,46.0,82.0
MASHI,MASHI,EGGW,EDDB,48300,54054,48900,53574,10.0,-8.0,53.0,60.0,54.0,59.0
DOP623,OYHHV,EKEB,EKDF,28800,32264,29280,32421,8.0,2.6166666666666667,32.0,35.0,32.0,36.0
DOP624,OYHHV,EKDF,EKEB,43200,46780,43200,46780,0.0,0.0,48.0,51.0,48.0,51.0
ROT231K,YRATA,LROP,LHBP,21300,27380,22260,27596,16.0,3.6,23.0,30.0,24.0,30.0
VQBZM,VQBZM,LGAV,EGGW,48600,61310,48900,60793,5.0,-8.616666666666667,54.0,68.0,54.0,67.0
PHLAB,,EHRD,EHRD,45900,50400,46957,51500,17.616666666666667,18.333333333333332,51.0,56.0,52.0,57.0
RYR6HB,EIFOL,LEZL,LEBL,67200,72576,68220,73151,17.0,9.583333333333334,74.0,80.0,75.0,81.0
ICE204,TFFIS,BIKF,EKCH,27900,38634,30480,40417,43.0,29.716666666666665,31.0,42.0,33.0,44.0
