callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
IRA5399,EPIBD,OIMM,OLBA,44100,58726,44580,57673,8.0,-17.55,49.0,65.0,49.0,64.0
KLM1335,PHEXK,EHAM,EKYT,52200,56668,52777,56362,9.616666666666667,-5.1,58.0,62.0,58.0,62.0
KLM22Q,PHEXK,EDDS,EHAM,43800,48161,44160,47990,6.0,-2.85,48.0,53.0,49.0,53.0
FDB9GH,A6FEK,LQTZ,LQSA,50700,52173,52020,53160,22.0,16.45,56.0,57.0,57.0,59.0
KLM12H,PHBXL,LEMD,EHAM,54600,62650,54720,61801,2.0,-14.15,60.0,69.0,60.0,68.0
ABW674,VQBGZ,EHAM,EDDM,58800,63311,59700,63709,15.0,6.633333333333334,65.0,70.0,66.0,70.0
VLG3182,ECMGE,GCLP,LFLL,51900,64542,52380,64041,8.0,-8.35,57.0,71.0,58.0,71.0
AFL122,VQBBG,UUEE,KJFK,60600,95322,61500,95456,15.0,2.2333333333333334,67.0,105.0,68.0,106.0
P4AFK,P4AFK,UUEE,LFMN,54300,69155,54600,68376,5.0,-12.983333333333333,60.0,76.0,60.0,75.0
EWG9592,DAIZV,EDDL,LEPA,44100,52638,45780,52849,28.0,3.5166666666666666,49.0,58.0,50.0,58.0
SWR150Y,OELGQ,EDDF,LSZH,67800,70813,68580,71185,13.0,6.2,75.0,78.0,76.0,79.0
EIN5AT,EIDER,EIDW,LFLL,43800,50608,45516,51800,28.6,19.866666666666667,48.0,56.0,50.0,57.0
BAW97A,GYMML,EGLL,KIAH,47700,83553,49140,83998,24.0,7.416666666666667,53.0,92.0,54.0,93.0
IBE2625,ECMOY,LEBL,KBOS,54300,85424,55200,85125,15.0,-4.983333333333333,60.0,94.0,61.0,94.0
BEE196V,GECOC,LFPG,EGCC,46200,51934,47100,51474,15.0,-7.666666666666667,51.0,57.0,52.0,57.0
AEA30NQ,ECKCG,LFPO,LEMD,65400,71448,66120,71946,12.0,8.3,72.0,79.0,73.0,79.0
RYR50JP,EIDWJ,EVRA,EGSS,69300,78376,69960,78209,11.0,-2.783333333333333,77.0,87.0,77.0,86.0
SWR962,HBIPX,LSZH,EDDT,67800,72643,68520,72650,12.0,0.11666666666666667,75.0,80.0,76.0,80.0
