callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
HRN311,DCHER,LFSB,LIRZ,44100,48347,45600,49736,25.0,23.15,49.0,53.0,50.0,55.0
LOG98RX,,EGPA,EGPF,53100,57159,54060,57637,16.0,7.966666666666667,59.0,63.0,60.0,64.0
ADR727,S5AAY,LATI,LJLJ,11100,15559,10800,14965,-5.0,-9.9,12.0,17.0,12.0,16.0
CGF4899,LZCGX,LFSB,EDDP,-12600,-8316,-12060,-8351,9.0,-0.5833333333333334,-14.0,-10.0,-14.0,-10.0
THY52,TCJOL,LTBA,RJAA,-4800,37290,-2280,38610,42.0,22.0,-6.0,41.0,-3.0,42.0
THY1ND,TCJGU,LTFJ,LTAC,46500,49411,47040,49380,9.0,-0.5166666666666667,51.0,54.0,52.0,54.0
ADR57P,S5AAX,EDDM,BKPR,-16200,-10450,-15420,-10560,13.0,-1.8333333333333333,-18.0,-12.0,-18.0,-12.0
AUA859T,OELBF,LOWW,LLBG,70320,81476,73140,83280,47.0,30.066666666666666,78.0,90.0,81.0,92.0
EZY105T,YLLCU,EDDT,LIMC,33600,40143,34080,39672,8.0,-7.85,37.0,44.0,37.0,44.0
EXS53L,GCELE,EGNM,LFPG,41100,45846,41160,45714,1.0,-2.2,45.0,50.0,45.0,50.0
ROT276E,YRATF,LGTS,LROP,43500,49129,43409,48387,-1.5166666666666666,-12.366666666666667,48.0,54.0,48.0,53.0
IAM3187,MM62026,LIRA,LIBR,43800,47085,44880,47542,18.0,7.616666666666666,48.0,52.0,49.0,52.0
DLH1AC,DAISG,EDDT,EDDF,40500,43902,41340,44175,14.0,4.55,45.0,48.0,45.0,49.0
RYR4C,EIDLW,LEIB,LEVC,-11700,-9639,-10560,-9203,19.0,7.266666666666667,-13.0,-11.0,-12.0,-11.0
KIS6031,URCPH,OIIE,LTBA,21600,32556,22009,33000,6.816666666666666,7.4,24.0,36.0,24.0,36.0
DLH599,DAIKI,OEJN,EDDF,84600,105945,85200,105945,10.0,0.0,94.0,117.0,94.0,117.0
EZY29FB,GEZIZ,EGKK,LEZL,39900,49217,40860,49297,16.0,1.3333333333333333,44.0,54.0,45.0,54.0
AMX008,N438AM,EGLL,MMMX,77700,119346,79740,119716,34.0,6.166666666666667,86.0,132.0,88.0,133.0
DLH791,DAIXA,WSSS,EDDM,-32700,12168,-30840,13473,31.0,21.75,-37.0,13.0,-35.0,14.0
TAP1930,CSDJD,LPPT,LPPR,28800,33146,30000,32541,20.0,-10.083333333333334,32.0,36.0,33.0,36.0
RYR59LE,EIDPZ,LIME,EKCH,59400,65775,60120,65842,12.0,1.1166666666666667,66.0,73.0,66.0,73.0
NJE737E,CSPHG,LFSD,EGLF,51300,55667,52608,56458,21.8,13.183333333333334,57.0,61.0,58.0,62.0
BAW9VA,GVIIV,EGKK,TLPL,32400,62852,33720,63033,22.0,3.0166666666666666,36.0,69.0,37.0,70.0
NAX4MF,LNDYA,LEBL,ESSA,-21000,-8462,-18780,-7499,37.0,16.05,-24.0,-10.0,-21.0,-9.0
SAS2720,GFBXD,ESSA,EFTU,-12600,-8972,-11520,-9196,18.0,-3.7333333333333334,-14.0,-10.0,-13.0,-11.0
DLH5M,DAIDD,EDDH,EDDM,45300,49457,46560,49956,21.0,8.316666666666666,50.0,54.0,51.0,55.0
DJT101,FHTAG,KEWR,LFPG,83100,108043,85740,109183,44.0,19.0,92.0,120.0,95.0,121.0
RAM579,CNROA,GMMN,GBYD,85200,98672,85500,98372,5.0,-5.0,94.0,109.0,95.0,109.0
RAM740X,CNRGI,GMMX,LFPO,59400,69338,60420,69569,17.0,3.85,66.0,77.0,67.0,77.0
CLG72CJ,CSDVO,LFLL,LFBL,25200,28939,25320,29024,2.0,1.4166666666666667,28.0,32.0,28.0,32.0
AFR745G,,LFBP,LFPO,25500,29920,26280,30347,13.0,7.116666666666666,28.0,33.0,29.0,33.0
UAL879,N37018,EGLL,KIAH,31500,69066,35460,72567,66.0,58.35,35.0,76.0,39.0,80.0
THY474,TCJSE,UKOH,LTBA,56700,61938,57600,62040,15.0,1.7,63.0,68.0,64.0,68.0
FIN6TR,OHLKN,EFHK,EPWA,53400,59016,53820,59026,7.0,0.16666666666666666,59.0,65.0,59.0,65.0
HOP40SP,,LFRS,LFQQ,52200,55591,52320,55641,2.0,0.8333333333333334,58.0,61.0,58.0,61.0
MDF035,SXBMT,LYBE,LJLJ,54900,59929,56160,60610,21.0,11.35,61.0,66.0,62.0,67.0
SIA318,9VSWR,WSSS,EGLL,16500,65217,19620,68607,52.0,56.5,18.0,72.0,21.0,76.0
EXS81A,GJZHR,GCRR,EGNM,52200,65815,52320,65622,2.0,-3.216666666666667,58.0,73.0,58.0,72.0
