callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
BAW2649,GDBCC,LATI,EGKK,71460,80829,72960,82577,25.0,29.133333333333333,79.0,89.0,81.0,91.0
AOJ81R,OEIRK,LFPB,LOWW,68400,74043,70440,76187,34.0,35.733333333333334,76.0,82.0,78.0,84.0
TAY616B,ECMEO,EBLG,LFML,9120,14749,10860,15657,29.0,15.133333333333333,10.0,16.0,12.0,17.0
LLP37VD,SPHAX,EPWA,LGIR,66000,76163,66960,76786,16.0,10.383333333333333,73.0,84.0,74.0,85.0
EWG3WA,DAEWL,LSZH,EDDL,29100,33586,29700,33519,10.0,-1.1166666666666667,32.0,37.0,33.0,37.0
RYR318Q,EIDWR,LICC,LIPE,23700,29792,24960,30206,21.0,6.9,26.0,33.0,27.0,33.0
CGF5572,LZCGP,EDDP,LKMT,11700,15206,12330,15169,10.5,-0.6166666666666667,13.0,16.0,13.0,16.0
SXS3NX,TCSNO,LOWW,LTAI,43440,53271,44640,53760,20.0,8.15,48.0,59.0,49.0,59.0
THY5KG,TCJMN,LTBA,UKLL,58500,64857,61380,66420,48.0,26.05,65.0,72.0,68.0,73.0
SEH155,SXTHR,LGAV,LGIR,50400,54530,53100,56400,45.0,31.166666666666668,56.0,60.0,59.0,62.0
AUA195,OELDF,LOWW,EDDK,59400,64201,62460,66609,51.0,40.13333333333333,66.0,71.0,69.0,74.0
THY84J,TCSBR,LTCF,LTAC,54900,60040,55680,61020,13.0,16.333333333333332,61.0,66.0,61.0,67.0
QTR322,A7BCI,EGFF,OTHH,53700,78348,55440,78938,29.0,9.833333333333334,59.0,87.0,61.0,87.0
EZY78TL,OELQI,LEBL,EGKK,48000,55476,49459,55796,24.316666666666666,5.333333333333333,53.0,61.0,54.0,61.0
