callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
VLG7345,ECJZI,DAAG,LEVC,31500,34986,32591,35395,18.183333333333334,6.816666666666666,35.0,38.0,36.0,39.0
DAL219,N172DZ,EKCH,KJFK,41400,71060,42180,70983,13.0,-1.2833333333333334,46.0,78.0,46.0,78.0
ELY395,4XEHF,LLBG,LEMD,10500,27536,11940,29104,24.0,26.133333333333333,11.0,30.0,13.0,32.0
PGT19T,TCCRA,LTAF,LTCI,28500,32943,28500,31860,0.0,-18.05,31.0,36.0,31.0,35.0
NAX7149,LNLNH,LFPG,KBOS,58800,84582,59880,84546,18.0,-0.6,65.0,93.0,66.0,93.0
BEL183,OOSSM,EBBR,EGCC,69600,73577,70380,73807,13.0,3.8333333333333335,77.0,81.0,78.0,82.0
DEPIK,DEPIK,LFGJ,LSZB,38400,42151,41957,45148,59.28333333333333,49.95,42.0,46.0,46.0,50.0
BAW39YL,GEUUT,LFLL,EGLL,55200,59768,56040,60628,14.0,14.333333333333334,61.0,66.0,62.0,67.0
TAP816M,CSTTB,LPPR,LIMC,60900,68920,61320,69479,7.0,9.316666666666666,67.0,76.0,68.0,77.0
EZY84QZ,OEIJO,LEBL,EGGW,70800,78489,72120,78567,22.0,1.3,78.0,87.0,80.0,87.0
RYR38YD,EIDYM,EBCI,EIDW,52800,58451,52980,57878,3.0,-9.55,58.0,64.0,58.0,64.0
PGT1L,TCCPU,EDDK,LTFJ,42300,54172,43380,54083,18.0,-1.4833333333333334,47.0,60.0,48.0,60.0
FHMCT,FHMCT,LFOV,LFRK,25200,27497,26880,28141,28.0,10.733333333333333,28.0,30.0,29.0,31.0
UAE206,A6EOZ,LIMC,OMDB,43500,64708,45000,64940,25.0,3.8666666666666667,48.0,71.0,50.0,72.0
PLF116A,0223,EPKK,EPKK,69600,71400,69120,69960,-8.0,-24.0,77.0,79.0,76.0,77.0
KLM1058,PHEXK,EGFF,EHAM,18300,21437,18360,21740,1.0,5.05,20.0,23.0,20.0,24.0
SXS15N,TCSNZ,EDDM,LTBJ,44400,53767,45600,53935,20.0,2.8,49.0,59.0,50.0,59.0
AFL102,VPBGF,UUEE,KJFK,41100,74265,43260,75818,36.0,25.883333333333333,45.0,82.0,48.0,84.0
SUS03D,OYNCJ,EKBI,EDDL,55200,58995,55260,59206,1.0,3.5166666666666666,61.0,65.0,61.0,65.0
NJE150P,CSCHF,EDDH,EGNV,32400,37463,33360,38246,16.0,13.05,36.0,41.0,37.0,42.0
SAA207,ZSSXZ,GOBD,KIAD,6900,35395,7500,35395,10.0,0.0,7.0,39.0,8.0,39.0
EWG8072,DABQF,EDDT,EDDN,29400,33271,30060,33082,11.0,-3.15,32.0,36.0,33.0,36.0
SRN055,SPKPH,LWSK,LZIB,46800,54031,47000,54899,3.3333333333333335,14.466666666666667,52.0,60.0,52.0,60.0
RYR88QD,EIFIN,EDSB,EGSS,41700,46211,42366,47215,11.1,16.733333333333334,46.0,51.0,47.0,52.0
SVW26MM,LXMMB,EPWA,LFTH,43200,51835,44760,52616,26.0,13.016666666666667,48.0,57.0,49.0,58.0
AUI809,URPSH,UKBB,LKPR,63000,70569,64620,71276,27.0,11.783333333333333,70.0,78.0,71.0,79.0
AEA7007,ECMKL,GCXO,LEBB,57600,67542,58260,67722,11.0,3.0,64.0,75.0,64.0,75.0
RJA345,JYEMH,LLBG,OJAI,57300,59252,57660,58712,6.0,-9.0,63.0,65.0,64.0,65.0
AUI374,URPSB,OMDB,UKBB,84000,102732,86100,104232,35.0,25.0,93.0,114.0,95.0,115.0
