callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
KLM18M,PHEZP,ENGM,EHAM,43800,49401,44220,49618,7.0,3.6166666666666667,48.0,54.0,49.0,55.0
SXD4HZ,DASXB,EDDL,LBBG,26700,36480,27240,35868,9.0,-10.2,29.0,40.0,30.0,39.0
IBS3714,ECMCB,LEMD,EGKK,24600,31276,25740,32012,19.0,12.266666666666667,27.0,34.0,28.0,35.0
IBS3740,ECJDM,LEMD,LFPG,57000,63054,59040,64548,34.0,24.9,63.0,70.0,65.0,71.0
SAS4515,,ENML,ENGM,22620,24676,22920,24676,5.0,0.0,25.0,27.0,25.0,27.0
FDX38,N851FD,KMEM,LFPG,-1800,27271,1545,30116,55.75,47.416666666666664,-2.0,30.0,1.0,33.0
BEE57K,GFLBD,EGAC,EGPF,49800,52583,50040,52077,4.0,-8.433333333333334,55.0,58.0,55.0,57.0
BEE3NF,GJEDR,EGNX,EGAC,69300,73325,69900,73020,10.0,-5.083333333333333,77.0,81.0,77.0,81.0
DUKE01,40156,EPSY,ETOU,23400,32422,23700,32520,5.0,1.6333333333333333,26.0,36.0,26.0,36.0
RYR10HG,EIDYO,LGAV,EGSS,14400,27079,16500,28769,35.0,28.166666666666668,16.0,30.0,18.0,31.0
RYR59JT,EIFZJ,LIRA,EHEH,19200,26182,20520,26947,22.0,12.75,21.0,29.0,22.0,29.0
AAL199,N761AJ,LIMC,KJFK,30000,60486,33420,62825,57.0,38.983333333333334,33.0,67.0,37.0,69.0
DAL62,N842MH,KATL,LIRF,-13260,20288,-10740,21642,42.0,22.566666666666666,-15.0,22.0,-12.0,24.0
WZZ4GU,HALXS,LEBL,EPKT,72300,81859,74760,82591,41.0,12.2,80.0,90.0,83.0,91.0
DLH1MM,DAIBD,EDDF,LIPE,21900,26342,22980,26757,18.0,6.916666666666667,24.0,29.0,25.0,29.0
AFR21HA,,LFPG,EDDS,39300,43222,41100,44408,30.0,19.766666666666666,43.0,48.0,45.0,49.0
PDY51A,GULFM,EGGW,LKPR,30600,36230,32520,37688,32.0,24.3,34.0,40.0,36.0,41.0
HKS160A,,ENWK,ENWR,31920,32050,34680,34750,46.0,45.0,35.0,35.0,38.0,38.0
BHL601,LNONI,ENHF,ZZZZ,38700,40219,38400,39636,-5.0,-9.716666666666667,43.0,44.0,42.0,44.0
OHY886,TCOEB,USPP,LTAI,85800,100046,86640,100286,14.0,4.0,95.0,111.0,96.0,111.0
DLA5DM,IADJR,EDDM,LIMF,18600,22176,19260,22632,11.0,7.6,20.0,24.0,21.0,25.0
LOT17K,SPLNE,EPWA,LCLK,74700,86060,75840,86568,19.0,8.466666666666667,83.0,95.0,84.0,96.0
TUI3JH,DATUD,GCLP,EDDF,58800,74377,60480,74553,28.0,2.933333333333333,65.0,82.0,67.0,82.0
WZZ376,HALYO,LWSK,ESKN,15600,25422,16267,25596,11.116666666666667,2.9,17.0,28.0,18.0,28.0
BAW891,GEUUU,LBSF,EGLL,40500,50651,40920,51364,7.0,11.883333333333333,45.0,56.0,45.0,57.0
SBI639,,UUDD,LTAI,36300,48044,36053,47340,-4.116666666666666,-11.733333333333333,40.0,53.0,40.0,52.0
KZR921,P4KEC,UACC,EDDF,36600,57788,37080,58171,8.0,6.383333333333334,40.0,64.0,41.0,64.0
LOT4KM,SPLII,EDDL,EPWA,19200,25825,19800,25070,10.0,-12.583333333333334,21.0,28.0,22.0,27.0
VIR251,GVDIA,ZSPD,EGLL,13200,53969,13980,54665,13.0,11.6,14.0,59.0,15.0,60.0
TUI6DH,DATUJ,LFSB,LEPA,18600,24786,19500,24922,15.0,2.2666666666666666,20.0,27.0,21.0,27.0
ELY2372,4XEKT,EDDB,LLBG,32400,45561,33180,46207,13.0,10.766666666666667,36.0,50.0,36.0,51.0
CFE4DM,GLCYL,EGPF,EGLC,68700,73228,69060,72938,6.0,-4.833333333333333,76.0,81.0,76.0,81.0
AZA92C,EIIMI,LIRF,LIML,18000,21631,18240,21071,4.0,-9.333333333333334,20.0,24.0,20.0,23.0
VLG7835,ECKJD,EGKK,LEBL,29400,36773,31800,38326,40.0,25.883333333333333,32.0,40.0,35.0,42.0
SWR565,HBIJS,LFMN,LSZH,17400,20975,18480,21374,18.0,6.65,19.0,23.0,20.0,23.0
