callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
SHT1468,GEUPW,EGLL,EGPE,30000,35171,31740,35515,29.0,5.733333333333333,33.0,39.0,35.0,39.0
EZY89FL,GEZDD,LIRP,EGKK,29100,35707,29880,36075,13.0,6.133333333333334,32.0,39.0,33.0,40.0
ANE2220,ECMLO,LEMD,EHAM,27000,34874,27600,34602,10.0,-4.533333333333333,30.0,38.0,30.0,38.0
RYR79RB,EIFZP,LICJ,LIME,16200,21375,17220,21953,17.0,9.633333333333333,18.0,23.0,19.0,24.0
WZZ88,HALPW,LIME,LRIA,49500,56917,50280,57495,13.0,9.633333333333333,55.0,63.0,55.0,63.0
THY5420,TCJSP,LTBA,OEMA,-11700,668,-11700,-455,0.0,-18.716666666666665,-13.0,0.0,-13.0,-1.0
RZO376,ECMQM,CYYZ,LPPD,3600,24467,6227,24962,43.78333333333333,8.25,4.0,27.0,6.0,27.0
NAX523,LNDYO,ENZV,ENGM,19800,22975,20206,22406,6.766666666666667,-9.483333333333333,22.0,25.0,22.0,24.0
DLH489,DAIGP,KSJC,EDDF,-6900,31589,-4132,33221,46.13333333333333,27.2,-8.0,35.0,-5.0,36.0
EZS23LQ,HBJYG,LFSB,EDDH,16200,21138,16620,20870,7.0,-4.466666666666667,18.0,23.0,18.0,23.0
DLH727,DAIXH,ZSPD,EDDM,-30600,8378,-28500,10935,35.0,42.61666666666667,-34.0,9.0,-32.0,12.0
EWG3XH,DAEWP,LOWW,EDDH,25500,31004,26220,30212,12.0,-13.2,28.0,34.0,29.0,33.0
AZA67S,IBIKD,EPWA,LIRF,35700,43695,36420,42773,12.0,-15.366666666666667,39.0,48.0,40.0,47.0
EZY42ZG,GEZGB,LKPR,EGCC,57000,64278,58500,65528,25.0,20.833333333333332,63.0,71.0,65.0,72.0
TCX6VB,GTCDV,EGCC,LGKF,23100,35142,24000,35342,15.0,3.3333333333333335,25.0,39.0,26.0,39.0
TUI7DV,DABKI,LGKO,EDDM,49200,58794,49260,57914,1.0,-14.666666666666666,54.0,65.0,54.0,64.0
IBS3714,ECLVQ,LEMD,EGKK,24600,31102,25380,31457,13.0,5.916666666666667,27.0,34.0,28.0,34.0
RYR26ZH,EIDPD,EGGW,LFTW,20100,26070,21060,26773,16.0,11.716666666666667,22.0,28.0,23.0,29.0
RYR11SK,EIDWF,EGPK,GCLP,47700,62345,48000,62361,5.0,0.26666666666666666,53.0,69.0,53.0,69.0
PGT26J,TCAIS,LTFJ,EDDL,25200,35940,26700,36633,25.0,11.55,28.0,39.0,29.0,40.0
SWR1956,HBIJP,LSZH,LEBL,56700,62120,60660,65207,66.0,51.45,63.0,69.0,67.0,72.0
VOE1331,EIFCU,LEPA,LIPZ,76800,83142,80220,85605,57.0,41.05,85.0,92.0,89.0,95.0
EWG2EX,OEIEU,LGKO,LOWW,33600,40803,35340,42624,29.0,30.35,37.0,45.0,39.0,47.0
FIA122,EK73775,UUWW,LUKK,36300,43008,36660,43080,6.0,1.2,40.0,47.0,40.0,47.0
BEL3240,OOSSM,LGMK,EBBR,43200,55472,45540,57076,39.0,26.733333333333334,48.0,61.0,50.0,63.0
PGT740,TCCPN,LTFJ,OMDB,67500,81786,71400,84786,65.0,50.0,75.0,90.0,79.0,94.0
JFA77D,LXLAB,EBBR,LFSB,54000,59691,54120,58126,2.0,-26.083333333333332,60.0,66.0,60.0,64.0
VLG61TQ,ECLOC,LKPR,LIRF,51900,57418,51540,56550,-6.0,-14.466666666666667,57.0,63.0,57.0,62.0
QTR180,A7BCO,ENGM,OTHH,24600,47706,25860,47549,21.0,-2.6166666666666667,27.0,53.0,28.0,52.0
JAF24A,OOJAQ,GMMW,EBBR,-3900,6369,-3180,6474,12.0,1.75,-5.0,7.0,-4.0,7.0
BAW77PL,GMEDK,EGKK,LIRP,23700,30876,25260,31210,26.0,5.566666666666666,26.0,34.0,28.0,34.0
ANE84JJ,ECJEV,LEMH,LEPA,57000,59206,57480,58789,8.0,-6.95,63.0,65.0,63.0,65.0
DLA73NG,IADJU,LIPX,EDDF,29100,33213,29880,33694,13.0,8.016666666666667,32.0,36.0,33.0,37.0
BAW644,GEUUU,EGLL,LGKL,40500,52885,44400,55348,65.0,41.05,45.0,58.0,49.0,61.0
TAP1933,CSTTR,LPPR,LPPT,23400,26194,25440,27814,34.0,27.0,26.0,29.0,28.0,30.0
BAW276,GZBJI,VOHS,EGLL,6300,40518,7620,41451,22.0,15.55,7.0,45.0,8.0,46.0
XACHR,XACHR,LSGG,UUWW,43200,54775,43980,54623,13.0,-2.533333333333333,48.0,60.0,48.0,60.0
EIN889,EIDES,LEMG,EICK,75300,85310,75900,84954,10.0,-5.933333333333334,83.0,94.0,84.0,94.0
SAS7612,LNRGD,LGKP,ESSA,39600,52822,40320,53072,12.0,4.166666666666667,44.0,58.0,44.0,58.0
EWG1UZ,DAGWZ,EDDS,LICC,33600,40641,35520,42233,32.0,26.533333333333335,37.0,45.0,39.0,46.0
EWG31J,DAIQC,EDDK,LFMN,33180,39099,34020,39014,14.0,-1.4166666666666667,36.0,43.0,37.0,43.0
LAV2603,ECLNC,LIPX,LGSM,39600,48155,40920,48622,22.0,7.783333333333333,44.0,53.0,45.0,54.0
ISS12HL,EIFNW,LIEO,LIML,62100,65575,63180,66169,18.0,9.9,69.0,72.0,70.0,73.0
SXS8MW,TCSEO,EDDL,LTBJ,46500,58463,48720,59118,37.0,10.916666666666666,51.0,64.0,54.0,65.0
AFL2207,VQBOH,EFHK,UUEE,37500,42481,38220,43560,12.0,17.983333333333334,41.0,47.0,42.0,48.0
MALTI,MALTI,UAAA,LFMN,3600,32423,4080,31069,8.0,-22.566666666666666,4.0,36.0,4.0,34.0
TVS25M,OKTSC,LKTB,HEMA,85800,100177,85680,99874,-2.0,-5.05,95.0,111.0,95.0,110.0
AZA082,EIDTK,LIRF,LEVC,46800,55275,51900,57563,85.0,38.13333333333333,52.0,61.0,57.0,63.0
AFR257,FGSQB,WSSS,LFPG,52500,98524,53520,99681,17.0,19.283333333333335,58.0,109.0,59.0,110.0
EZY53FU,OELKQ,EHAM,EGGD,25500,29518,25800,29155,5.0,-6.05,28.0,32.0,28.0,32.0
BTI13F,YLBBQ,EVRA,EKCH,16800,21736,17760,21947,16.0,3.5166666666666666,18.0,24.0,19.0,24.0
LOT3843,LZVAR,EPWA,EPWR,43200,46669,44700,46882,25.0,3.55,48.0,51.0,49.0,52.0
SXS6NC,TCSEY,LTAI,EDDF,17400,30100,19560,30335,36.0,3.9166666666666665,19.0,33.0,21.0,33.0
TCX3YJ,GTCDH,EGKK,LEPA,19800,27468,22260,28730,41.0,21.033333333333335,22.0,30.0,24.0,31.0
EXS33RY,GJZHJ,EGBB,LDDU,20400,30366,22560,31281,36.0,15.25,22.0,33.0,25.0,34.0
RYR52SP,EIDHP,LPFR,EGSS,37200,46663,39240,48041,34.0,22.966666666666665,41.0,51.0,43.0,53.0
VQBDS,VQBDS,UDYZ,LFMN,45600,59681,46620,61090,17.0,23.483333333333334,50.0,66.0,51.0,67.0
WZZ85,HALXA,LROP,ENTO,58800,69107,59700,69682,15.0,9.583333333333334,65.0,76.0,66.0,77.0
ELB537,SXMAH,LGKR,EETN,75900,87228,76363,87245,7.716666666666667,0.2833333333333333,84.0,96.0,84.0,96.0
UAE235,A6EPY,OMDB,KORD,20400,68441,21660,69058,21.0,10.283333333333333,22.0,76.0,24.0,76.0
BEL23Z,OOSSQ,EKCH,EBBR,35400,40300,36000,40437,10.0,2.283333333333333,39.0,44.0,40.0,44.0
EXS69F,GJZBJ,EGCC,LPFR,24600,34871,25680,34612,18.0,-4.316666666666666,27.0,38.0,28.0,38.0
IRA716,EPIBC,LOWW,OIIE,34500,48889,34800,48265,5.0,-10.4,38.0,54.0,38.0,53.0
AMC539,9HAEN,LKPR,LMML,33000,41431,34260,42211,21.0,13.0,36.0,46.0,38.0,46.0
JAF7GJ,OOTMY,EBBR,LBBG,15300,25937,16740,26729,24.0,13.2,17.0,28.0,18.0,29.0
KUP8301,URSQA,UKKK,HESH,300,15964,1140,14355,14.0,-26.816666666666666,0.0,17.0,1.0,15.0
KLM88J,PHBGO,EDDH,EHAM,15000,17926,16020,18557,17.0,10.516666666666667,16.0,19.0,17.0,20.0
TSC748,CGLAT,CYUL,EGKK,18000,39737,18393,39066,6.55,-11.183333333333334,20.0,44.0,20.0,43.0
KKK1501,TCETN,UUEE,LTBA,3300,13327,5220,14520,32.0,19.883333333333333,3.0,14.0,5.0,16.0
