callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
TCX54R,GTCDF,EGKK,LGKR,15300,24219,16140,24989,14.0,12.833333333333334,17.0,26.0,17.0,27.0
AUI809,URPSJ,UKBB,LKPR,63000,70007,65220,71405,37.0,23.3,70.0,77.0,72.0,79.0
EIN59M,EIDEI,LEMD,EIDW,30900,39770,32160,40059,21.0,4.816666666666666,34.0,44.0,35.0,44.0
AZA55M,EIEID,LIMF,LIRF,30900,34893,31620,34501,12.0,-6.533333333333333,34.0,38.0,35.0,38.0
EZY427,OEIVQ,EGGD,EGPH,53100,57394,54300,57588,20.0,3.2333333333333334,59.0,63.0,60.0,63.0
BAW84ZV,GMIDY,EGKK,LIPZ,41100,48299,42780,48213,28.0,-1.4333333333333333,45.0,53.0,47.0,53.0
RYR54FA,EIFZF,LIME,EPWR,70500,76191,71580,76136,18.0,-0.9166666666666666,78.0,84.0,79.0,84.0
RYR50QM,EIFIW,EGNT,LEMD,58500,67618,59520,67900,17.0,4.7,65.0,75.0,66.0,75.0
FIN8EB,OHLKR,EFHK,EDDH,52200,58495,53280,59074,18.0,9.65,58.0,64.0,59.0,65.0
DAL44,N843MH,KJFK,EIDW,7800,30092,9977,29751,36.28333333333333,-5.683333333333334,8.0,33.0,11.0,33.0
SAS347,LNRNN,ENVA,ENGM,27000,30394,27900,30231,15.0,-2.716666666666667,30.0,33.0,31.0,33.0
SAS252,LNRRJ,ENBR,ENGM,26400,29833,26926,28974,8.766666666666667,-14.316666666666666,29.0,33.0,29.0,32.0
HKY72,23023T,ETAR,ETAR,32100,41399,33540,38400,24.0,-49.983333333333334,35.0,45.0,37.0,42.0
DLH9MF,DAIPL,EDDM,EGLL,35100,42363,37380,43674,38.0,21.85,39.0,47.0,41.0,48.0
KLM1141,PHEZA,EHAM,ENGM,18000,23724,19020,24176,17.0,7.533333333333333,20.0,26.0,21.0,26.0
TVS3157,OKTVL,LBWN,LLBG,62400,69842,63060,70020,11.0,2.966666666666667,69.0,77.0,70.0,77.0
I2304,,LFMN,LIRE,34200,38064,35640,39480,24.0,23.6,38.0,42.0,39.0,43.0
TAP1864,CSTNU,LPPD,LPPT,26400,33793,25680,32907,-12.0,-14.766666666666667,29.0,37.0,28.0,36.0
MSR747,SUGEI,HECA,LGAV,27000,33663,28646,34651,27.433333333333334,16.466666666666665,30.0,37.0,31.0,38.0
