callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
JAF4GY,OOSRO,LFLL,LGRP,14400,25384,15060,25361,11.0,-0.38333333333333336,16.0,28.0,16.0,28.0
WIF761,LNWID,ENRA,ENGM,35700,42944,36840,43228,19.0,4.733333333333333,39.0,47.0,40.0,48.0
THY3HK,TCJSK,LTBA,HECA,77700,85445,79080,85405,23.0,-0.6666666666666666,86.0,94.0,87.0,94.0
BCS115,GJMCZ,EBBR,EDDP,70500,75710,71340,74804,14.0,-15.1,78.0,84.0,79.0,83.0
SRK7HA,HBIZT,EDDH,LSZB,67500,72912,67800,72471,5.0,-7.35,75.0,81.0,75.0,80.0
AFL2134,VPBMI,UUEE,LTBA,65700,77079,66420,77340,12.0,4.35,73.0,85.0,73.0,85.0
AFR7396,FHMLC,LFPO,LFRH,65400,72001,67920,70559,42.0,-24.033333333333335,72.0,80.0,75.0,78.0
FDX5225,N885FD,EDDK,KMEM,67800,102120,68280,101791,8.0,-5.483333333333333,75.0,113.0,75.0,113.0
MAR1716,SXMAI,LGIR,LFLL,27300,37987,28585,38725,21.416666666666668,12.3,30.0,42.0,31.0,43.0
ROT6112,YRBGD,LTAI,LROP,51300,57980,52800,58069,25.0,1.4833333333333334,57.0,64.0,58.0,64.0
AFL2391,VPBCD,LSZH,UUEE,41100,52630,42180,53400,18.0,12.833333333333334,45.0,58.0,46.0,59.0
EIN4VB,EICPG,LPPT,EIDW,-7800,1196,-5820,2317,33.0,18.683333333333334,-9.0,1.0,-7.0,2.0
KLM37L,PHBGU,EHAM,LOWW,35100,40980,37200,42004,35.0,17.066666666666666,39.0,45.0,41.0,46.0
AVA026,N791AV,SKBO,LEMD,-16440,19009,-14662,19941,29.633333333333333,15.533333333333333,-19.0,21.0,-17.0,22.0
N100MZ,N100MZ,LGSA,LIPQ,27000,37184,28140,36763,19.0,-7.016666666666667,30.0,41.0,31.0,40.0
AAL716,N279AY,KPHL,EDDM,74100,101622,76168,101518,34.46666666666667,-1.7333333333333334,82.0,112.0,84.0,112.0
EZY82PJ,OEING,LFPG,EGKK,18600,21996,19500,21710,15.0,-4.766666666666667,20.0,24.0,21.0,24.0
ISR440,4XATJ,LLET,LLSD,46800,50390,47580,50570,13.0,3.0,52.0,55.0,52.0,56.0
IBB530,ECMOX,GCLP,GCRR,62100,64411,63060,64518,16.0,1.7833333333333334,69.0,71.0,70.0,71.0
SAS035,LNRNW,ESNU,ESSA,51000,54610,51480,54707,8.0,1.6166666666666667,56.0,60.0,57.0,60.0
