callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
CFG3WZ,DATCD,EDDP,LGIR,43500,54284,44100,53881,10.0,-6.716666666666667,48.0,60.0,49.0,59.0
EWG1ZE,DAKNJ,EIDW,EDDK,42480,49455,43320,48662,14.0,-13.216666666666667,47.0,54.0,48.0,54.0
AUA42R,OELBB,EGLL,LOWW,29100,36325,30300,37063,20.0,12.3,32.0,40.0,33.0,41.0
SAS7532,LNTUL,LCLK,ENCN,52800,69003,52800,68082,0.0,-15.35,58.0,76.0,58.0,75.0
THY3ZW,TCJPK,LTBA,EDDK,13500,24842,11404,24290,-34.93333333333333,-9.2,15.0,27.0,12.0,26.0
T325,,LSZB,LSGC,47700,50378,48468,50100,12.8,-4.633333333333334,53.0,55.0,53.0,55.0
CPA293,BKQL,VHHH,LIRF,-26400,18448,-24960,18503,24.0,0.9166666666666666,-30.0,20.0,-28.0,20.0
SAS45J,GFBXD,EFTU,ESSA,13200,15784,12991,15661,-3.4833333333333334,-2.05,14.0,17.0,14.0,17.0
EZY97TX,GEZAW,EHAM,EDDB,25200,29839,25872,29816,11.2,-0.38333333333333336,28.0,33.0,28.0,33.0
SWR1189,OELGI,EDDN,LSZH,30300,33245,33720,36126,57.0,48.016666666666666,33.0,36.0,37.0,40.0
LAV2157,ECMFS,GCTS,LIME,46200,60790,46380,60948,3.0,2.6333333333333333,51.0,67.0,51.0,67.0
THY8ME,TCJGC,LTBA,LTAC,10800,14724,11880,15360,18.0,10.6,12.0,16.0,13.0,17.0
LAV2157,ECMFS,GCRR,GCTS,39300,42691,40320,43162,17.0,7.85,43.0,47.0,44.0,47.0
RYR35SQ,EIFZD,EPWR,EINN,49800,58637,51060,59643,21.0,16.766666666666666,55.0,65.0,56.0,66.0
RYR46BG,EIFRS,EPPO,EGSS,48900,54868,49560,55624,11.0,12.6,54.0,60.0,55.0,61.0
NAX7HG,LNNGY,EDDB,ENZV,54900,61086,55260,60267,6.0,-13.65,61.0,67.0,61.0,66.0
HBLQJ,,LSZG,LSZB,18600,19501,18900,19501,5.0,0.0,20.0,21.0,21.0,21.0
LTR139A,LNOLF,ENBO,ENVR,25200,26844,25208,26542,0.13333333333333333,-5.033333333333333,28.0,29.0,28.0,29.0
EWG5713,DAKNH,BKPR,EDDS,45300,52417,46380,52420,18.0,0.05,50.0,58.0,51.0,58.0
SVA2766,TCOCJ,OEJN,GMMN,-1800,21388,-287,22333,25.216666666666665,15.75,-2.0,23.0,-1.0,24.0
RYR93TR,EIDYO,ENHD,LEMG,62700,75115,64222,76387,25.366666666666667,21.2,69.0,83.0,71.0,84.0
RYR91LR,EIEPA,LIMC,LICB,58200,65153,60060,65355,31.0,3.3666666666666667,64.0,72.0,66.0,72.0
AYR65T,ECLUF,LEJR,LEJR,25200,32100,24949,33534,-4.183333333333334,23.9,28.0,35.0,27.0,37.0
EZY29JH,OEIVO,EGKK,LIMC,30000,36184,31140,36847,19.0,11.05,33.0,40.0,34.0,40.0
AFR841,FGSQN,TFFF,LFPO,-6600,22111,-7221,21439,-10.35,-11.2,-8.0,24.0,-9.0,23.0
OLY144,SXABY,GCFV,GCTS,26700,29271,27240,29326,9.0,0.9166666666666666,29.0,32.0,30.0,32.0
EZY6902,OEIJI,LEZL,EGPH,31500,42521,32160,42537,11.0,0.26666666666666666,35.0,47.0,35.0,47.0
EZE1041,GMAJU,EGPD,EGPB,43200,46424,44280,47023,18.0,9.983333333333333,48.0,51.0,49.0,52.0
TAY5961,OOTFC,EYVI,EDDP,69300,74941,69360,73833,1.0,-18.466666666666665,77.0,83.0,77.0,82.0
AMX004,N446AM,LFPG,MMMX,-10800,27646,-9420,27905,23.0,4.316666666666666,-12.0,30.0,-11.0,31.0
SVA9570,TFAAJ,GMAD,OEJN,36000,57606,36540,57733,9.0,2.1166666666666667,40.0,64.0,40.0,64.0
UAE71K,A6EOY,LKPR,OMDB,50100,69339,51540,70054,24.0,11.916666666666666,55.0,77.0,57.0,77.0
NAX7206,GCKMU,VTBS,ESSA,7800,44138,8520,45175,12.0,17.283333333333335,8.0,49.0,9.0,50.0
SWR138,HBJNH,LSZH,VHHH,-12000,26207,-10740,26545,21.0,5.633333333333334,-14.0,29.0,-12.0,29.0
DLH9WE,DAIRR,EDDF,EDDH,21600,25454,22020,25080,7.0,-6.233333333333333,24.0,28.0,24.0,27.0
CPA216,BLRT,EGCC,VHHH,40800,81461,42300,81748,25.0,4.783333333333333,45.0,90.0,47.0,90.0
AZA091,IBIXK,LEMG,LIRF,59820,67990,61440,69023,27.0,17.216666666666665,66.0,75.0,68.0,76.0
VLG24BM,ECLQK,LEBL,LDSP,44100,51029,45360,51446,21.0,6.95,49.0,56.0,50.0,57.0
EWG7XK,DAGWG,LFPG,EDDL,67800,71039,70320,73216,42.0,36.28333333333333,75.0,78.0,78.0,81.0
RYR26WT,EIEVG,EGSS,LIME,45600,52058,48180,53873,43.0,30.25,50.0,57.0,53.0,59.0
IBE6166,ECLUK,KBOS,LEMD,-9000,15352,-7412,15322,26.466666666666665,-0.5,-10.0,17.0,-9.0,17.0
DLH4YM,DAIRE,EDDF,LIPZ,37800,43465,40440,43921,44.0,7.6,42.0,48.0,44.0,48.0
BAW780F,GBNWB,EGLL,ESSA,44400,53785,46380,54406,33.0,10.35,49.0,59.0,51.0,60.0
EZE1763,GCHMR,EGGD,LFBO,63000,69031,64080,69694,18.0,11.05,70.0,76.0,71.0,77.0
LOT40M,SPLIA,EDDH,EPWA,33900,39902,35340,39743,24.0,-2.65,37.0,44.0,39.0,44.0
