callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
AUI082,UREMA,UKLI,UKBB,16200,19830,16740,19860,9.0,0.5,18.0,22.0,18.0,22.0
FIN4RU,OHLKL,EFHK,EFVA,37200,39731,37500,39741,5.0,0.16666666666666666,41.0,44.0,41.0,44.0
DLH8HH,DACNA,EDDS,EDDF,65400,67485,65340,66993,-1.0,-8.2,72.0,74.0,72.0,74.0
EZY35MU,GEZBU,EDDB,LFSB,15300,20090,15780,19633,8.0,-7.616666666666666,17.0,22.0,17.0,21.0
IBK5038,EIFHX,LEMG,ENVA,18000,35596,18540,34590,9.0,-16.766666666666666,20.0,39.0,20.0,38.0
ETH3717,ETARH,DNMM,LIMC,36900,56664,36682,55694,-3.6333333333333333,-16.166666666666668,41.0,62.0,40.0,61.0
ANE75UT,ECMSL,LFBO,LEMD,27600,31673,28620,32791,17.0,18.633333333333333,30.0,35.0,31.0,36.0
EIN60A,EIDEL,EIDW,EHAM,18900,22952,19853,24115,15.883333333333333,19.383333333333333,21.0,25.0,22.0,26.0
BEE8HC,GPRPC,EGPH,EIKN,39300,44314,40140,43648,14.0,-11.1,43.0,49.0,44.0,48.0
BEE4MJ,GECOB,EGCC,EGAC,21600,25329,22260,24480,11.0,-14.15,24.0,28.0,24.0,27.0
WZZ9NT,HALWU,LEVC,LRCL,28500,39583,29640,40047,19.0,7.733333333333333,31.0,43.0,32.0,44.0
STK1K,EIFAS,EIKY,EIDW,23400,26785,24120,26654,12.0,-2.183333333333333,26.0,29.0,26.0,29.0
SAS1206,EIFPE,EKYT,EKCH,23100,25141,24120,25734,17.0,9.883333333333333,25.0,27.0,26.0,28.0
IBK21FC,EIFVT,LPFR,EKCH,-6300,7288,-6660,5979,-6.0,-21.816666666666666,-7.0,8.0,-8.0,6.0
KKK6948,TCAGI,USCC,LTAI,-9000,6580,-8040,6840,16.0,4.333333333333333,-10.0,7.0,-9.0,7.0
HTM023,DCTTT,LATI,LWSK,22500,24246,22440,24112,-1.0,-2.2333333333333334,25.0,26.0,24.0,26.0
SAS4489,EIFPM,ENVA,ENZV,18900,22959,19320,22693,7.0,-4.433333333333334,21.0,25.0,21.0,25.0
ADR79T,S5AAX,EDDF,LATI,27000,33589,28140,34363,19.0,12.9,30.0,37.0,31.0,38.0
AFL2423,VQBOI,LIPZ,UUEE,78900,89382,79140,89324,4.0,-0.9666666666666667,87.0,99.0,87.0,99.0
