callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
BISON05,,EFRO,ESPA,30600,33028,31320,36629,12.0,60.016666666666666,34.0,36.0,34.0,40.0
LEA234S,FHSAS,LFPB,KCLT,29400,61457,30780,62454,23.0,16.616666666666667,32.0,68.0,34.0,69.0
MDF100T,,LGAV,LGMT,16200,19336,16440,19117,4.0,-3.65,18.0,21.0,18.0,21.0
SAS4558,SERJT,ENBO,ENTC,37500,40622,38100,40388,10.0,-3.9,41.0,45.0,42.0,44.0
PNX681,PHFCI,ESST,ESOH,14700,15379,15180,15445,8.0,1.1,16.0,17.0,16.0,17.0
AFR58CR,FGRHS,LFML,LFPG,27300,32108,28020,32195,12.0,1.45,30.0,35.0,31.0,35.0
SCW27C,SEDSO,ESMS,ESSB,20700,24443,21240,24509,9.0,1.1,23.0,27.0,23.0,27.0
DLH4TR,DAINI,EDDF,EKCH,28800,33462,29820,33327,17.0,-2.25,32.0,37.0,33.0,37.0
BEE1EU,GKKEV,EGCC,EGPF,71100,74929,71040,73396,-1.0,-25.55,79.0,83.0,78.0,81.0
BEE831A,GECOH,EGCC,EGPD,63600,68395,64200,67621,10.0,-12.9,70.0,75.0,71.0,75.0
VJT585,9HVFC,LIPZ,OKBK,48300,67063,48780,67062,8.0,-0.016666666666666666,53.0,74.0,54.0,74.0
EZY563C,GEZDV,LFQQ,LFRS,53100,57322,53340,56827,4.0,-8.25,59.0,63.0,59.0,63.0
KLM1426,PHEZV,EGBB,EHAM,43800,47530,43680,46811,-2.0,-11.983333333333333,48.0,52.0,48.0,52.0
RYR10PQ,EIDYA,EPKK,EHEH,40800,46483,42780,48316,33.0,30.55,45.0,51.0,47.0,53.0
OAL3GS,SXDVJ,LGKO,LGAV,24600,27465,25140,27021,9.0,-7.4,27.0,30.0,27.0,30.0
SAS1553,SERJS,ESSA,EHAM,23400,30035,24660,30587,21.0,9.2,26.0,33.0,27.0,33.0
ETH704,ETATJ,HAAB,LFPG,-11100,13441,-9429,15219,27.85,29.633333333333333,-13.0,14.0,-11.0,16.0
AFR31AL,FGPME,LFMP,LFPO,30600,35270,30720,35075,2.0,-3.25,34.0,39.0,34.0,38.0
EZS52EF,HBJYH,LEBL,LFSB,67500,74709,68880,73845,23.0,-14.4,75.0,83.0,76.0,82.0
GEL766,4LGEL,OAIX,UBBB,19800,29307,22113,31020,38.55,28.55,22.0,32.0,24.0,34.0
DLH9916,DAIFC,EDDF,EDSB,34200,36566,35400,48925,20.0,205.98333333333332,38.0,40.0,39.0,54.0
EXS555,GGDFD,EGNT,LEIB,22800,32926,23400,32379,10.0,-9.116666666666667,25.0,36.0,26.0,35.0
LTR116,LNLTJ,ENGM,ENAL,-900,3158,-900,2963,0.0,-3.25,-1.0,3.0,-1.0,3.0
SAS97P,LNRGB,ESSA,LKPR,37500,44016,37860,43697,6.0,-5.316666666666666,41.0,48.0,42.0,48.0
VLG6337,ECMQB,LIMC,LEBL,68400,75617,73740,78104,89.0,41.45,76.0,84.0,81.0,86.0
RAM961U,CNRGI,LEBL,GMMN,61800,68455,63780,69521,33.0,17.766666666666666,68.0,76.0,70.0,77.0
IBK1601,EIFYA,KSWF,EGPH,5100,26722,4620,24726,-8.0,-33.266666666666666,5.0,29.0,5.0,27.0
RYR326T,EIEKE,EGFF,LPFR,39000,47950,39660,47956,11.0,0.1,43.0,53.0,44.0,53.0
WIF926,LNWIG,ENTC,ENAT,54000,56836,55020,56821,17.0,-0.25,60.0,63.0,61.0,63.0
TAR931,TSIMV,LFML,DTTA,31800,37232,31500,36542,-5.0,-11.5,35.0,41.0,35.0,40.0
DLH63M,DAIBA,EDDM,LFPG,37500,42603,38640,42857,19.0,4.233333333333333,41.0,47.0,42.0,47.0
TOM2BT,GTAWH,EGPH,GCLP,21900,38144,22980,38387,18.0,4.05,24.0,42.0,25.0,42.0
EXS12M,GJZBN,EGNM,LPFR,26100,36104,26520,35861,7.0,-4.05,29.0,40.0,29.0,39.0
TCX87GW,GDHJH,EGNT,LGKR,20700,32330,21300,32288,10.0,-0.7,23.0,35.0,23.0,35.0
EZY957A,GEZRM,LFBD,LFLL,66600,70676,67140,70405,9.0,-4.516666666666667,74.0,78.0,74.0,78.0
BHL941,LNOIC,ENBR,ENOA,37800,40500,38794,40775,16.566666666666666,4.583333333333333,42.0,45.0,43.0,45.0
BHL941,LNOIC,ENOA,ENBR,40500,42554,41820,43861,22.0,21.783333333333335,45.0,47.0,46.0,48.0
CRL884,FHCAT,DIAP,LFPO,1800,23331,4971,25618,52.85,38.11666666666667,2.0,25.0,5.0,28.0
DLH1331,DAIUJ,GMMN,EDDF,1800,13735,2220,13317,7.0,-6.966666666666667,2.0,15.0,2.0,14.0
