callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
RYR56ZF,EIDWX,EGNX,LEMG,58800,69444,59940,69937,19.0,8.216666666666667,65.0,77.0,66.0,77.0
AZA1389,EIIMH,LIRF,LIMJ,70800,74180,71820,74332,17.0,2.533333333333333,78.0,82.0,79.0,82.0
AFR28YL,,ESGG,LFPG,15000,21574,15660,21480,11.0,-1.5666666666666667,16.0,23.0,17.0,23.0
CFG9FL,DAIAC,EDDF,LICC,25200,33233,26400,33221,20.0,-0.2,28.0,36.0,29.0,36.0
VLG6805,ECMKX,EKCH,LIRQ,44700,52560,47700,54643,50.0,34.71666666666667,49.0,58.0,53.0,60.0
DLH95N,DAINA,EDDF,LFPG,38100,41706,39840,42589,29.0,14.716666666666667,42.0,46.0,44.0,47.0
PGT42B,TCARP,LTFJ,LEMD,24900,40134,26280,40474,23.0,5.666666666666667,27.0,44.0,29.0,44.0
AFR73ZA,,LIMF,LFPG,14700,18710,15120,18671,7.0,-0.65,16.0,20.0,16.0,20.0
AFL2437,VPBIY,EDDL,UUEE,15600,25708,15540,25320,-1.0,-6.466666666666667,17.0,28.0,17.0,28.0
THY2RT,TCJSU,OMAA,LTBA,77400,94595,77820,93844,7.0,-12.516666666666667,86.0,105.0,86.0,104.0
SWR1578,HBIJI,LSZH,LOWW,38700,43339,39540,43057,14.0,-4.7,43.0,48.0,43.0,47.0
LOT3GP,SPLIC,EDDM,EPWA,64500,70331,65760,70083,21.0,-4.133333333333334,71.0,78.0,73.0,77.0
ATV611G,DAOLG,LOWI,LGTS,16200,23246,16800,22993,10.0,-4.216666666666667,18.0,25.0,18.0,25.0
WZZ4PJ,HALYE,LROP,EDLW,33300,41081,34020,42076,12.0,16.583333333333332,37.0,45.0,37.0,46.0
RZO220,CSTSF,KBOS,LPPD,4800,22097,5880,22380,18.0,4.716666666666667,5.0,24.0,6.0,24.0
