callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
SAS2865,EIFPR,ENBR,EKCH,29400,34163,30126,33943,12.1,-3.6666666666666665,32.0,37.0,33.0,37.0
EWG64R,DAIZU,EDDH,LOWW,46200,51134,47160,51570,16.0,7.266666666666667,51.0,56.0,52.0,57.0
FHTRY,FHTRY,LFST,LFPB,19200,22459,20186,23575,16.433333333333334,18.6,21.0,24.0,22.0,26.0
KKK6942,TCATE,UWKD,LTAI,10200,23264,11040,23400,14.0,2.2666666666666666,11.0,25.0,12.0,26.0
TCX836,GTCDY,EGGD,LTBS,75780,89594,75660,88612,-2.0,-16.366666666666667,84.0,99.0,84.0,98.0
CFG8PM,DABOB,EDDH,LEPA,17100,26053,18060,26522,16.0,7.816666666666666,19.0,28.0,20.0,29.0
LOT744,SPLIB,UKLL,EPPO,5400,9627,5100,8746,-5.0,-14.683333333333334,6.0,10.0,5.0,9.0
SAS52H,EISIF,ESSA,EGLL,21300,29662,22140,30435,14.0,12.883333333333333,23.0,32.0,24.0,33.0
AZA409,EIRNA,EDDF,LIML,45600,49693,47460,50714,31.0,17.016666666666666,50.0,55.0,52.0,56.0
RYR339M,EIEVH,LPPR,LFOB,39600,47588,40320,47731,12.0,2.3833333333333333,44.0,52.0,44.0,53.0
QTR4JJ,A7AHQ,LDZA,OTHH,27900,46489,28200,46363,5.0,-2.1,31.0,51.0,31.0,51.0
AZA810,IBIXN,LIRF,LLBG,-4200,6790,-3840,6017,6.0,-12.883333333333333,-5.0,7.0,-5.0,6.0
DLH173,DAISF,EDDT,EDDF,17100,20306,17700,20277,10.0,-0.48333333333333334,19.0,22.0,19.0,22.0
DLH77M,DAIDL,EDDF,LEBB,34200,42096,36540,42619,39.0,8.716666666666667,38.0,46.0,40.0,47.0
UAL49,N74007,VABB,KEWR,-22200,31854,-18819,34863,56.35,50.15,-25.0,35.0,-21.0,38.0
RYR35NK,EIDPY,EPKK,EGCC,47700,56207,49980,58086,38.0,31.316666666666666,53.0,62.0,55.0,64.0
AAL98,N801AC,KORD,EGLL,11400,36971,13020,36872,27.0,-1.65,12.0,41.0,14.0,40.0
DLH6JW,DAIUQ,EDDM,EDDL,34200,38356,35760,38548,26.0,3.2,38.0,42.0,39.0,42.0
UAE150,A6EDE,EHAM,OMDB,-9900,12676,-7800,13602,35.0,15.433333333333334,-11.0,14.0,-9.0,15.0
VLG13KZ,ECKRH,LEAL,EBBR,54600,62788,55500,63585,15.0,13.283333333333333,60.0,69.0,61.0,70.0
AIZ062,4XEMC,LGKO,LLBG,67500,73344,67200,72166,-5.0,-19.633333333333333,75.0,81.0,74.0,80.0
BTI6C4,YLBBQ,EBBR,EVRA,60300,68492,60960,68390,11.0,-1.7,67.0,76.0,67.0,75.0
CES771,B8231,ZSPD,EHAM,-28200,13823,-24720,17425,58.0,60.03333333333333,-32.0,15.0,-28.0,19.0
PGT5543,TCAAO,LTAI,EDDB,18300,28772,19680,30272,23.0,25.0,20.0,31.0,21.0,33.0
BEE7PJ,GECOF,EGAC,EGNX,63000,66335,63540,66594,9.0,4.316666666666666,70.0,73.0,70.0,73.0
RYR34CH,EIGJD,LIPH,EDDB,42900,47863,44880,49556,33.0,28.216666666666665,47.0,53.0,49.0,55.0
AZG814,VQBBM,UBBB,UCFM,29700,39618,30780,40098,18.0,8.0,33.0,44.0,34.0,44.0
DLH8FN,DAIPE,EDDW,EDDM,16800,20833,17700,20886,15.0,0.8833333333333333,18.0,23.0,19.0,23.0
IBK2901,EIFVL,EKCH,EGKK,28200,34468,29100,34874,15.0,6.766666666666667,31.0,38.0,32.0,38.0
TAY858,OEIAB,DTTA,LFLL,66900,72825,67440,73027,9.0,3.3666666666666667,74.0,80.0,74.0,81.0
BHL930,,ENQC,ENBR,45000,46726,44460,46298,-9.0,-7.133333333333334,50.0,51.0,49.0,51.0
AFR93QC,FHBNI,LFBO,LFPO,40800,45134,42480,45597,28.0,7.716666666666667,45.0,50.0,47.0,50.0
UAL43,N656UA,LIRF,KIAD,31800,67021,34080,67172,38.0,2.5166666666666666,35.0,74.0,37.0,74.0
PUMA20,HT21A2,LEVS,LEVS,21600,30900,21900,31380,5.0,8.0,24.0,34.0,24.0,34.0
EWG5MX,OEIQB,EDDW,LEPA,53160,61729,55980,64027,47.0,38.3,59.0,68.0,62.0,71.0
EZS721L,HBJYE,LFRS,LFSB,69600,75041,70320,73913,12.0,-18.8,77.0,83.0,78.0,82.0
AFR1476,,LFPG,LEBB,21900,27373,22740,27259,14.0,-1.9,24.0,30.0,25.0,30.0
TGZ787,4LTGV,UGTB,LKPR,21900,34353,22320,35379,7.0,17.1,24.0,38.0,24.0,39.0
