callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
N129SR,,LFLP,LFRZ,33300,42156,33540,42678,4.0,8.7,37.0,46.0,37.0,47.0
BHL945,LNOID,ZZZZ,ZZZZ,57600,59056,58500,59056,15.0,0.0,64.0,65.0,65.0,65.0
RYR4W,EIFRP,LIRA,EDDK,39300,45499,41400,47505,35.0,33.43333333333333,43.0,50.0,46.0,52.0
EZY87QE,OEIZN,EGKK,EDDB,68100,73538,68400,73693,5.0,2.5833333333333335,75.0,81.0,76.0,81.0
DLH5LN,DAILK,EDDF,EDDL,69600,72397,70980,72460,23.0,1.05,77.0,80.0,78.0,80.0
SAS1217,EIFPK,EKCH,EKYT,52200,54451,52860,54531,11.0,1.3333333333333333,58.0,60.0,58.0,60.0
RYR76BY,EIEVX,EPRZ,EGCC,38400,47240,39420,48246,17.0,16.766666666666666,42.0,52.0,43.0,53.0
TRA5801,PHHSA,EHAM,LLBG,42300,58386,43620,58740,22.0,5.9,47.0,64.0,48.0,65.0
OHY155,TCOBS,LTBJ,LTBA,71400,75127,72660,74940,21.0,-3.1166666666666667,79.0,83.0,80.0,83.0
SCW63E,SEDSZ,ESMS,ESSB,62400,66365,62580,65827,3.0,-8.966666666666667,69.0,73.0,69.0,73.0
RYR32BK,EIEKH,LEMG,EBCI,50100,60238,51880,61147,29.666666666666668,15.15,55.0,66.0,57.0,67.0
RYR41JC,EIDWT,LIME,LEPA,51000,56650,51780,56841,13.0,3.183333333333333,56.0,62.0,57.0,63.0
DLH3NL,DACNQ,EDDM,LDZA,48600,52038,50040,52905,24.0,14.45,54.0,57.0,55.0,58.0
THY8YD,TCJPJ,LTBS,LTFJ,59700,63484,59520,62944,-3.0,-9.0,66.0,70.0,66.0,69.0
RYR30BZ,EIFZV,LICC,LIRF,51000,55798,51720,55491,12.0,-5.116666666666666,56.0,61.0,57.0,61.0
RWL1235,DEXXC,EDLW,EDLN,46800,49500,47807,50165,16.783333333333335,11.083333333333334,52.0,55.0,53.0,55.0
JAF302,OOJNL,MKJS,EBBR,82200,113751,82800,113751,10.0,0.0,91.0,126.0,92.0,126.0
AZA1793,EIEIB,LIML,LICJ,56100,60960,56820,61484,12.0,8.733333333333333,62.0,67.0,63.0,68.0
CSA7322,OKKFP,LKPR,EDVE,53400,57312,53940,56960,9.0,-5.866666666666666,59.0,63.0,59.0,63.0
SAS164,LNRGE,ESGG,ESSA,58800,62076,59220,61565,7.0,-8.516666666666667,65.0,68.0,65.0,68.0
MDM604,9HAET,DTTA,LMML,55800,59154,56940,60258,19.0,18.4,62.0,65.0,63.0,66.0
AAR562,HL7775,LIRF,RKSI,63600,102290,65220,102829,27.0,8.983333333333333,70.0,113.0,72.0,114.0
