callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
VLG12TR,ECMJC,LFLL,LEBL,39900,43909,40980,44418,18.0,8.483333333333333,44.0,48.0,45.0,49.0
DLH4UL,DAIPL,EDDM,ENGM,24000,31538,25320,31873,22.0,5.583333333333333,26.0,35.0,28.0,35.0
AFR116,FHPJJ,LFPG,ZSPD,-9300,29118,-7800,29569,25.0,7.516666666666667,-11.0,32.0,-9.0,32.0
LOG757,,EGPA,EGPD,55800,58336,55740,57812,-1.0,-8.733333333333333,62.0,64.0,61.0,64.0
NJE789F,CSLTC,EGCC,EDDF,25200,30584,26220,31451,17.0,14.45,28.0,33.0,29.0,34.0
MSR757,SUGEH,HECA,EHAM,28200,44950,30075,45923,31.25,16.216666666666665,31.0,49.0,33.0,51.0
IBB525,ECMXQ,GCRR,GCLP,62100,65158,62100,64756,0.0,-6.7,69.0,72.0,69.0,71.0
EZY45TW,GEZAO,EGSS,EGAA,41400,45376,42060,45240,11.0,-2.2666666666666666,46.0,50.0,46.0,50.0
SAS1772,EIFPS,ESSA,EETN,67500,71379,68061,70500,9.35,-14.65,75.0,79.0,75.0,78.0
AUA116Y,OELBB,EDDM,LOWW,64800,67626,65220,67400,7.0,-3.7666666666666666,72.0,75.0,72.0,74.0
THY1WQ,TCJFN,LTFJ,LTCG,58500,63839,59940,64800,24.0,16.016666666666666,65.0,70.0,66.0,72.0
IBE3143,ECJDL,UUDD,LEMD,-8100,8996,-6501,8978,26.65,-0.3,-9.0,9.0,-8.0,9.0
RYR99TT,EIFOO,LEBL,LIRF,68400,74887,70440,75071,34.0,3.066666666666667,76.0,83.0,78.0,83.0
RYR26WE,EIDPZ,EGSS,LIRP,68700,76267,70740,77073,34.0,13.433333333333334,76.0,84.0,78.0,85.0
SIA336,9VSKT,WSSS,LFPG,-27900,18685,-26820,18567,18.0,-1.9666666666666666,-31.0,20.0,-30.0,20.0
WLM34MA,OOVLS,EDDM,EBAW,40500,46451,40800,45794,5.0,-10.95,45.0,51.0,45.0,50.0
NAX9KP,LNDYN,ENDU,ENGM,33600,39486,33660,38979,1.0,-8.45,37.0,43.0,37.0,43.0
DGCCC,,EDMA,EDML,33300,35804,34200,37724,15.0,32.0,37.0,39.0,38.0,41.0
RYR25GP,EIEKC,EDDH,LEBL,28800,37401,29520,37993,12.0,9.866666666666667,32.0,41.0,32.0,42.0
RYR71XE,EIEBM,GCRR,EIDW,36300,51051,37080,51572,13.0,8.683333333333334,40.0,56.0,41.0,57.0
PGT703,TCCPI,UCFM,LTFJ,-1800,16942,720,18862,42.0,32.0,-2.0,18.0,0.0,20.0
SWR109W,HBIOM,EDDH,LSZH,47640,53106,49440,53708,30.0,10.033333333333333,52.0,59.0,54.0,59.0
CTM2050,,LFBP,LFOJ,45000,51288,44160,49770,-14.0,-25.3,50.0,56.0,49.0,55.0
DLH32X,OELBZ,EDDM,LOWW,69300,72233,70560,73568,21.0,22.25,77.0,80.0,78.0,81.0
DIGRO,DIGRO,LIBD,LOWI,44100,49759,44460,49133,6.0,-10.433333333333334,49.0,55.0,49.0,54.0
RYR14FF,EIDHT,LIPH,LFOB,31500,37081,31980,36742,8.0,-5.65,35.0,41.0,35.0,40.0
TUI9XE,DATUC,EDDL,LEPA,13800,25850,19440,26344,94.0,8.233333333333333,15.0,28.0,21.0,29.0
LGL6996,LXLQA,LIMC,ELLX,50700,55657,51877,56335,19.616666666666667,11.3,56.0,61.0,57.0,62.0
AFR7391,,LFRH,LFPO,31500,37126,31980,36955,8.0,-2.85,35.0,41.0,35.0,41.0
CAI1983,LYPGC,LTAI,EDDE,42600,55437,44880,56492,38.0,17.583333333333332,47.0,61.0,49.0,62.0
SCW28,SEDSZ,ESSB,ESGG,49200,52252,49620,52460,7.0,3.466666666666667,54.0,58.0,55.0,58.0
EWG9B,DAIQC,EDDK,LIMC,59100,63099,60060,64324,16.0,20.416666666666668,65.0,70.0,66.0,71.0
AEE4ED,SXDNA,LGAV,EDDH,21600,33193,22920,33206,22.0,0.21666666666666667,24.0,36.0,25.0,36.0
IBK3095,EIFVR,EKYT,EKCH,60600,63007,61620,63270,17.0,4.383333333333334,67.0,70.0,68.0,70.0
DLH4PN,DAILH,EDDF,EDDN,19800,22400,20940,22423,19.0,0.38333333333333336,22.0,24.0,23.0,24.0
WZZ4PJ,HALPW,LROP,EDLW,33900,42421,35100,43308,20.0,14.783333333333333,37.0,47.0,39.0,48.0
DLH8RK,DAIDB,EDDV,EDDM,16500,20120,18060,21171,26.0,17.516666666666666,18.0,22.0,20.0,23.0
KTK9696,VQBUP,LTAI,USSS,14400,30066,15180,29820,13.0,-4.1,16.0,33.0,16.0,33.0
TRA44U,PHXRA,EHRD,LIRF,17700,25438,18240,25131,9.0,-5.116666666666666,19.0,28.0,20.0,27.0
IDADE,IDADE,LIPY,LIRA,38700,43367,39480,43666,13.0,4.983333333333333,43.0,48.0,43.0,48.0
STK99Q,EIFMK,EBAW,EGMC,46500,49198,47700,50401,20.0,20.05,51.0,54.0,53.0,56.0
ELY2368,4XABF,LHBP,LLBG,-7500,3392,-4931,5220,42.81666666666667,30.466666666666665,-9.0,3.0,-6.0,5.0
IBK3550,EIGBI,EKCH,LHBP,44700,51215,45120,49911,7.0,-21.733333333333334,49.0,56.0,50.0,55.0
CTM0034,TBN,LFPV,LFMY,61200,67440,61099,65885,-1.6833333333333333,-25.916666666666668,68.0,74.0,67.0,73.0
PHRLG,,LSGG,EGWU,51000,55882,51540,55331,9.0,-9.183333333333334,56.0,62.0,57.0,61.0
VOE18RG,ECMGS,LIRN,LICC,45900,49120,46800,50110,15.0,16.5,51.0,54.0,52.0,55.0
LGL86V,LXLQI,LOWW,ELLX,40500,46933,41813,47232,21.883333333333333,4.983333333333333,45.0,52.0,46.0,52.0
MSC780,SUBTM,EKCH,HESH,61200,77802,62160,77956,16.0,2.566666666666667,68.0,86.0,69.0,86.0
IBS386C,ECMEG,LEMD,LEMG,20820,24744,21480,24348,11.0,-6.6,23.0,27.0,23.0,27.0
DLH1823,DAIZJ,LEZL,EDDM,47700,57840,49320,59055,27.0,20.25,53.0,64.0,54.0,65.0
ACA835,CGFAH,LSGG,CYUL,39900,68274,42000,69556,35.0,21.366666666666667,44.0,75.0,46.0,77.0
OMA153,A4OSA,OOMS,LSZH,38400,61392,39307,62207,15.116666666666667,13.583333333333334,42.0,68.0,43.0,69.0
NOS711,INDOF,VRMM,LIRF,18600,54065,18549,52871,-0.85,-19.9,20.0,60.0,20.0,58.0
THY7BM,TCSBV,LTAC,LTAF,18600,21614,19860,22500,21.0,14.766666666666667,20.0,24.0,22.0,25.0
THY1CR,TCJSO,LTBA,OKBK,-4800,7388,-2700,8288,35.0,15.0,-6.0,8.0,-3.0,9.0
IBK5106,EIFJD,LEMG,EDDV,51600,63555,52500,63544,15.0,-0.18333333333333332,57.0,70.0,58.0,70.0
AFR766,FGSQT,LFPO,TFFR,48000,76830,49800,77654,30.0,13.733333333333333,53.0,85.0,55.0,86.0
BRU8206,EW456PA,LTAI,UMMS,56700,67418,56760,65700,1.0,-28.633333333333333,63.0,74.0,63.0,73.0
BTI9KV,YLBBI,EVRA,LIRF,41400,52120,42420,52795,17.0,11.25,46.0,57.0,47.0,58.0
RYR4G,EIFTG,LICA,LIPH,56400,61066,57660,61878,21.0,13.533333333333333,62.0,67.0,64.0,68.0
RYR871Y,EIGDX,EGNX,EVRA,22800,32792,23520,32568,12.0,-3.7333333333333334,25.0,36.0,26.0,36.0
EIN65W,EIGAL,EDDF,EIDW,33600,41055,35640,41544,34.0,8.15,37.0,45.0,39.0,46.0
