callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
VJT813,9HVJI,EDDK,EGGW,68400,72872,70200,73880,30.0,16.8,76.0,80.0,78.0,82.0
RSC169,ECMPI,GCLP,GCXO,58500,60730,59400,60619,15.0,-1.85,65.0,67.0,66.0,67.0
N907DB,,HLLB,LMML,42600,49058,42164,47461,-7.266666666666667,-26.616666666666667,47.0,54.0,46.0,52.0
ACA858,CFITW,CYYZ,EGLL,16200,39918,19620,42992,57.0,51.233333333333334,18.0,44.0,21.0,47.0
DFLAT,,LOWK,LIME,29400,33333,29280,33278,-2.0,-0.9166666666666666,32.0,37.0,32.0,36.0
AFR48QE,FGRXL,EGLL,LFPG,19200,22894,20160,22694,16.0,-3.3333333333333335,21.0,25.0,22.0,25.0
AFR115E,EIRJX,LFPG,EGNT,49800,57746,53940,58140,69.0,6.566666666666666,55.0,64.0,59.0,64.0
TAP826,CSTNS,LPPT,LIMC,41700,50473,42480,50304,13.0,-2.816666666666667,46.0,56.0,47.0,55.0
MLD181,ERECB,LUKK,ULLI,13500,20923,13920,20739,7.0,-3.066666666666667,15.0,23.0,15.0,23.0
ICE342,TFFIC,BIKF,EFHK,27000,38096,28620,39143,27.0,17.45,30.0,42.0,31.0,43.0
CSA4LM,OKGFQ,LIPZ,LKPR,43800,50147,45180,50124,23.0,-0.38333333333333336,48.0,55.0,50.0,55.0
EIN60T,EIDEA,EIDW,EHAM,33300,38492,34254,38528,15.9,0.6,37.0,42.0,38.0,42.0
KQA100,5YKZF,HKJK,EGLL,22800,52928,23940,54049,19.0,18.683333333333334,25.0,58.0,26.0,60.0
OHY031,TCOBU,LTCC,LTBA,27300,33553,28860,35160,26.0,26.783333333333335,30.0,37.0,32.0,39.0
WZZ6118,HALYW,EDFH,UKKK,66000,74435,67020,74880,17.0,7.416666666666667,73.0,82.0,74.0,83.0
MLD745,ERECC,LUKK,LTBA,37800,42404,37920,41940,2.0,-7.733333333333333,42.0,47.0,42.0,46.0
EXS87D,GGDFO,EGPH,LDDU,20400,32370,21300,32481,15.0,1.85,22.0,35.0,23.0,36.0
AFR51ZG,FGRHZ,LGAV,LFPG,31800,43210,32280,42996,8.0,-3.566666666666667,35.0,48.0,35.0,47.0
EZY38KY,OEIVK,EGGD,LTBS,54900,69586,60060,74100,86.0,75.23333333333333,61.0,77.0,66.0,82.0
KKK6949,TCATB,LTAI,USCC,58500,73712,58620,73260,2.0,-7.533333333333333,65.0,81.0,65.0,81.0
FDX9,N624FE,LFPG,KIND,-9000,20763,-5520,23109,58.0,39.1,-10.0,23.0,-7.0,25.0
VOE3528,EIEWJ,LEBB,LEZL,43800,48245,44700,48736,15.0,8.183333333333334,48.0,53.0,49.0,54.0
ANE8397,ECMJO,LEAL,LEMD,14400,17811,14820,17171,7.0,-10.666666666666666,16.0,19.0,16.0,19.0
PGT13H,TCNBN,LEMD,LTFJ,44700,58607,45300,57840,10.0,-12.783333333333333,49.0,65.0,50.0,64.0
EIN165,EIEDS,EGLL,EIDW,47700,52099,48900,52531,20.0,7.2,53.0,57.0,54.0,58.0
PGT5KK,TCNBK,LTFJ,ENGM,27000,39634,27540,39441,9.0,-3.216666666666667,30.0,44.0,30.0,43.0
IBE0406,ECJXV,LEMD,LEJR,70800,74635,71760,74833,16.0,3.3,78.0,82.0,79.0,83.0
THY74Q,TCJSA,LEBB,LTBA,54000,67088,54000,65700,0.0,-23.133333333333333,60.0,74.0,60.0,73.0
NAX8KB,LNDYC,ENBR,LEAL,45000,58049,46260,57944,21.0,-1.75,50.0,64.0,51.0,64.0
