callsign,tail_number,dep,arr,ftfmDep,ftfmArr,ctfmDep,ctfmArr,delayDep,delayArr,ftfmDep_tw,ftfmArr_tw,ctfmDep_tw,ctfmArr_tw
AZA2HJ,IBIKD,LIRF,LICC,66000,69480,66720,69808,12.0,5.466666666666667,73.0,77.0,74.0,77.0
BTI4UJ,YLBBD,EDDT,EVRA,63300,68544,63360,68287,1.0,-4.283333333333333,70.0,76.0,70.0,75.0
DLH53U,DAIZE,LEBL,EDDM,35700,42931,36780,42900,18.0,-0.5166666666666667,39.0,47.0,40.0,47.0
PGT7PC,TCCPL,LTAI,LTAC,70500,74591,70860,73260,6.0,-22.183333333333334,78.0,82.0,78.0,81.0
THY9JS,TCJRD,LTBA,LTAC,28800,32644,30060,33660,21.0,16.933333333333334,32.0,36.0,33.0,37.0
LAA192,5ALAT,HLLM,LTBA,28800,39823,30102,40560,21.7,12.283333333333333,32.0,44.0,33.0,45.0
CFE36X,GLCYJ,EIDW,EGLC,59700,64780,62200,66992,41.666666666666664,36.86666666666667,66.0,71.0,69.0,74.0
AZA2080,EIRDM,LIRF,LIML,50400,53962,50400,53222,0.0,-12.333333333333334,56.0,59.0,56.0,59.0
AFR93MN,FHEPC,EDDT,LFPG,28500,33938,29040,33821,9.0,-1.95,31.0,37.0,32.0,37.0
TOM12X,GFDZY,LEMH,EGSS,36000,43467,36900,44494,15.0,17.116666666666667,40.0,48.0,41.0,49.0
BEE732,GCIXV,EGNM,EGAC,33300,35794,34620,36720,22.0,15.433333333333334,37.0,39.0,38.0,40.0
PGT26J,TCDCB,LTFJ,EDDL,21300,32438,22500,32720,20.0,4.7,23.0,36.0,25.0,36.0
DLH97E,DAINC,LFBO,EDDF,45900,52496,46200,52037,5.0,-7.65,51.0,58.0,51.0,57.0
KLM81J,PHHSD,EHAM,LEBL,66900,74044,67560,73830,11.0,-3.566666666666667,74.0,82.0,75.0,82.0
SAS144,SERES,ESGG,ESSA,18000,21289,18660,21368,11.0,1.3166666666666667,20.0,23.0,20.0,23.0
